"id","survey_lang","purpose"
"s11897","eng","Im not too sure"
"s11899","eng","To decipher if it is knowledge or luck?"
"s11900","eng","To see how language impacts a persons's understudying of a storyline, comparing the knowledge of the characters in each story and the knowledge of those reading"
"s11902","eng","Exploring context and knowledge that an individual has or does not have in relation to that context / circumstance. Thus influencing terminology used."
"s11904","eng","I think the purpose of the study was to understand how language works and how we understand stories that can be confusing in regards to what the character experienced."
"s11905","eng","To determine the ways people interpret information"
"s11909","eng","Whether the suggestive language affects the readers perception"
"s11910","eng","to determine people's perception of reason?"
"s11914","eng","To see how well we interpret things"
"s11916","eng","to know-reality
believe-trust, imagination"
"s11917","eng","Do understand how people perceive what is known and what is believed to be known by presenting circumstances representing this. "
"s11924","eng","interpretation of the message"
"s11925","eng","I think the purpose of the study is to see, based on our language, how well we are able to understand different scenarios. "
"s11929","eng","How we interpret the short story we read."
"s11932","eng","reading comprehension and memory"
"s11933","eng","To see how people perceive wording in short stories."
"s11936","eng","to try to differentiate what you think is real. some things might look real but they are not.  "
"s11937","eng","our ability to recognize what is real and what is not."
"s11938","eng","How people interpret ignorance. "
"s11940","eng","Reasoning, How people perceive different situations. Whether in a positive or negative way.
"
"s11942","eng","I think the purpose of this study may have been related to comprehension skills, or possibly the theory of mind concept "
"s11949","eng","not sure"
"s11950","eng","To see how good your reading skills are."
"s11951","eng","To further investigate our abilities in comprehending language. "
"s11952","eng","Not sure"
"s11953","eng","to assess language comprehension"
"s11955","eng","Understand people's grasp on language and comprehension"
"s11958","eng","unsure "
"s11962","eng","to gain an understanding of differing peoples understanding of particular words or phrases and how they logically apply them to situations. if someone doesn't know there is an alternate possibility, is there correct/ incorrect assumption of something luck or knowledge."
"s11991","eng","How individuals interpret situations."
"s11999","eng","i did not get the purpose of the study"
"s12000","eng","To see how some people understand certain situations depending on the wording"
"s12005","eng","I think the purpose of this study was to evaluate how effective someone's understanding of what they read were. If they could memorize the memory correctly and completely understand what is going on in the story. "
"s12007","eng","To know if individuals understand what they are reading "
"s12020","eng","To see if people can comprehend language."
"s12024","eng","To test how people analyze possible situations. Whether people take answers into considerations or jump to conclusions"
"s12027","eng","I think the purpose of this study was to see how well the participants grammar is. "
"s12038","eng","The purpose of this study was to study..."
"s12054","eng","to test the ability to understand the passage in english"
"s12068","eng","To see if someone will read all the details before drawing conclusions"
"s12069","eng","To find out how people interpret certain situations."
"s12087","eng","To see how the way something is written impacts the readers opinion"
"s12089","eng","It might be how different situations are from what we perceive"
"s12182","eng","To analyze different thought processes."
"s12183","eng","How people can have different perception of things."
"s12193","eng","To understand different scenarios with various language and sentence structures, and be able to identify true and false information of the characters. or some other subconscious psychological thingy"
"s12219","eng","The purpose of this study is not clear "
"s12223","eng","to analyze the level of peoples reading interpretation "
"s12243","eng","How language can affect our impressions."
"s12248","eng","to see if you cn read and remember the scenario"
"s12289","eng","To find out how people interpret others actions."
"s12299","eng","TEST"
"s12303","eng","Comprehension and identifying the difference between knowing and believing. "
"s12305","eng","I am not sure what was the purpose of this study"
"s12306","eng","I "
"s12308","eng","How people interpret a passage"
"s12312","eng","I feel like the purpose of this study was to be able to determine whether the person in the scenario can differentiate between what is real and what it not, using a third person perspective"
"s12313","eng","I don’t know what the purpose of this study is "
"s12315","eng","I believe this study was to test the participants (like myself) ability to read and comprehend short scenarios. "
"s12323","eng","I have no idea. I know by the title of the research that it was a language study. "
"s12327","eng","To record one's understanding and attention span"
"s12335","eng","Test"
"s12347","eng","I believe the purpose of this study was to measure how people infer information differently. "
"s12372","eng","Test"
"s12390","eng","To see how much attention i paid to the scenario? Or to see how trusting i am of situations"
"s12430","eng","Test"
"s12446","eng","the purpose is probably to see how people feel about taking part in psychological feedback"
"s12511","eng","No ideo"
"s12515","eng","No idea."
"s12519","eng","To see how much someone is paying attention to what they read and how things are worded "
"s12522","eng","How we depict things according to our perception and a specific situation"
"s12523","eng","understand language"
"s12525","eng","I think you are trying to show how people react differently about peoples's mistakes depending on the situation. Some may think it is reasonable for Darrell to be mistaken about that species but unreasonable for the woman to buy fake diamond thinking its actually real. IN its essence, the mistake is the same. But you may attribute the woman's mistake to being bad or good luck and in Darrell's situation, you may say he made that mistake because of his inability."
"s12526","eng","The purpose of this study may also be to test thinking skills and how well people recall information they just viewed. "
"s12527","eng","To show the reaction to the English language and phrases."
"s12529","eng","The purpose of this study was to study how language and language comprehension works"
"s12531","eng","The difference between being sure of something and only believing you are sure of it, without knowledge of extraneous variables"
"s12533","eng","to compare students answers"
"s12534","eng","I think the purpose of the study is see what of the opinion of a person in a scenario"
"s12537","eng","To see how people use language and terminology"
"s12539","eng","Reading comprehension"
"s12540","eng","reading comprehension "
"s12541","eng","to understand when people are sure of something and when they are not"
"s12542","eng","To see how different circumstances affect our knowledge"
"s12543","eng","Was trying to figure it out the question were a bit different"
"s12544","eng","To see if the participants understands language."
"s12545","eng","I believe the purpose of this study is to examine how people's subconscious conclusions are affected by the wording used to describe the event. "
"s12547","eng","The study overall is about language, so maybe all the scenarios were about interpreting and to see how much attention or how much we understood from it.
"
"s12550","eng","I feel that the purpose is not simply language, but to assess human bias when it comes to ability. I noticed my initial subconscious response to whether it was luck or ability was dependent on whether the main character in the story was actually right or wrong in their assessment. 

That said, in the first story, I was more confident in attributing his mistake to ability because I feel that it would be easier to distinguish a dog from a squirrel as opposed to say a diamond from a zirconia. "
"s12551","eng","The recall of language or the idea of language and what we associate certain words with certain phrases. "
"s12552","eng","I believe the study has something to do with perception and reading skills. "
"s12553","eng","To see how you think of what is going on."
"s12557","eng","memory study"
"s12559","eng","To learn how we understand and interpret things."
"s12560","eng","The purpose of this study might be to test the participants' attention to the scenario. "
"s12562","eng","To test memory and comprehension."
"s12564","eng","Understanding language and seeing if people can distinguish ability vs luck"
"s12565","eng","To measure comprehension skills."
"s12566","eng","To see if people can determine assumptions"
"s12569","eng","To find out if student believe they are helping real research studies"
"s12571","eng","How well someone can understand what is being said and asked, although it might be framed in an confusing way."
"s12574","eng","To check how much people were paying attention"
"s12576","eng","To investigate how participants' assumptions/ associations can affect their beliefs"
"s12577","eng","attention to detail"
"s12578","eng","To gauge the attention people pay to details in short stories."
"s12579","eng","To see how people interpret language when portrayed in a particular way"
"s12580","eng","I think the purpose is to see how well one reads and comprehends a paragraph to see if one typically uses a set of words over another."
"s12581","eng","It is very different from all the other studies I have done it was pretty easy"
"s12585","eng","To see how participants interpret words "
"s12586","eng","How language works"
"s12587","eng","I believe the purpose for this study is to gather information based on the participants' answer. "
"s12590","eng","To determine how connotations affect language."
"s12594","eng","I think the purpose of the study was to see whether we pay attention to the readings "
"s12595","eng","To understand my abilities towards language comprehension."
"s12596","eng","A perception of thinks we believe if its true or not"
"s12601","eng","to study how certain wording can alter of perception of what happened or what we thought happened"
"s12608","eng","To see how much we feel as though certain situations in life happen to us because of luck or our actual talents."
"s12612","eng","To determine how the language one uses in stories affects the readers perceptions of the character's point of views. "
"s12615","eng","To study language and how people might interpret and describe events."
"s12616","eng","To decipher how blameworthy the participant thinks the characters in the scenarios are"
"s12662","eng","it was new to me"
"s12687","eng","To understand how people percieve luck and objectivity. "
"s12745","eng","to judge perceptions on luck vs ability."
"s12790","eng","To grasp perception of individuals with the unknown realities. "
"s12799","eng","To see how our minds perceive different situations and how we analyze one another."
"s12807","eng","People misperceive things based off of their misperceptions of what they see and know. "
"s12809","eng","I think the purpose of the study was to see if the participant was able to understand the language of the scenarios and make logic. "
"s12810","eng","to further understand how people interpret language differently"
"s12814","eng","Maybe to see how people interpret different situations "
"s12818","eng","to identify how word choices determine if a person was right."
"s12821","eng","Reading comprehension "
"s12826","eng","TEST"
"s12827","eng","TEST"
"s12828","eng","To help make you think before you speak. "
"s12830","eng","TEST"
"s12833","eng","To see how knowledge of a situation impacts the appropriate words used by those describing it in third person?"
"s12843","eng","Attention to detail in readings "
"s12848","eng","to se how far people slid the bar over "
"s12849","eng","To test how small details in similar scenarios affect the language we use to describe them"
"s12850","eng","To judge how a person would like about a certain situation "
"s12853","eng","Looking at the different ways things can be worded "
"s12854","eng","To see how people judge another person based on their actions from what they perceive"
"s12861","eng","To determine how word choice affects clarity of a text"
"s12863","eng","I have next to no idea"
"s12865","eng","To see if people thought someone not knowing something for sure meant that they didnt know at all?"
"s12869","eng","To better understand how we interpret certain aspects of language that don't have one strict right or wrong answer."
"s12873","eng","TEST"
"s12875","eng","to find out comprehensive the readings were"
"s12895","eng","I would assume it would be to gauge the readers ability to comprehend what they are reading"
"s12896","eng","To learn more about how language works."
"s12908","eng","I think the purpose of this study was to see how people responded to the questions. "
"s12909","eng","It could possibly deal with knowing or just thinking that we know things."
"s12920","eng","To test the influence of wording on the level of trust and authenticity of certain situations."
"s12921","eng","I believe it was to help use reasoning and cognitive skills to work together at the same time. "
"s12923","eng","How carefully readers read."
"s12926","eng","to see how well people read passages"
"s12927","eng","to see how people think in certain scenarios, and to see if people actually read the passages."
"s12930","eng","Ideologies and perspectives of different people"
"s12931","eng","Put ourselves in the situation of the characters to determine what they are thinking in certain situations. "
"s12939","eng","I think the purpose of this study was to show that some things can be misconceiving "
"s12940","eng","To see how people responded to the scenario."
"s12941","eng","I think the purpose of this study is to find out how people read language with comprehension. Based on the questions of the three scenarios presented in the study, reading and comprehension was the key. Without understanding the story, one cannot correctly answer the study questions. "
"s12942","eng","It seemed like I was taking a test based on the comprehension of the readings."
"s12949","eng","To judge how well someone can remember specific phrases from a reading."
"s12957","eng","TEST"
"s12958","eng","to help determine real from perceptions"
"s12959","eng","The purpose was to see if people can differentiate when someone knows something for sure or if they are assuming. "
"s12960","eng","To understand what is real versus what we perceive as real. "
"s12964","eng","I think the purpose is to see how well people can read and understand a story. "
"s12965","eng","N/A"
"s12975","eng","To show if the participants were fully reading the scenario"
"s12977","eng","I think it is study how well people understand what they are reading"
"s12986","eng","I think the purpose of this study deal with understanding the way in humans think based on the language that is used. At the same time, it deals with understanding the ways in which the different forms of information which are used impact humans interpretation of people understanding. How specific deals change the way in which people think. "
"s12987","eng","Most likely to see people comprehension skills "
"s12989","eng","To understand what I believe the person in the stories know or just think they know. "
"s12990","eng","to understand how people perceive situations"
"s12992","eng","I think the purpose of this study was to see how a participant understands a story, depending on the information and context given"
"s12995","eng","peoples beliefs"
"s12996","eng","To study how outsiders perceive other peoples' situations when we understand the full story"
"s12997","eng","to see how individuals process information they are given and apply it to critical thinking"
"s12998","eng","The purpose of the study is to find out if people think whether or not other people are aware of what they know and when typical expectations are subverted, whether we blame people for not accounting for it themselves."
"s13012","eng","I think the purpose of this study is to calculate how closely peoplepay attention to details in a passage and how well they can retain information. "
"s13015","eng","how language work"
"s13017","eng","To identify how people think rationally."
"s13020","eng","To determine the use of language to determine knowledge versus belief"
"s13021","eng","To figure out how people interpret scenarios. It helps to see how well people read and study the situation."
"s13022","eng","I don't know what the purpose of the study was."
"s13023","eng","To see how well people pay attention to details in a story, and their perception of certain situations."
"s13024","eng","While I can not be certain of the exact purpose of the study, I believe it is supposed to clarify whether or not one's emotions/ thoughts can impact how said person will interpret what they are being told or what they are reading. "
"s13026","eng","I think its to study how well someone understands a situation or scenario. "
"s13029","eng","I think that the purpose of this study is to understand how others think about their understanding of the world when they do not know all the facts of what is actually going on."
"s13030","eng","To understand how people perceive different statements in the language."
"s13036","eng","To understand if word play and wording could have an effect on behavior and reading of memory and conscious memory recall"
"s13037","eng","what individuals infer/interpret from the information given (Vignettes). "
"s13042","eng","I believe that the purpose of this may be to see people's thoughts on situations and what they believed to have happened."
"s13043","eng","I think the purpose of this study Is to know how peopel respond to text when giving important information that all relates to each other."
"s13047","eng","knowing everyone is different and appreciating them"
"s13048","eng","To understand how people analysis and assess situations they read."
"s13053","eng","I dont know"
"s13054","eng","to investigate how long can a person remember certain type of information. it is a memory test"
"s13055","eng","I believe the purpose of this study was to assess the way our thoughts and emotions are portrayed through the use of language "
"s13056","eng","to see how language can affect how we perceive scenarios "
"s13059","eng","To see if your assumptions on a situation you have little information about is correct."
"s13062","eng","chance vs reason"
"s13067","eng","I think that the purpose of this study is to find out how people understand or perceive the thoughts and beliefs of others through language. "
"s13068","eng","I don't know."
"s13069","eng","To find out how well people pay attention to what they're reading."
"s13070","eng","To determine how people perceive things vs. the reality. "
"s13071","eng","how much attention do people pay to the details within the sentences."
"s13072","eng","I think the purpose of this study was to get us to think that sometimes we buy stuff without a doubt if its real or not as long as we're told it's real, same way we can see the outside of a building and assume it looks nice inside without looking inside as long as it looks real from the outside."
"s13076","eng","How language can be interpreted to communicate the division of information known by a character and the total information around that character"
"s13078","eng","To research the accuracy of one’s perception of something, and whether it is down to luck or ability."
"s13080","eng","Testing our ability to judge locus of control in scenarios."
"s13082","eng","Different perceptions of what is seen as known information and what is seen as just believing in something"
"s13083","eng","To see how language affects our beliefs"
"s13086","eng","I believe that the aim of the study was to show how in some situations the truth may be distorted because people do not have enough information or for some reasons are not able to see 'the bigger picture'. What we believe is correct at first sight, may be inaccurate."
"s13088","eng","I think the aim of the study was to show how people believe something is true based only on the first impression."
"s13091","eng","how do we perceive what is real/fake/right/wrong"
"s13094","eng","To ensure that things aren't what they look like"
"s13096","eng","internal/ external locus of control. To see how we would perceive certain situations being based on luck or our own actions being responsible for the certain situation."
"s13101","eng","Testing language ability."
"s13104","eng","i believe that the purpose of the study was to see how different forms of language and the use of it can have an impact on the participants answer. "
"s13107","eng","I think the purpose of this study was to distinguish between true or false and mixed with common sense. "
"s13110","eng","to see how outside perspectives change the way we think"
"s13113","eng","The purpose of the study was to do with interpretation of language and the effect that it has on our knowledge or what we  believe we know"
"s13114","eng","To see if we can understand how people reason"
"s13118","eng","I have clue what the point of the study was but it was helpful"
"s13122","eng","To see how much participants would take in when the scenarios got longer"
"s13126","eng","The purpose of this study was to read 3 articles and answer questions based on the passages. Then they analyzed the level of comprehension."
"s13128","eng","To see how people understand the context of what they are reading. "
"s13130","eng","how language changes how you think a story occurs"
"s13136","eng","I believe the purpose of the study is to see how well we know the difference between certain word choice as well as analyzing what the sections were actually talking about."
"s13137","eng","Its to help us comprehend what we are reading and better understand what we are reading"
"s13138","eng","To help us understand what we are reading and comprehend what we are learning "
"s13139","eng","The title described it as a study of language. When participating, I felt it was more a study of how in control one is in life. I thought this because of the questions asking if the situation turned out this way due to luck or ability."
"s13147","eng","i think it was to do with how our minds interpret some things that we read."
"s13148","eng","I believe that it is to find out how humans can believe the only truth that they have been exposed to, for example in media, if you only saw one article, you believe that may be the only truth."
"s13149","eng","To see how language works."
"s13150","eng","To find out how the language is important"
"s13153","eng","to see how people interpret believing vs knowing in different situations"
"s13154","eng","To study the effects of language and words "
"s13155","eng","To explore the influence of language and terminology on image-building, in relation to the attainment of objective truths."
"s13156","eng","I think the purpose of this study is to see the influence of language or how the interpretation of words could be taken differently by people. To see how people react to language."
"s13162","eng","I liked it a lot, it definitely helped me."
"s13163","eng","I think the purpose may be to see how different language affects the way people interpret different scenarios presented to them. "
"s13165","eng","To see how well you remember or how people take different situations."
"s13168","eng","I think the purpose of the study is to see if people are within reason for believing what they see. Even if they ere educated on the topic."
"s13172","eng","I think the purpose of this study is to examine if students can understand human behavior by simply reading about the situation.  "
"s13174","eng","To study confirmation bias?"
"s13177","eng","To understand comprehension and information retainment"
"s13182","eng","I think the purpose is to try and understand how people interpret different stories and how others think."
"s13186","eng","To study people's interpretations of different situations"
"s13193","eng","to test memory and perception"
"s13203","eng","to see how people look at the world "
"s13204","eng","I have a feeling the purpose of this study is to observe how others think or what they assume about knowledge. "
"s13208","eng","I think the purpose of this study is to observe how others think or what they assume when out in the real world."
"s13211","eng","I am not sure "
"s13215","eng","i believe the purpose of this study i to see the way a [person knows how to formulate, their words."
"s13217","eng","I don't have a very great idea; however, it could be to understand if people think that we make right/wrong observations based off of skill or luck."
"s13220","eng","How people perceive information "
"s13222","eng","No idea"
"s13223","eng","I believe it was to see how well people read passages and pay attention as well as to see differences in the way people think."
"s13228","eng","I think the purpose of the study was to see how we reason and identify objects in front of us, considering that we may lack information about said objects."
"s13230","eng","Test an individuals ability to read and comprehend a story/situation"
"s13231","eng","I guess the pupose for this study was to find how much the person was able to understand the readings and how capable were able to anwaer the questions correcly. "
"s13236","eng","I think the purpose of the study is to examine how confident people are based on prior knowledge."
"s13237","eng","I think the purpose of this study was to see if people really read the prompts or if they just went on through."
"s13240","eng","I feel that the purpose of the study is to show that we cannot always believe what we see. We make presumptions all the time."
"s13247","eng","to show how easily deceived you can be"
"s13249","eng","Perhaps to see how confident we are in something when we already know the answer. For instance when it tells us that the person holding the diamond is not holding a real diamond then the person answering the question might lean toward saying the person has inability or only believes she is holding a real diamond. "
"s13261","eng","To see how language influences beliefs"
"s13268","eng","idk "
"s13269","eng","Understanding language and interpretation."
"s13270","eng","Something about perception of the truth"
"s13276","eng","To see how a human judges another humans decision making."
"s13282","eng","To learn how language works and the effects simple words or phrases can alter a persons thinking"
"s13297","eng","perception"
"s13298","eng","To study the  in what way the availability of information and the way a specific sentence is built affect the answers of a specific subject"
"s13299","eng","To see how we may react to a situation based on the wording of a scenario"
"s13300","eng","I think the purpose of this study is to highlight how one perceives language differently and how words can be tricky sometimes, depending on the positioning and context."
"s13303","eng","I have no idea."
"s13305","eng","to reflect on what people's understanding of the text is."
"s13307","eng","investigating how people interpret sentences, so how langauge can work"
"s13317","eng","To observe how people think about certain situations and if they trust them in what they are saying or choosing."
"s13318","eng","To understand reasoning and how each person can see things."
"s13322","eng","i think the purpose of this study to get familiar with the research and studies and yes to understand and learn what will we be doing in third year and yes this is very nice method to get ready for 3rd year."
"s13326","eng","The purpose of this study is to be able to analyze the information presented to the reader."
"s13332","eng","Perception"
"s13334","eng","How beliefs and facts can result in contradiction."
"s13335","eng","to understand how the choice of words can manipulate our opinions"
"s13338","eng","I feel as though this study is about emotion, truth, and what humans really know about things. "
"s13340","eng","To better peoples understanding of language."
"s13341","eng","To understand people's judgments better"
"s13344","eng","to see how much people believe fate is happening or not "
"s13345","eng","How closely people follow their intuition even if the questions are staged. "
"s13347","eng","I think the purpose of this study was to see how differently worded prompts impacted people's comprehension of the passage."
"s13349","eng","to test how well we understand the written text"
"s13350","eng","To assess the level of difficulty when trying to differentiate between belief and actual knowledge/proof."
"s13351","eng","the impact leading statements have on perception"
"s13354","eng","The purpose of this study was to evaluate how the reader depicted the thoughts of the person in each scenario. "
"s13361","eng","No idea. "
"s13362","eng","I am unsure at this time what the purpose of this study may be. Perhaps it has to do with the study of people's confidence in their knowledge of what they are doing.  "
"s13370","eng","To understand how language is interpreted."
"s13378","eng","Locus if control"
"s13380","eng","To investigate whether language ability has an influence on attitude towards studying. "
"s13385","eng","To test reading comprehension."
"s13388","eng","I don't know "
"s13390","eng","To see how people view what people say about things they don't know the context to. "
"s13402","eng","To see the influence of wording certain sentences"
"s13405","eng","I was unable to figure out how this linked to language"
"s13407","eng","Im not sure "
"s13409","eng","to test naiveness"
"s13426","eng","Understanding language"
"s13429","eng","Maybe to determine the likelihood of someone being able to identify if their guesses are true or not."
"s13432","eng","to see how easily key information is understood "
"s13434","eng","How do situations effect the way it is described. "
"s13438","eng","To understand that people are different and they all have different perceptions"
"s13446","eng","Can people realise that truth in eneral can be different to someone, so if someone claims that he saw nothing and he acctualy didn't he is telling the truth. Becuse he thinks that is truth."
"s13448","eng","I think the purpose of this study is to understand how people perceive what they hear/read. Misinterpretation of words can lead to large misunderstandings, so understanding the language better understood by participants can lead to hypotheses about what language is best to use for describing definite knowledge of a subject."
"s13454","eng","checking focus of reading text."
"s13455","eng","Looking at how we interpret language."
"s13467","eng","studying peoples intuition on wether something is real or not based off of given information."
"s13476","eng","I honestly do not know, i think there are a plethora of things you could have been studying. But, if I must answer, I will say perception and reasoning."
"s13477","eng","Maybe the purpose of the study was to test how confident humans are in their recognition abilities. "
"s13480","eng","To study logi and reasoning"
"s13484","eng","The purpose was to see how much we trust others' perceptions."
"s13492","eng","To determine peoples perspectives on blind decisions or interpretations of someone being wrong but right at the same time. "
"s13502","eng","To better understand how the wording of a story or description of an event influences a person's opinion or perception."
"s13505","eng","To get an understanding of what the brain actually retains from a small excerpt."
"s13506","eng","I think the purpose of this study is to see the different thoughts that people have to the scenarios presented to them and maybe what influenced them to choose those answers"
"s13511","eng","To see how people perceive an action based on the wording of the action"
"s13512","eng","I think the purpose of this study is to see what words we chose to describe the situation."
"s13513","eng","assumption of knowledge"
"s13518","eng","I'm guessing the study was to see if we were correctly reading the prompt but I was unsure during some of the studies as to what to answer for the does he/she only believe it or know."
"s13523","eng","Always make sure to back up your resources with evidence."
"s13524","eng","I have  no idea"
"s13527","eng","I think the purpose was to test reading comprehension and interpretation."
"s13530","eng","To try and understand how different people think through scenarios according to their opinions"
"s13531","eng","To see how people use language to interpret things differently."
"s13532","eng","I think the purpose of the study is to observe what people consider as correct or incorrect."
"s13535","eng","To see how people interpret situations without full context "
"s13551","eng","I was bouncing around. First I thought it was analyzing male/female stereotypes of intelligence. Toward the end I started to think it was testing my consistency in the way I used the language the study provided for me to explain similar situations. "
"s13554","eng","To show the correlation between what the mind can perceive as real or fake. "
"s13557","eng","I think the purpose was to trick us and make us think reasonably"
"s13561","eng","Language also requires a certain perspective and if not clearly articulated something can be improperly discussed. Langue has a way of making fans accusations true without humans realizing it."
"s13563","eng","To see how participants view certain situations. "
"s13564","eng","To give a better understanding of people""""""""s opinion of facts and generally assumed  knowledge."
"s13565","eng","To see how observers react to people's decisions that are borderline skill/luck."
"s13566","eng","To understand the difference between knowing and assuming"
"s13568","eng","perhaps its to understand how various people perceive the world. "
"s13571","eng","To see how others would respond to these situations. Everyone may read these differently and interpret them in different ways."
"s13572","eng","I think the purpose of the study was to see how people interpret readings from the questions asked. "
"s13573","eng","I think the purpose of the study is to see how well one's comprehension is after reading a passage. "
"s13577","eng","I think the purpose of this study was to show how easily people can be fooled by something we believe is something else."
"s13578","eng","To see if the individual would actually read the situations."
"s13580","eng","I think this study was related to people's confidence in their ability to know correct answers and know what they are talking about even when there are outside factors that can influence the accuracy of their statements. "
"s13583","eng","the purpose of this study could be to have students be tested on reasonable thinking, having the scenarios be situations where people see something and expect it to be towards their favor. "
"s13588","eng","I believe it is to determine the degree to which people analyze a given situation based on the language used or to see the opinions people give on scenarios  based on the language used"
"s13589","eng","I'm not sure."
"s13604","eng","To see how language affects perception/interpretation. "
"s13612","eng","I have no idea"
"s13614","eng","I do not know"
"s13616","eng","To reason how people think"
"s13620","eng","To analyze people's interpretations of events."
"s13624","eng","no clue"
"s13625","eng","to understand perception rather than language."
"s13626","eng","To understand what people think when given a situation with 2 possible outcomes that seem similar."
"s13630","eng","No clue"
"s13631","eng","the purpose of this study is to study how people perceive things when additional information is provided. It is to study language and how it affects one's answer"
"s13634","eng","Study how people interpret things."
"s13637","eng","I'm not sure. Maybe to compare the different answers and response time."
"s13639","eng","To see how participants react to reading the scenarios."
"s13640","eng","To see if participants read the scenario and remember what they read."
"s13641","eng","I think the purpose of this study is to be able to tell apart from real and fake things. Or things that might look like something but they are not."
"s13643","eng","I think the purpose was to study what people believe about things in our environment: to study if people ever really think about what they are looking at, or just accept something because they are told/ see it."
"s13653","eng","i dont know"
"s13660","eng","To examine how people think about other's perspectives. "
"s13665","eng","to determine how the wording of situations affect the way the characters interpret things"
"s13666","eng","Possibly to figure out how we perceive the actions of others."
"s13670","eng","To test how people respond to certain things and why. "
"s13677","eng","Maybe to see what people consider a stroke of good/bad luck vs genuinely being right/wrong"
"s13681","eng","to understands people perspectives "
"s13684","eng","The purpose of this study was to see how closely one reads to a prompt. Or, the purpose of this study was to see if an individual could understand what was being talked about within the story, and then be able to answer questions from memory based on what they have just read. "
"s13693","eng","I think the purpose of this study is to observe how much the participant understands. "
"s13695","eng","The purpose of this study was to make studiers pay attention to small details."
"s13696","eng","not too sure"
"s13699","eng","I think the purpose of this study was to determine if we are aware of every single detail we read because the questions almost dealt with he smallest detail that was super important and part o the text we read. "
"s13700","eng","To see how sure people are of themselves and their answers. "
"s13707","eng","To see what we think of how the subject reacted in the certain scenario."
"s13708","eng","Perspective "
"s13709","eng","To understand participants' comprehension and beliefs on different situations of people's observations."
"s13710","eng","To learn about how people perceive others knowledge"
"s13711","eng","I think the purpose of this study may be looking at the validity to some of the things we may believe to be true but are in actuality not true."
"s13719","eng","I have no idea"
"s13720","eng","To see how well we paid attention. "
"s13721","eng","I think the purpose of the study has something to do with when and if you can be sure you """"""""know"""""""" something for certain. I think they wanted to see how people's responses changed based on whether the thing the person believed was actually true or not, and whether this makes them more right or more wrong. "
"s13728","eng","To understand the difference in people’s logic. "
"s13733","eng","peoples judgment"
"s13736","eng","To test attentiveness to detail. "
"s13741","eng","to tell what people think about how other people think"
"s13746","eng","To see how differently presented information causes people to view a situation."
"s13747","eng"," I have no idea. "
"s13748","eng","Understanding reasoning."
"s13750","eng","The purpose is to see how people interpret questions and sentences "
"s13753","eng","To see how wording effects our perception of stories. "
"s13754","eng","The purpose of the study is to see how language usage can affect how a person sees a situation. "
"s13755","eng","To determine whether we perceive things happening to be based off of chance or ability"
"s13757","eng","To test memory and reason."
"s13760","eng","To see how we would approach the idea of someone not knowing something that they feel strongly about."
"s13765","eng","I think the purpose of this study was to see if we could differentiate between the meanings of words, like knowing and believing. "
"s13766","eng","N/A"
"s13772","eng","To see how well people understand and interpret stories"
"s13778","eng","I think that the purpose of the study was to research people's observational skills"
"s13792","eng","I would assume how we understand language perhaps"
"s13799","eng","To know what people remembered and how things are worded make a difference."
"s13802","eng","I think the purpose is to see how certain wording can affect the way you understand what you are reading."
"s13803","eng","I am not really sure. I believe it has something to do with perception versus reality, but I cannot discern the specific purpose."
"s13811","eng","Comprehension test "
"s13825","eng","I think that the purpose of the study was to maybe judge people's perception of their own knowledge?"
"s13836","eng","People's perception of others"
"s13838","eng","To see what people think is reasonable and unreasonable."
"s13847","eng","I think the purpose of the study was to see if obvious questions that seem boring activate being alert or not."
"s13850","eng","To see how the wording effect takes place? Many of the questions seem redundant yet there are different wordings. "
"s13852","eng","Purpose of this study was to test memory and specific words.I "
"s13856","eng","I think the purpose of this study was to see how different people interpret different situations."
"s13870","eng","test how much attention is given to detail"
"s13883","eng","I have no idea. "
"s13915","eng","I have no idea"
"s13953","eng","I feel like the purpose was to find an average opinion whether or no it was reasonable for the character to react in such way."
"s13958","eng","I think the purpose of this study was to explore the concept of knowledge and what it means for someone to truly know something. I think the researchers were exploring the idea that if someone is right about some information, did they really truly know it or was it just a reasonable guess that happened to be correct."
"s13962","eng","TEST"
"s13967","eng","TEST"
"s13971","eng","to see how different people perceive things- what they believe vs reality "
"s13977","eng","I think it has to do a lot with how our perception changes upon receiving additional information that the person in the text is unaware of."
"s13986","eng","To find out people's bias on what they know is fact or what they assume is real."
"s13990","eng","To determine how people decide during times of uncertainty"
"s13993","eng","I believe the purpose of this study was to test how people perceive language."
"s13996","eng","not sure"
"s13997","eng","To learn about peoples reading comprehension."
"s13998","eng","I think the purpose is to see how people see things and believe what they are, without knowing what they really are. "
"s14010","eng","I think the purpose was to see if the presence of additional information changes the way that people understand and speak about a story."
"s14017","eng","N/A"
"s14019","eng","I think this study is about perception."
"s14025","eng","I think the purpose was to examine the effects of uncertainty on decision making."
"s14028","eng","I think this is testing a person's ability to distinguish facts from opinions? By providing these prompts where it can switch between the two in that in the prompt the character would choose the right or wrong answer."
"s14039","eng","I think the purpose of this study was to get people engaged in readings."
"s14052","eng","to try and see how closely we paid attention to the stories."
"s14053","eng","not sure"
"s14056","eng","I think the purpose of this study was to find out what people deemed true and false."
"s14057","eng","I think the purpose is to study how people think."
"s14058","eng","To study how ambiguity affects decision-making"
"s14059","eng","I think the purpose of this study was to see what decisions we made when we were a little uncertain about the story or questions. "
"s14063","eng"," To compare the answers of all the students who did this research."
