StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,consent,d_knows_1,d_fake,d_fake_DO,d_reasonable_1,d_right,d_right_DO,d_ability_1,d_situation,d_situation_DO,d_responsibility_1,g_knows_1,g_fake,g_fake_DO,g_reasonable_1,g_right,g_right_DO,g_ability_1,g_situation,g_situation_DO,g_responsibility_1,e_knows_1,e_fake,e_fake_DO,e_reasonable_1,e_right,e_right_DO,e_ability_1,e_situation,e_situation_DO,e_responsibility_1,age,gender,gender_3_TEXT,country_now,country_now_2_TEXT,country_birth,country_birth_2_TEXT,ethnicity,ethnicity_7_TEXT,lvl_edu,english,purpose_study,impression_study,similar_study,pay,enjoy_study,nervous_study,difficult_study,boring_study,tiring_study,quickly_study,regularly_study,selfcons_study,motivated_study,important_study,aim_study,comment_study,workerId,assignmentId,hitId,FL_85_DO,FL_78_DO,FL_41_DO,FL_50_DO
4/20/20 13:20,4/20/20 13:31,IP Address,*******,100,672,TRUE,4/20/20 13:31,R_31FRiQcCouMgwMS,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,19,prairie dog,prairie dog|ground squirrel,76,right,wrong|right,79,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.|Darrel knows that the animal he saw is a red speckled ground squirrel.",77,5,fake,real|fake,88,wrong,wrong|right,91,Gerald knows that the house he is pointing at is a real house.,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",37,25,diamonds,cubic zirconium stones|diamonds,83,right,right|wrong,87,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",32,35,Male,-99,United States,-99,United States,-99,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,None,None,No,6Very satisfied,8,7,4,9. I did not find the study activity boring at all,4,4,2,3,4,4,4,-99,*******,*******,*******,FL_89|FL_93|FL_94,FL_91,FL_64,FL_68
4/20/20 13:07,4/20/20 13:31,IP Address,*******,100,1458,TRUE,4/20/20 13:31,R_D6Rj9vafQVa19OV,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,100,ground squirrel,prairie dog|ground squirrel,100,right,right|wrong,11,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",15,100,real,real|fake,100,right,right|wrong,90,Gerald knows that the house he is pointing at is a real house.,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",65,0,cubic zirconium stones,cubic zirconium stones|diamonds,100,wrong,right|wrong,45,Emma knows that she chose a necklace made of diamonds.,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",25,44,Male,-99,United States,-99,United States,-99,White/European,-99,High school diploma (or GED),Very well,To see where people lay blame on certain events,I thought they were good. They made me think about the responses and repercussions of the thoughts of the individuals.,no,5,8,9. I was not nervous during the study at all,6,9. I did not find the study activity boring at all,9. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,1. I have taken part in many research studies,4,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,7,-99,*******,*******,*******,FL_94|FL_93|FL_89,FL_90,FL_66,FL_69
4/20/20 13:24,4/20/20 13:31,IP Address,*******,100,423,TRUE,4/20/20 13:31,R_3DhYujJFN256CwC,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,85,ground squirrel,ground squirrel|prairie dog,89,right,right|wrong,5,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",11,86,fake,real|fake,97,wrong,wrong|right,96,Gerald knows that the house he is pointing at is a real house.,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",5,19,cubic zirconium stones,cubic zirconium stones|diamonds,88,wrong,right|wrong,86,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma knows that she chose a necklace made of diamonds.|Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",5,33,Male,-99,United States,-99,United States,-99,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,none,none,no,6Very satisfied,7,9. I was not nervous during the study at all,9. I did not find the study tasks difficult to complete at all,7,7,2,1. I have taken part in many research studies,9. I was not at all self-conscious of the responses I gave in this study,3,3,7,none,*******,*******,*******,FL_89|FL_93|FL_94,FL_90,FL_66,FL_69
4/20/20 13:20,4/20/20 13:31,IP Address,*******,100,643,TRUE,4/20/20 13:31,R_1QGfc8aoig3KRc9,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,2,prairie dog,ground squirrel|prairie dog,80,wrong,right|wrong,86,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.","Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",91,59,real,fake|real,100,right,right|wrong,50,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.","Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",25,15,diamonds,cubic zirconium stones|diamonds,100,right,wrong|right,34,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma knows that she chose a necklace made of diamonds.|Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,35,Female,-99,United States,-99,United States,-99,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,Knowhow of events. ,Excellent! ,No,6Very satisfied,1. I enjoyed the study a lot,8,9. I did not find the study tasks difficult to complete at all,9. I did not find the study activity boring at all,9. I did not find the study task tiring at all,2,1. I have taken part in many research studies,5. Not sure,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,9. I was not trying to work out the aim of the study during my participation,Excellent! ,*******,*******,*******,FL_94|FL_93|FL_89,FL_92,FL_62,FL_70
4/20/20 13:29,4/20/20 13:31,IP Address,*******,100,144,TRUE,4/20/20 13:31,R_pH2knTXD4FWIs5H,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,69,ground squirrel,ground squirrel|prairie dog,28,right,right|wrong,78,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.","Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.|Darrel knows that the animal he saw is a red speckled ground squirrel.",29,72,fake,fake|real,26,wrong,wrong|right,30,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.","Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",35,74,diamonds,diamonds|cubic zirconium stones,38,wrong,wrong|right,95,Emma knows that she chose a necklace made of diamonds.,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",24,48,Male,-99,United States,-99,United States,-99,White/European,-99,"Master’s degree (M.A., M.S.)",Very well,decision making study,none,no,4,5. Not sure,2,9. I did not find the study tasks difficult to complete at all,1. I found the study task very boring,7,5. Not sure,9. I have never taken part in a research study before,8,9. I was not at all motivated to help make the study a success for the researchers,7,5. Not sure,none,*******,*******,*******,FL_89|FL_94|FL_93,FL_90,FL_64,FL_70
4/20/20 13:25,4/20/20 13:31,IP Address,*******,100,370,TRUE,4/20/20 13:31,R_Bs5JqZXzJ5AsYBb,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,36,ground squirrel,prairie dog|ground squirrel,94,right,right|wrong,71,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",56,90,real,fake|real,96,right,right|wrong,46,Gerald knows that the house he is pointing at is a real house.,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",8,3,cubic zirconium stones,cubic zirconium stones|diamonds,91,wrong,wrong|right,68,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",56,23,Male,-99,United States,-99,United States,-99,"East or Southeast Asian / Pacific Islander (e.g. from Japan, China, Korea, Vietnam, Thailand, Philippines, native Hawaiian)",-99,"4-year college degree (B.A., B.S.)",Very well,Evaluate reasoning,None,No,5,4,7,7,4,7,4,4,6,3,3,6,None,*******,*******,*******,FL_94|FL_93|FL_89,FL_91,FL_62,FL_69
4/20/20 13:20,4/20/20 13:31,IP Address,*******,100,651,TRUE,4/20/20 13:31,R_XR2LpDFm49dfrs5,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,76,ground squirrel,ground squirrel|prairie dog,70,wrong,right|wrong,74,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.","Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",32,61,real,fake|real,72,wrong,right|wrong,61,Gerald knows that the house he is pointing at is a real house.,"Gerald knows that the house he is pointing at is a real house.|Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",69,71,cubic zirconium stones,cubic zirconium stones|diamonds,78,right,right|wrong,63,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma knows that she chose a necklace made of diamonds.|Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",60,32,Male,-99,United States,-99,United States,-99,Hispanic Latino,-99,"4-year college degree (B.A., B.S.)",Very well,None,None,No,4,7,7,3,4,2,2,7,5. Not sure,7,6,4,-99,*******,*******,*******,FL_93|FL_89|FL_94,FL_92,FL_62,FL_70
4/20/20 13:24,4/20/20 13:31,IP Address,*******,100,442,TRUE,4/20/20 13:31,R_3Ej6jXnsOWqHG33,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,5,prairie dog,prairie dog|ground squirrel,100,wrong,right|wrong,100,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.","Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",14,100,real,real|fake,100,right,right|wrong,25,Gerald knows that the house he is pointing at is a real house.,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",26,0,diamonds,diamonds|cubic zirconium stones,88,right,wrong|right,93,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",9,26,Male,-99,United States,-99,United States,-99,Black/African American,-99,"4-year college degree (B.A., B.S.)",Very well,None,None,None,3Neutral,5. Not sure,9. I was not nervous during the study at all,9. I did not find the study tasks difficult to complete at all,4,3,3,1. I have taken part in many research studies,9. I was not at all self-conscious of the responses I gave in this study,5. Not sure,4,8,None,*******,*******,*******,FL_93|FL_89|FL_94,FL_92,FL_62,FL_70
4/20/20 13:27,4/20/20 13:31,IP Address,*******,100,276,TRUE,4/20/20 13:31,R_dcM0NxCEgwhxPj3,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,90,ground squirrel,prairie dog|ground squirrel,85,right,right|wrong,2,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",20,25,fake,real|fake,65,wrong,right|wrong,40,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.","Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",50,10,cubic zirconium stones,cubic zirconium stones|diamonds,80,wrong,right|wrong,90,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",5,23,Male,-99,United States,-99,United States,-99,I prefer not to answer this question,-99,"4-year college degree (B.A., B.S.)",Very well,None,None,No,3Neutral,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,*******,*******,*******,FL_93|FL_89|FL_94,FL_91,FL_64,FL_68
4/20/20 13:09,4/20/20 13:32,IP Address,*******,100,1348,TRUE,4/20/20 13:32,R_3jeC8F6O5h7vq0e,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,20,ground squirrel,ground squirrel|prairie dog,100,right,wrong|right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.|Darrel knows that the animal he saw is a red speckled ground squirrel.",0,0,fake,fake|real,100,right,right|wrong,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.","Gerald knows that the house he is pointing at is a real house.|Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",0,0,diamonds,cubic zirconium stones|diamonds,100,right,right|wrong,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",4,27,Female,-99,United States,-99,United States,-99,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,None,None,No,6Very satisfied,1. I enjoyed the study a lot,9. I was not nervous during the study at all,7,5. Not sure,5. Not sure,1. I was able to adjust to the study task very quickly,5. Not sure,9. I was not at all self-conscious of the responses I gave in this study,2,2,9. I was not trying to work out the aim of the study during my participation,-99,*******,*******,*******,FL_94|FL_93|FL_89,FL_91,FL_64,FL_68
4/20/20 13:20,4/20/20 13:32,IP Address,*******,100,741,TRUE,4/20/20 13:32,R_1LIIhDKMMgr4Dg2,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,73,prairie dog,prairie dog|ground squirrel,79,right,right|wrong,82,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",79,77,real,real|fake,83,right,wrong|right,92,Gerald knows that the house he is pointing at is a real house.,"Gerald knows that the house he is pointing at is a real house.|Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",80,78,diamonds,diamonds|cubic zirconium stones,81,right,wrong|right,72,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",76,30,Male,-99,United States,-99,United States,-99,Black/African American,-99,"Master’s degree (M.A., M.S.)",Very well,Decision Making,None,No,5,5. Not sure,8,2,3,4,6,6,7,4,6,6,very interesting,*******,*******,*******,FL_94|FL_93|FL_89,FL_90,FL_66,FL_69
4/20/20 13:23,4/20/20 13:32,IP Address,*******,100,547,TRUE,4/20/20 13:32,R_CdmfjVaYvKV9lwl,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,92,ground squirrel,ground squirrel|prairie dog,96,right,right|wrong,96,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.|Darrel knows that the animal he saw is a red speckled ground squirrel.",92,97,real,real|fake,90,right,right|wrong,78,Gerald knows that the house he is pointing at is a real house.,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",92,86,diamonds,diamonds|cubic zirconium stones,91,right,right|wrong,97,Emma knows that she chose a necklace made of diamonds.,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",90,31,Female,-99,United States,-99,United States,-99,Black/African American,-99,"Master’s degree (M.A., M.S.)",Very well,"Read scenarios, make brief decisions",interesting ,NO,6Very satisfied,5. Not sure,8,9. I did not find the study tasks difficult to complete at all,8,8,8,9. I have never taken part in a research study before,8,8,9. I do not believe that my participation was contributing to important research,9. I was not trying to work out the aim of the study during my participation,interesting,*******,*******,*******,FL_93|FL_89|FL_94,FL_92,FL_66,FL_68
4/20/20 13:25,4/20/20 13:32,IP Address,*******,100,439,TRUE,4/20/20 13:32,R_3iDrMfwvMhpnvge,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,13,prairie dog,prairie dog|ground squirrel,52,wrong,wrong|right,59,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.","Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",52,100,real,real|fake,91,right,wrong|right,28,Gerald knows that the house he is pointing at is a real house.,"Gerald knows that the house he is pointing at is a real house.|Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",8,13,cubic zirconium stones,diamonds|cubic zirconium stones,62,wrong,right|wrong,38,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",34,37,Female,-99,United States,-99,United States,-99,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,How you perceive information. ,This was interesting material. ,No.,5,1. I enjoyed the study a lot,1. I was very nervous during the study,3,9. I did not find the study activity boring at all,9. I did not find the study task tiring at all,5. Not sure,2,1. I was very self-conscious of the responses I gave in this study,1. I was strongly motivated to help make the study a success for the researchers,3,4,None,*******,*******,*******,FL_93|FL_89|FL_94,FL_92,FL_62,FL_70
4/20/20 13:26,4/20/20 13:33,IP Address,*******,100,391,TRUE,4/20/20 13:33,R_27ysUbWulkxifu3,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,100,ground squirrel,ground squirrel|prairie dog,100,right,right|wrong,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.|Darrel knows that the animal he saw is a red speckled ground squirrel.",3,5,fake,real|fake,100,wrong,wrong|right,69,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.","Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",3,86,diamonds,diamonds|cubic zirconium stones,100,right,wrong|right,39,Emma knows that she chose a necklace made of diamonds.,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",10,35,Male,-99,United States,-99,United States,-99,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,None,None,None,6Very satisfied,-99,9. I was not nervous during the study at all,9. I did not find the study tasks difficult to complete at all,9. I did not find the study activity boring at all,9. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,1. I have taken part in many research studies,9. I was not at all self-conscious of the responses I gave in this study,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,9. I was not trying to work out the aim of the study during my participation,-99,*******,*******,*******,FL_89|FL_93|FL_94,FL_91,FL_64,FL_68
4/20/20 13:27,4/20/20 13:33,IP Address,*******,100,341,TRUE,4/20/20 13:33,R_3JgtaNL7v8hoHBd,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,80,ground squirrel,ground squirrel|prairie dog,81,right,wrong|right,25,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.|Darrel knows that the animal he saw is a red speckled ground squirrel.",0,75,real,real|fake,100,right,wrong|right,75,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.","Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",0,0,cubic zirconium stones,cubic zirconium stones|diamonds,80,wrong,right|wrong,30,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma knows that she chose a necklace made of diamonds.|Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,63,Male,-99,United States,-99,United States,-99,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,None,None,No,5,7,9. I was not nervous during the study at all,8,3,9. I did not find the study task tiring at all,2,1. I have taken part in many research studies,8,3,4,7,-99,*******,*******,*******,FL_94|FL_89|FL_93,FL_90,FL_66,FL_69
4/20/20 13:14,4/20/20 13:33,IP Address,*******,100,1140,TRUE,4/20/20 13:33,R_3Maji2S4aFOzzCU,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,78,ground squirrel,ground squirrel|prairie dog,88,wrong,wrong|right,24,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.","Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",67,13,real,fake|real,78,right,right|wrong,76,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.","Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",25,4,cubic zirconium stones,diamonds|cubic zirconium stones,92,wrong,right|wrong,28,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma knows that she chose a necklace made of diamonds.|Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",2,37,Female,-99,United States,-99,United States,-99,"East or Southeast Asian / Pacific Islander (e.g. from Japan, China, Korea, Vietnam, Thailand, Philippines, native Hawaiian)",-99,"Master’s degree (M.A., M.S.)",Very well,How we interpret different scenrios ,I thought it was interesting,no,5,2,6,7,7,8,3,1. I have taken part in many research studies,1. I was very self-conscious of the responses I gave in this study,3,2,3,none,*******,*******,*******,FL_93|FL_94|FL_89,FL_91,FL_62,FL_69
4/20/20 13:22,4/20/20 13:33,IP Address,*******,100,666,TRUE,4/20/20 13:33,R_1GDZQ0FjNzZbEzs,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,57,prairie dog,ground squirrel|prairie dog,58,right,right|wrong,46,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.","Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.|Darrel knows that the animal he saw is a red speckled ground squirrel.",60,61,real,fake|real,67,right,wrong|right,25,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.","Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",66,61,cubic zirconium stones,diamonds|cubic zirconium stones,66,right,wrong|right,42,Emma knows that she chose a necklace made of diamonds.,"Emma knows that she chose a necklace made of diamonds.|Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",63,47,Female,-99,United States,-99,United States,-99,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,not sure,Interesting,no,2,7,2,3,2,3,2,2,1. I was very self-conscious of the responses I gave in this study,2,3,2,none,*******,*******,*******,FL_94|FL_93|FL_89,FL_91,FL_62,FL_69
4/20/20 13:32,4/20/20 13:34,IP Address,*******,100,95,TRUE,4/20/20 13:34,R_308H0d5EduH5kDH,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,52,ground squirrel,prairie dog|ground squirrel,50,wrong,right|wrong,52,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.|Darrel knows that the animal he saw is a red speckled ground squirrel.",51,50,fake,real|fake,50,right,wrong|right,51,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.","Gerald knows that the house he is pointing at is a real house.|Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",51,50,diamonds,cubic zirconium stones|diamonds,50,right,wrong|right,50,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma knows that she chose a necklace made of diamonds.|Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",49,27,Female,-99,United States,-99,United States,-99,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,none,none,no,3Neutral,4,5. Not sure,4,4,4,4,4,4,5. Not sure,4,5. Not sure,-99,*******,*******,*******,FL_93|FL_94|FL_89,FL_90,FL_66,FL_69
4/20/20 13:29,4/20/20 13:34,IP Address,*******,100,279,TRUE,4/20/20 13:34,R_3r06snMrAdPRFHA,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,92,ground squirrel,prairie dog|ground squirrel,100,right,wrong|right,92,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.|Darrel knows that the animal he saw is a red speckled ground squirrel.",0,17,fake,real|fake,100,wrong,wrong|right,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.","Gerald knows that the house he is pointing at is a real house.|Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",0,15,diamonds,diamonds|cubic zirconium stones,88,right,right|wrong,67,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma knows that she chose a necklace made of diamonds.|Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,34,Male,-99,United States,-99,United States,-99,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,None,None,No,4,6,9. I was not nervous during the study at all,7,3,5. Not sure,7,8,2,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,5. Not sure,-99,*******,*******,*******,FL_94|FL_89|FL_93,FL_91,FL_64,FL_68
