"id","survey_lang","previous"
"s13693","eng","No, I have not participated in a similar study."
"s13694","eng","I have not."
"s13695","eng","No."
"s13696","eng","no"
"s13699","eng","No"
"s13700","eng","No I haven't participated in a study like this before. "
"s13705","eng","No I have not"
"s13707","eng","No"
"s13708","eng","no"
"s13709","eng","No"
"s13710","eng","No"
"s13711","eng","I have participated in one other formal study for a different class that I had to switch-out of, but it was not similar in the subject matter nor did it use the same modules, but instead was about confidence and was random in certain questions it surveyed."
"s13719","eng","no"
"s13720","eng","No "
"s13721","eng","No"
"s13724","eng","No"
"s13728","eng","Noo"
"s13733","eng","no"
"s13734","eng","No"
"s13736","eng","No, I have never participated in a similar study."
"s13741","eng","i have never studied a similar study

"
"s13746","eng","No"
"s13747","eng","No."
"s13748","eng","No."
"s13749","eng","no"
"s13750","eng","n/a"
"s13753","eng","no"
"s13754","eng","No, this was my first study."
"s13755","eng","No "
"s13757","eng","No."
"s13760","eng","No."
"s13765","eng","No"
"s13766","eng","no"
"s13772","eng","No"
"s13778","eng","No I have not"
"s13783","eng","I have never participated in a similar study."
"s13787","eng","I have not"
"s13792","eng","No"
"s13799","eng","no"
"s13800","eng","Yes "
"s13802","eng","No, I have never participated in a similar study."
"s13803","eng","Not one like this"
"s13811","eng","Yes, it is similar to a comprehension school test. "
"s13825","eng","No."
"s13827","eng","Yes, I did."
"s13829","eng","no "
"s13836","eng","No"
"s13838","eng","No"
"s13847","eng","No I have not."
"s13850","eng","I have never participated in a similar study, "
"s13852","eng","No."
"s13856","eng","No, I have no participated in a similar study."
"s13870","eng","No"
"s13883","eng","I have not participated in a similar study. "
"s13915","eng","No"
"s13918","eng","No."
"s13919","eng","I have not. "
"s13947","eng","I have participated in a decision making study that looked at bias between preference for black or white people."
"s13953","eng","no"
"s13958","eng","No"
"s13962","eng","TEST"
"s13967","eng","TEST"
"s13971","eng","no "
"s13977","eng","No."
"s13990","eng","yes, decision making on COVID-19 study"
"s13993","eng","No"
"s13996","eng","no"
"s13997","eng","No"
"s13998","eng","no"
"s14010","eng","I have not participated in a similar study."
"s14016","eng","Yes, but not something super similar."
"s14017","eng","No"
"s14019","eng","No, I have not participated in this kind of study."
"s14025","eng","No"
"s14026","eng","No "
"s14028","eng","I did a study where they played tones and asked whether or not I believe the tone they played was in tune or out of tune from the original."
"s14038","eng","No, I haven't participated in a similar study. "
"s14039","eng","No I have not participated in a similar study."
"s14040","eng","I have not participated in a similar study. "
"s14052","eng","no"
"s14053","eng","No, this is very different "
"s14056","eng","i have participated in other studies but not set up like this"
"s14057","eng","no"
"s14058","eng","No"
"s14059","eng","No. "
"s14063","eng"," No"
"s14085","eng","no"
"s14087","eng","na"
"s14088","eng","No."
"s14089","eng","No"
"s14090","eng","No"
"s14091","eng","no"
"s14092","eng","No. "
"s14093","eng","No"
"s14096","eng","no"
"s14098","eng","No"
"s14099","eng","no"
"s14100","eng","no"
"s14101","eng","No
"
"s14102","eng","No"
"s14108","eng","No"
"s14109","eng","No I have not."
"s14112","eng","No I have not participated in a similar study. "
"s14113","eng","no"
"s14119","eng","I have participated in studies just Not one like this"
"s14121","eng","no"
"s14124","eng","I have not"
"s14125","eng","no"
"s14126","eng","No."
"s14131","eng","no"
"s14132","eng","No"
"s14134","eng","No."
"s14136","eng","yes"
"s14137","eng","Yes, school surveys."
"s14228","eng","no"
"s14266","eng","No"
"s14267","eng","Yes. I was given a scenario and asked questions of how I thought of it, what I would do, etc."
"s14272","eng","No"
"s14368","eng","Yes. Another Rep studyl."
"s14372","eng","i have done similar studies where i read something and then answer questions about it"
"s14398","eng","No."
"s14400","eng","I have not no."
"s14403","eng","no"
"s14404","eng","No, I have not"
"s14405","eng","Yes, I participated in a study that asked for my opinion on seemingly ambiguous political ads."
"s14418","eng","No"
"s14420","eng","No."
"s14429","eng","No"
"s14430","eng","I have not participated in a similar study. "
"s14433","eng","I have participated in a number of studies this semester, however this study was unique in that I had to identify my thoughts about a certain situation. "
"s14434","eng","No"
"s14435","eng","no"
"s14437","eng","no"
"s14453","eng","No."
"s14456","eng","No"
"s14466","eng","No"
"s14480","eng","No"
"s14481","eng","No "
"s14483","eng","I have not."
"s14501","eng","No"
"s14516","eng","No"
"s14518","eng","I have not."
"s14519","eng","no"
"s14520","eng","no"
"s14522","eng","no"
"s14528","eng","asd"
"s14529","eng","asd"
"s14540","eng","No!"
"s14541","eng","No. "
"s14548","eng","Not really"
"s14551","eng","No"
"s14552","eng","No"
"s14553","eng","I haven't "
"s14554","eng","No."
"s14555","eng","no"
"s14568","eng","I have not"
"s14577","eng","No I have never participated in a similar study. "
"s14578","eng","Not like this, no."
"s14579","eng","no"
"s14580","eng","NO."
"s14581","eng","I have not."
"s14582","eng","No"
"s14585","eng","no"
"s14586","eng","No I have not participated in a similar study. "
"s14587","eng","No"
"s14588","eng","No "
"s14593","eng","I have participated in other studies, but nothing like this one where i had to evaluate the same questions for different prompts. My other studies were more personal. "
"s14595","eng","No"
"s14596","eng","no"
"s14598","eng","No."
"s14600","eng","no"
"s14601","eng","no"
"s14602","eng","no"
"s14603","eng","No "
"s14604","eng","N/A"
"s14605","eng","no"
"s14612","eng","No"
"s14613","eng","no"
"s14614","eng","No, I have not. "
"s14615","eng","No, I haven't"
"s14616","eng","No I have not."
"s14619","eng","no"
"s14620","eng","no "
"s14622","eng","No"
"s14623","eng","No"
"s14625","eng","No."
"s14629","eng","No"
"s14631","eng","N/A"
"s14636","eng","No I have not"
"s14640","eng","no "
"s14641","eng","I have not "
"s14642","eng","no"
"s14643","eng"," - "
"s14644","eng","TEST"
"s14645","eng","No "
"s14646","eng","no"
"s14647","eng","I have participated in studies however none similar to this."
"s14648","eng","no"
"s14649","eng","No"
"s14650","eng","no"
"s14651","eng","no"
"s14655","eng","nope"
"s14656","eng","I have not."
"s14657","eng","no"
"s14658","eng","no"
"s14659","eng","Yes, it gave us a short story to read and the purpose of the study was to see how easily we remembered facts from the story whether they were relevant or not. "
"s14660","eng","no"
"s14667","eng","No"
"s14668","eng","No
"
"s14670","eng","I have not participated in a similar study "
"s14672","eng","No."
"s14673","eng","somewhat similar but not testing the same"
"s14675","eng","No"
"s14676","eng","No"
"s14677","eng","NO"
"s14680","eng","no"
"s14681","eng","No."
"s14683","eng","No"
"s14688","eng","No I haven't"
"s14689","eng","No, I have not"
"s14690","eng","I have not participated in a similar study this is new to me."
"s14692","eng","no"
"s14693","eng","no"
"s14694","eng","no I have not "
"s14698","eng","no"
"s14699","eng","no"
"s14700","eng","No i never have"
"s14702","eng","No"
"s14703","eng","I have not."
"s14705","eng","no"
"s14706","eng","no "
"s14710","eng","no"
"s14711","eng","no"
"s14712","eng","No."
"s14713","eng","NO"
"s14714","eng","No, I have not participated in a similar study to this one."
"s14715","eng","No."
"s14717","eng","no i have not participated in a similar study."
"s14719","eng","I have not."
"s14727","eng","no."
"s14729","eng","No."
"s14732","eng","No"
"s14733","eng","NA"
"s14734","eng","No, most of the studies involve simple multiple choice style response, or typing. This was my first that involved a slider and a different range of how luck-driven or ability-driven a situation was."
"s14735","eng","no"
"s14736","eng","no I have not "
"s14737","eng","No"
"s14738","eng","No I haven't."
"s14742","eng","No "
"s14743","eng","no i have not "
"s14745","eng","No, I have not"
"s14747","eng","no "
"s14751","eng","no not like this one, this one was like a quiz with personal opinion "
"s14752","eng","No"
"s14753","eng","no"
"s14754","eng","no"
"s14755","eng","No"
"s14756","eng","no"
"s14757","eng","No, I have not participated in a similar study before."
"s14758","eng","no"
"s14759","eng","No I have not"
"s14760","eng","No"
"s14761","eng","I've only participated in multiple choice or survey studies this one was more interactive"
"s14762","eng","No"
"s14764","eng","No. "
"s14769","eng","i have not"
"s14771","eng","no"
"s14772","eng","No"
"s14773","eng","no"
"s14774","eng","No i have not"
"s14775","eng","no "
"s14776","eng","Nope!"
"s14777","eng","No"
"s14778","eng","No."
"s14780","eng","No never anything like this"
"s14781","eng","I don't think so."
"s14782","eng","No "
"s14784","eng","No"
"s14787","eng","no i have not "
"s14788","eng","N/A"
"s14789","eng","no"
"s14792","eng","not at all"
"s14793","eng","no "
"s14794","eng","no"
"s14795","eng","i have not done a study like this one"
"s14797","eng","nothing of this sort."
"s14798","eng","no"
"s14799","eng","No."
"s14800","eng","No. "
"s14802","eng","No"
"s14805","eng","No"
"s14806","eng","no "
"s14807","eng","no, I have not"
"s14808","eng","yes, on sona there are a lot of studies similar"
"s14809","eng","no. "
"s14810","eng","No I have not."
"s14811","eng","No, I have not."
"s14812","eng","No, I have not participated in a similar study"
"s14813","eng","I haven't"
"s14814","eng","No I have not."
"s14815","eng","No "
"s14816","eng","No"
"s14817","eng","No! This was unique to me"
"s14820","eng","No I have not"
"s14821","eng","yes i have. similar questions where you had to read over a case/example and give your best feeling of the correct answers"
"s14822","eng","No, I haven't. Most of the studies I have participated in the past have a very different approach. "
"s14824","eng","I have not."
"s14826","eng","no. "
"s14827","eng","no this is the first"
"s14831","eng","no"
"s14835","eng","No I haven't "
"s14837","eng","No"
"s14838","eng","No"
"s14840","eng","no"
"s14841","eng","no I have not"
"s14844","eng","No I have not. "
"s14845","eng","not that confusing "
"s14848","eng","nope "
"s14852","eng","no, I have not participated in a study similar to this one"
"s14854","eng","No"
"s14858","eng","Yes, very similar to this. "
"s14859","eng","no"
"s14861","eng","No."
"s14864","eng","I have not participated in a similar study. "
"s14865","eng","no"
"s14867","eng","no"
"s14869","eng","No I haven't"
"s14870","eng","No"
"s14871","eng","I participated in a study where they gave us a person and a description of what they did at their job and we then had to decide what type of punishment they should be given based on what they did wrong."
"s14877","eng","Not yet. But, I would like to. "
"s14880","eng","No"
"s14881","eng","No"
"s14882","eng","No, I havent"
"s14884","eng","No, I have not participated in a similar study. "
"s14886","eng","I've never participated in a study like this."
"s14887","eng","Yes, it was a study to recall words that were associtated with one another such as """"""""nail/hammer"""""""" or """"""""sun/moon"""""""". There were three conditions in which the participants are given a word and are asked to fill in the blank by reading out loud the associated word, typing, and handwriting. At the end, participants are asked to choose through a list of words they remember seeing, however, some of the words included were not mentioned in the experiment but made the partipants think they were mentioned. "
"s14889","eng","no"
"s14891","eng","Nope."
"s14894","eng","No, I have not."
"s14900","eng","yes, the same one.  I do not know why I was asked to take it twice."
"s14901","eng","I have not."
"s14902","eng","no"
"s14903","eng","no"
"s14904","eng","no"
"s14906","eng","No "
"s14907","eng","No"
"s14908","eng","no I have not "
"s14910","eng","no"
"s14912","eng","No."
"s14913","eng","no"
"s14914","eng","no."
"s14918","eng","No"
"s14919","eng","No"
"s14920","eng","no"
"s14922","eng","No"
"s14923","eng","No, I have not."
"s14924","eng","No"
"s14925","eng","No I have not done a study like this."
"s14927","eng","no"
"s14928","eng","nope"
"s14929","eng","no"
"s14930","eng","I have not"
"s14931","eng","no"
"s14932","eng","no"
"s14933","eng","No, I have not participated in a study like this before. "
"s14934","eng","No"
"s14937","eng","never"
"s14938","eng","No this is my first time."
"s14940","eng","No"
"s14946","eng","No"
"s14947","eng","no yet"
"s14948","eng","No I have not ever participated in a similar study.
"
"s14952","eng","No"
"s14955","eng","I have done a few online studies. "
"s14956","eng","No."
"s14957","eng","No I haven't."
"s14958","eng","No, I have not."
"s14959","eng","no"
"s14961","eng","no"
"s14962","eng","No"
"s14963","eng","No"
"s14965","eng","no."
"s14966","eng","no"
"s14970","eng","No"
"s14972","eng","N/A"
"s14973","eng","No"
"s14974","eng","No"
"s14975","eng","No I have not."
"s14976","eng","I have never participated in a study quite like this before."
"s14978","eng","no"
"s14982","eng","No"
"s14983","eng","I haven't."
"s14984","eng","I have not. "
"s14985","eng","No, not like this."
"s14987","eng","no"
"s14988","eng","No"
"s14989","eng","No. "
"s14990","eng","No"
"s14994","eng","This was my first time participated in this type of study."
"s14995","eng","no"
"s14996","eng","No"
"s14997","eng","No."
"s14998","eng","I have never participated in a similar study "
"s14999","eng","No, I have not "
"s15004","eng","No."
"s15006","eng","I feel like I may have, but I'm unsure. I have participated in many studies. "
"s15007","eng","never have"
"s15008","eng","No, I have not."
"s15009","eng"," no"
"s15010","eng","no"
"s15012","eng","No, I have not."
"s15013","eng","No"
"s15014","eng","no"
"s15017","eng","I have not"
"s15018","eng","no"
"s15019","eng","Never."
"s15020","eng","never"
"s15021","eng","no"
"s15022","eng","No, I have not."
"s15028","eng","I have not participated in a similar study. "
"s15029","eng","No"
"s15031","eng","No I have not "
"s15034","eng","no"
"s15035","eng","no"
"s15038","eng","no"
"s15039","eng","no"
"s15041","eng","no "
"s15042","eng","No"
"s15043","eng","No, I don't think so."
"s15044","eng","no "
"s15045","eng","no"
"s15046","eng","No, but I don't really remember last year's SONA test. "
"s15047","eng","No"
"s15049","eng","No"
"s15050","eng","No."
"s15052","eng","I have done other studies but non with this topic"
"s15053","eng","I have not"
"s15055","eng","No"
"s15059","eng","NO"
"s15060","eng","I have not participated in a similar study."
"s15061","eng","no"
"s15064","eng","No "
"s15065","eng","No"
"s15069","eng","This study was similar to that of judge case studies."
"s15072","eng","nope this is my first study that is styled this way "
"s15073","eng","No"
"s15076","eng","no i havent"
"s15077","eng","Nothing like this, no."
"s15078","eng","no, i have never participated in a study like this one"
"s15081","eng","I have not participated in a study like this before."
"s15083","eng","no"
"s15085","eng","No I have not."
"s15088","eng","no"
"s15090","eng","no"
"s15093","eng","nope"
"s15094","eng","I haven't"
"s15096","eng","No."
"s15097","eng","no i have not "
"s15099","eng","I have participated in studies in which I answer questions but this study made me think."
"s15100","eng","No I have not."
"s15101","eng","No, I don't think so."
"s15102","eng","No, I have not."
"s15105","eng","No. "
"s15106","eng","No"
"s15109","eng","No"
"s15110","eng","No, I have not"
"s15111","eng","No，I haven't."
"s15112","eng","Somewhat similar."
"s15115","eng","No"
"s15118","eng","no"
"s15119","eng","nah"
"s15122","eng","no"
"s15123","eng","No"
"s15124","eng","Nope"
"s15126","eng","not one about language no"
"s15127","eng","no"
"s15128","eng","no this was all new"
"s15129","eng","not really"
"s15132","eng","No"
"s15138","eng","No."
"s15142","eng","No"
"s15143","eng","It was the first time"
"s15146","eng","no"
"s15148","eng","no i havent"
"s15150","eng","No, never"
"s15162","eng","no"
"s15164","eng","no"
"s15167","eng","no i have not"
"s15168","eng","no"
"s15173","eng","No"
"s15174","eng","no"
"s15178","eng","no"
"s15179","eng","no i havent"
"s15180","eng","No"
"s15182","eng","No"
"s15185","eng","No"
"s15186","eng","NA"
"s15187","eng","nope first time "
"s15192","eng","no, I have not."
"s15193","eng","I haven't."
"s15195","eng","No I have not."
"s15198","eng","I have not participated in a similar study."
"s15199","eng","No"
"s15200","eng","no"
"s15204","eng","no i have not "
"s15207","eng","No, I have not. "
"s15210","eng","No, I have not participated in a study that was similar to this one. "
"s15211","eng","No I have not. "
"s15213","eng","No, I haven't. "
"s15216","eng","not a similar study like this"
"s15218","eng","No"
"s15223","eng","no"
"s15224","eng","No, I have not."
"s15226","eng","No, I have not this study was one of a kind!"
"s15233","eng","No"
"s15234","eng","no i have not"
"s15235","eng","no"
"s15236","eng","no, i haven't. "
"s15241","eng","No I have not"
"s15244","eng","I have not."
"s15247","eng","no"
"s15250","eng","No"
"s15251","eng","No i have not"
"s15252","eng","not this was quite unique"
"s15253","eng","I have not participated in a study like this one"
"s15254","eng","I have participated in research studies, but not in this format or with the same kinds of questions."
"s15255","eng","I have not"
"s15258","eng","I never have"
"s15261","eng","No."
"s15265","eng","No"
"s15267","eng","Never"
"s15269","eng","No, I have not."
"s15270","eng","No not like this one"
"s15276","eng","no i have not"
"s15277","eng","No I have not participated in a similar study"
"s15279","eng","yes I have"
"s15281","eng","Nope, not one like this before."
"s15284","eng","Yes"
"s15286","eng","No"
"s15287","eng","No"
"s15288","eng","I have not participated in a similar study"
"s15290","eng","ye"
"s15292","eng","No."
"s15293","eng","No, I have not"
"s15294","eng","No."
"s15298","eng","no"
"s15300","eng","No"
"s15303","eng","I have not "
"s15304","eng","I have not"
"s15307","eng","No I have not "
"s15308","eng","no I have not"
"s15310","eng","no"
"s15311","eng","no"
"s15314","eng","No"
"s15317","eng","No"
"s15320","eng","no"
"s15321","eng","no i havent "
"s15322","eng","no"
"s15323","eng","not at all"
"s15324","eng","I have not participated in a similar study."
"s15325","eng","n/a"
"s15326","eng","No, the majority of studies I have done are Likert scale formats."
"s15327","eng","no"
"s15330","eng","I have not yet participated in a survey similar to this one "
"s15332","eng","Yes, it was just like this but linger and the scenarios were longer"
"s15337","eng","No"
"s15338","eng","No, not yet."
"s15340","eng","no"
"s15343","eng","No, I have not!"
"s15346","eng","no"
"s15347","eng","no"
"s15349","eng","no"
"s15352","eng","no"
"s15356","eng","No I have not"
"s15357","eng","no"
"s15358","eng","no i havent "
"s15359","eng","No I have not"
"s15362","eng","No, I have never participated in a study similar to this one."
"s15363","eng","No"
"s15364","eng","Nope. "
"s15365","eng","no "
"s15366","eng","No"
"s15368","eng","No"
"s15369","eng","No I have not participated in a similar study such as this one."
"s15370","eng","not sure"
"s15372","eng","no"
"s15373","eng","yes.. I was given scenarios and then given questions based off the scenario"
"s15374","eng","yes, i was given scenarios followed by questions about the scenarios"
"s15380","eng","No, they were mostly true/fase or 1-7 level variable."
"s15381","eng","yes, other sona studies but they were not put up in the same way, they were longer and so much more boring"
"s15382","eng","No"
"s15383","eng","No"
"s15384","eng","No"
"s15391","eng","No"
"s15394","eng","no"
"s15395","eng","No."
"s15398","eng","No, that why it was interesting. "
"s15402","eng","No i havn't this was fun"
"s15403","eng","No I have not"
"s15405","eng","No"
"s15407","eng","No"
"s15409","eng","no"
"s15410","eng","No."
"s15411","eng","yes, a juror case"
"s15412","eng","no"
"s15417","eng","No"
"s15419","eng","Yes I have, it was very similar to this as it asked me questions about how I felt about the study"
"s15420","eng","no"
"s15421","eng","No"
"s15423","eng","There have been studies where I am given a scenario about a situation and asked to give my ideas about them such as the sexual jury studies "
"s15425","eng","No."
"s15429","eng","No"
"s15434","eng","No"
"s15435","eng","No"
"s15439","eng","No"
"s15444","eng","Yes, I have been doing SONA this semester"
"s15447","eng","No"
"s15450","eng","yes, it was similar to this one "
"s15451","eng","no"
"s15453","eng","no. "
"s15454","eng","no i have not"
"s15455","eng","No"
"s15457","eng","No I haven't"
"s15460","eng","no I have not "
"s15462","eng","No I have not."
"s15463","eng","no"
"s15464","eng","No"
"s15472","eng"," no"
"s15473","eng","no"
"s15474","eng","No"
"s15478","eng","No"
"s15484","eng","No, I've never participated in a similar study"
"s15487","eng","No"
"s15490","eng","No"
"s15499","eng","No"
"s15500","eng","no "
"s15501","eng","No."
"s15503","eng","No i have not."
"s15504","eng","No."
"s15505","eng","No"
"s21015","eng","TEST"
"s21030","eng","no"
"s21031","eng","no"
"s21077","eng","no"
"s21102","eng","no"
"s21103","eng","no"
"s21104","eng","no"
"s21105","eng","no"
"s21106","eng","No"
"s21107","eng","Nope"
"s21108","eng","No"
"s21109","eng","no"
"s21110","eng","no"
"s21111","eng","No"
"s21112","eng","yes, similar stories about moral judgement"
"s21113","eng","no"
"s21114","eng","No"
"s21117","eng","No"
"s21118","eng","no"
"s21119","eng","no"
"s21121","eng","Nope."
"s21122","eng","No"
"s21123","eng","no"
"s21124","eng","No."
"s21125","eng","No"
"s21126","eng","no"
"s21127","eng","not really."
"s21128","eng","nil"
"s21129","eng","no"
"s21131","eng","no"
"s21132","eng","No "
"s21133","eng","No"
"s21134","eng","no"
"s21135","eng","No."
"s21136","eng","no"
"s21137","eng","no"
"s21138","eng","no"
"s21155","eng","No"
"s21156","eng","No"
"s21157","eng","nil"
"s21158","eng","No."
"s21159","eng","Nope."
"s21160","eng","No"
"s21161","eng","no"
"s21162","eng","No"
"s21163","eng","No"
"s21165","eng","nope"
"s21166","eng","no"
"s21167","eng","no"
"s21169","eng","nil"
"s21170","eng","No. "
"s21171","eng","no."
"s21172","eng","No"
"s21173","eng","no"
"s21174","eng","no"
"s21175","eng","no"
"s21176","eng","NA"
"s21177","eng","Unsure that it is a study related to a draining/boring task "
"s21178","eng","No"
"s21179","eng","No."
"s21180","eng","no"
"s21182","eng","no"
"s21183","eng","no"
"s21184","eng","No"
"s21185","eng","nope"
"s21186","eng","no"
"s21187","eng","No"
"s21188","eng","no"
"s21189","eng","no"
"s21190","eng","No i have not participated in such similar study. I usually participate in marketing related studies. "
"s21192","eng","no"
"s21193","eng","nope"
"s21194","eng","No."
"q_turk_R_3Jkf33SWw1HeToN","eng","No"
"q_turk_R_1gO1YjCdNVhlpus","eng","No"
"q_turk_R_3LhBK9tXvx3SQAU","eng","No"
"q_turk_R_1KN4WW9BSoaQWHv","eng","no"
"q_turk_R_2zTr8jsK388GOyG","eng","no"
"q_turk_R_10obyJCkcHa0EPm","eng","No."
"q_turk_R_3M0sUeafm7rsKZ3","eng","no"
"q_turk_R_2V4tpFbnxEdy5mS","eng","no"
"q_turk_R_1FfzSXTCo6bM1X5","eng","No"
"q_turk_R_3iwHbJZd2w6Kubc","eng","No"
"q_turk_R_OqV5osDWYP2hdRL","eng","No"
"q_turk_R_1PdvK06huUS4dgl","eng","No."
"q_turk_R_3g0J9SFs0SRZZS3","eng","No"
"q_turk_R_1jlfCFLTfZFufy3","eng","no"
"q_turk_R_324jMnqoDAZXKbp","eng","No"
"q_turk_R_3pijWzts6smChTL","eng","no"
"q_turk_R_2y19VMHECffbqG0","eng","No"
"q_turk_R_1Ld3qz2KR68xeVE","eng","No"
"q_turk_R_2Cvvrcb5a0SmSKE","eng","No"
"q_turk_R_OCOXOGTvbdVMZIB","eng","nope."
"q_turk_R_1oEYXxP585pvRXJ","eng","No"
"q_turk_R_2tKAvS8sqWkDwS8","eng","no"
"q_turk_R_32QmhAKqs2ToejL","eng","No"
"q_turk_R_3j3DfS1nJKEsUs0","eng","ok"
"q_turk_R_2xLvuh3u4fbgPmq","eng","No"
"q_turk_R_2vji1Bj58QUFhKj","eng","no"
"q_turk_R_QbtW68I0FerZLPj","eng","No"
"q_turk_R_1GNVXYm1aFUSLEY","eng","No"
"q_turk_R_2gdrWOBQuP3PhXH","eng","No"
"q_turk_R_eJsLaROVyRaZ1KN","eng","no"
"q_turk_R_1F95GDS9xOz3od8","eng","No"
"q_turk_R_3isDv3M1wvc4bOq","eng","no"
"q_turk_R_87K8WyoduQfwQpz","eng","No"
"q_turk_R_2dAQRmckvle8iyk","eng","no"
"q_turk_R_a3E2W6chqbYIhK9","eng","No"
"q_turk_R_3pfGhwAhxJJDvdU","eng","No."
"q_turk_R_TpSPZ13j29Zr9uN","eng","no"
"q_turk_R_2SBolUh369OhoLm","eng","no"
"q_turk_R_z9e5N6eK3EXROsp","eng","no"
"q_turk_R_3qKFodwRsPddN6c","eng","None"
"q_turk_R_SPl0rU3QJks2fIt","eng","None"
"q_turk_R_2z8FkivHd4IfM00","eng","No"
"q_turk_R_2rMUEu4Sq1YMxZr","eng","no"
"q_turk_R_2V4uLo5N7hkzXT4","eng","None"
"q_turk_R_2e38edHnDNrdKn1","eng","No"
"q_turk_R_3Dnj93Vy706Rq6t","eng","no"
"q_turk_R_2zIICXWxciSJssq","eng","No"
"q_turk_R_1z59ph1HEeFm9zP","eng","No"
"q_turk_R_21jqZFbhfVASkvw","eng","No"
"q_turk_R_1ghXkXxoHZyoXms","eng","None"
"q_turk_R_3ENnzyB4Uc2isLb","eng","No"
"q_turk_R_2SHL5Xk5L21qa2p","eng","No"
"q_turk_R_3PnPOGHUQ6EOZVj","eng","No"
"q_turk_R_eKYHx5D6wgK4Y7f","eng","No"
"q_turk_R_0328HYH57wKMSJj","eng","No"
"q_turk_R_xgA60kkyIwlQ52N","eng","None"
"q_turk_R_3CIWqmB4LKSq8HK","eng","no"
"q_turk_R_1pGzcjRR9IZPGuS","eng","No"
"q_turk_R_3gZdawkpdONk7dd","eng","No."
"q_turk_R_2VPwk98jJn4kATn","eng","No"
"q_turk_R_1LFmlYxhe8Wezue","eng","No"
"q_turk_R_3JCLR8lHWWVzRNb","eng","No"
"q_turk_R_cMdBijpmFN6m6mR","eng","No"
"q_turk_R_ysY1dX900HuRk1b","eng","NO"
"q_turk_R_1EZjs5tS3VwDsLC","eng","No"
"q_turk_R_1FqXKpHxdof0NUX","eng","none"
"q_turk_R_307PfbuXgn2F8EV","eng","no"
"q_turk_R_WpzdzN6Dy5ykCB3","eng","No"
"q_turk_R_dmAnRqm65kk74n7","eng","No"
"q_turk_R_cNLQPX9fcCWoq9X","eng","No"
"q_turk_R_b89Qty40F8sGDO9","eng","no"
"q_turk_R_1HntWrfWmlgD8rD","eng","No"
"q_turk_R_25ZsU3ld31zagyT","eng","No"
"q_turk_R_ywORhu7qLrsDFol","eng","No"
"q_turk_R_3NJoCKRegTydT13","eng","No"
"q_turk_R_3PYzlsochljxHB7","eng","no"
"q_turk_R_3oMxSkMBlXLFjpv","eng","No"
"q_turk_R_yDSpheNJ5Coj95L","eng","no"
"q_turk_R_1Q5BaraySaeasX0","eng","No"
"q_turk_R_2XbTHtArs48Qe7H","eng","no"
"q_turk_R_3PzXSEvxhONKSZm","eng","No"
"q_turk_R_qVnZwI1U5zt3dUl","eng","No"
"q_turk_R_3iETlTdeuRjx6da","eng","no"
"q_turk_R_2ZOjU3eEdRkLKw4","eng","no"
"q_turk_R_33BxrEPQZJre3LH","eng","None"
"q_turk_R_2S2WJ7bIgWKeWx8","eng","No"
"q_turk_R_1Q4sE9EL2XUmEi5","eng","no"
"q_turk_R_ufvjRn55gMI1gRz","eng","no"
"q_turk_R_1j8M7Hw4lOnA2mM","eng","No"
"q_turk_R_3kcb2VuleTeZODU","eng","No"
"q_turk_R_2awUhM0mF6MRDA3","eng","No."
"q_turk_R_1H5LbrcQyeTbxSh","eng","No"
"q_turk_R_3snSr2mSU4lTz8n","eng","No"
"q_turk_R_3iyY43KVBxMTK0j","eng","No"
"q_turk_R_0BToSrNDEJYVGox","eng","No"
"q_turk_R_2VqhwOTNfEJVnCJ","eng","No"
"q_turk_R_tRO7ADHs6r1MJoZ","eng","No."
"q_turk_R_ulBeCnEmyEOvOBb","eng","No."
"q_turk_R_3O9yqolTdPmjrtO","eng","No"
"q_turk_R_3sys0sGh8AiesmK","eng","I don't think so"
"q_turk_R_3Hz4zhTAS0Psp4Q","eng","DOZENS OF THEM"
"q_turk_R_XMUHiEhvvZK3bIR","eng","no"
"q_turk_R_2TsBiP5vZtUuNbp","eng","No"
"q_turk_R_20UMVtgRxBfXx8w","eng","No."
"q_turk_R_3QWpBfDetInOQFb","eng","No"
"q_turk_R_2f9FjT9570KBKJl","eng","No"
"q_turk_R_vd9f9eKaVLajXl7","eng","No"
"q_turk_R_2WT3ku4HEjZpJLy","eng","No, thank you for the survey."
"q_turk_R_3fPNhQNZEKJ3Cml","eng","Yes I have done these studies before they are always interesting."
"q_turk_R_2UinAG5gkdzvnnJ","eng","No"
"q_turk_R_1dFhSa6aWEXPUxA","eng","No"
"q_turk_R_UMezWDJ2cux2YtX","eng","No"
"q_turk_R_TnZGuLj0wBt75e1","eng","No"
"q_turk_R_1dzzLIR0j0Vh7e0","eng","No"
"q_turk_R_qyIxxXWYmLPMFah","eng","no"
"q_turk_R_1loi0pUpW1qxsTm","eng","No"
"q_turk_R_2alxWoxDbXPVxFy","eng","no"
"q_turk_R_ZJFNuTmBAfesQx3","eng","No."
"q_turk_R_9KTRkOBA1MOsBXj","eng","NONE"
"q_turk_R_9LdpYZ4lc3A7OmJ","eng","no"
"q_turk_R_2P1Y9tmAfZji08b","eng","No"
"q_turk_R_1Cdp8p1LxRZFqi5","eng","No"
"q_turk_R_31L7xZWC7KwGunG","eng","No."
"q_turk_R_1j7DOc122tkIcr7","eng","no"
"q_turk_R_3Mb6eNHEWsCsA2e","eng","No"
"q_turk_R_r09HFIyMEwgQaNb","eng","no"
"q_turk_R_TbXC2L11dQgsfjX","eng","No"
