StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q114,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self-control_1,trait_self-control_2,trait_self-control_3,trait_self-control_4,self-esteem_1,Q108_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots
43950.25207,43950.25939,0,47.15.244.133,100,631,1,43950.2594,R_2Bba2y0dTnfCcFH,,,,,22.56550598,88.36529541,anonymous,BENG,1,7,7,7,10,10,10,8,10,10,10,10,10,10,10,10,30,40,30,9,7,10,7,5,8,9,6,6,0,0,4,10,4,10,0,0,7,7,7,6,7,5,8,10,10,7,7,6,6,10,8,7,0,10,0,7,7,5,10,9,0,6,9,7,6,6,6,7,7,6,7,70,70,9,5,10,,,,2,,41,3,2,2,,5,1,1,1,213
43950.25991,43950.26963,0,47.15.244.133,100,839,1,43950.26964,R_2OJveknfaveWkMv,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,20,40,40,7,8,7,7,7,10,10,6,0,0,0,5,5,5,10,9,7,9,8,8,9,8,0,6,10,10,10,10,10,10,10,5,0,0,10,0,7,6,7,7,6,0,7,6,6,,7,6,6,7,6,6,70,70,10,11,10,,,,1,,49,,2,3,,5,1,1,1,
43950.20817,43950.28647,0,103.77.47.225,100,6764,1,43950.28648,R_2zl3HF2FZTV89CX,,,,,22.56550598,88.36529541,anonymous,BENG,1,8,6,10,10,10,5,7,10,0,10,10,10,10,10,10,10,70,20,5,3,10,10,10,9,10,10,10,1,0,0,10,10,10,0,0,0,0,0,10,0,2,0,0,0,10,10,10,10,10,2,1,8,6,0,1,3,3,7,3,5,10,9,3,0,3,7,0,0,10,10,40,30,5,1,6,50,300,4,1,,24,1,0,4,,4,1,1,1,213
43950.32785,43950.34252,0,47.15.145.18,100,1267,1,43950.34254,R_2DYxZcZfM7IeBkl,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,0,10,10,10,9,9,10,4,10,10,10,10,10,10,100,0,0,8,5,10,10,10,10,10,5,1,0,5,4,10,10,10,5,0,10,0,8,9,5,9,0,10,10,9,1,2,10,9,3,3,8,10,0,10,0,5,2,0,5,10,4,0,0,0,0,0,0,0,10,50,20,5,16,9,50,3,7,1,,26,1,,3,,5,1,1,2,213
43950.34579,43950.38473,0,47.15.218.130,100,3365,1,43950.38475,R_bHq90XIOg2NroS5,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,75,25,5,5,10,10,10,10,10,5,0,0,0,0,10,10,10,5,0,10,10,10,10,0,7,0,10,10,7,9,10,10,8,10,0,0,8,0,1,7,1,5,10,1,10,10,0,0,10,10,0,10,10,10,0,0,0,16,5,50,3,4,1,,50,3,1,1,,7,1,1,1,213
43951.26894,43951.28877,0,47.15.151.24,100,1714,1,43951.28878,R_2f2NyIgOkEIrxAQ,,,,,22.56550598,88.36529541,anonymous,BENG,1,9,1,9,9,10,8,9,10,8,9,9,9,5,5,9,50,30,20,1,5,6,6,9,10,10,1,1,5,1,1,9,9,9,2,5,9,0,10,8,5,5,0,9,9,9,9,9,9,9,10,5,1,9,0,4,8,1,9,,3,10,8,5,,6,6,4,1,1,8,10,60,0,16,8,50,3,4,1,,66,3,2,5,,5,1,1,1,213
43951.28888,43951.29671,0,47.15.151.24,100,676,1,43951.29672,R_ai7eBTxP9HGszw5,,,,,22.56550598,88.36529541,anonymous,BENG,1,9,9,9,10,10,5,5,8,5,8,10,10,10,10,10,30,70,0,5,5,9,8,10,5,10,5,5,5,5,5,10,10,9,5,5,7,0,7,0,9,1,5,8,9,5,5,5,10,5,9,5,1,10,0,10,5,5,8,5,5,8,8,1,0,0,5,0,5,5,9,50,50,5,5,8,25,3,7,2,,48,3,,6,House wife,5,1,1,1,213
43951.29873,43951.34208,0,47.15.151.24,100,3746,1,43951.3421,R_2aWChUPV0Ovkdpa,,,,,22.56550598,88.36529541,anonymous,BENG,1,8,0,8,2,10,5,9,10,8,10,10,10,10,10,10,50,25,25,5,3,10,9,10,8,10,5,5,1,1,0,9,9,9,9,1,10,0,9,5,10,2,0,8,9,9,10,9,10,1,9,0,0,9,0,0,5,0,8,5,5,10,10,0,0,9,10,0,10,10,10,10,20,5,16,10,,,,1,,63,3,1,5,,6,1,1,1,213
43951.46074,43951.503,0,47.15.151.24,100,3651,1,43951.50301,R_2ARnBmnb3gsXuN3,,,,,22.56550598,88.36529541,anonymous,BENG,1,9,0,8,10,10,9,9,9,5,10,9,10,10,10,10,100,0,0,5,5,5,8,10,0,10,5,5,0,5,5,10,10,10,1,5,10,10,10,10,0,0,0,10,10,5,10,10,10,10,10,0,0,2,0,0,5,0,5,8,2,10,10,5,0,8,6,0,9,9,10,10,20,0,16,10,25,3,7,1,,71,3,2,5,,7,1,1,1,213
43952.12517,43952.13332,0,47.15.204.254,100,704,1,43952.13334,R_1JQHT9rmVrkKgss,,,,,22.56550598,88.36529541,anonymous,BENG,1,9,1,9,9,9,8,5,8,7,9,10,10,10,10,10,25,50,25,2,2,10,8,10,5,10,5,5,1,1,8,9,9,9,5,9,9,9,9,9,1,5,5,9,9,9,9,8,9,5,10,5,1,7,0,5,5,5,5,5,5,9,7,8,1,5,5,5,5,5,9,0,10,5,16,10,25,3,7,1,,28,1,,3,,2,1,1,1,213
43952.38171,43952.39328,0,47.11.148.251,100,998,1,43952.39329,R_30dXrYMqL7fDDxT,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,2,8,9,9,7,7,8,2,10,9,9,9,9,9,0,50,50,6,9,6,3,5,10,10,0,0,0,0,5,8,8,8,0,8,7,7,8,5,6,6,2,10,10,7,9,8,10,5,6,7,9,7,0,4,6,9,6,5,9,10,7,7,0,4,6,2,7,7,9,0,0,9,9,7,25,3,4,1,,35,3,0,1,,5,1,1,1,213
43952.37649,43952.43508,0,223.191.54.222,100,5061,1,43952.43509,R_38CWOncS2uCFt8R,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,0,9,10,10,5,10,10,9,10,10,10,10,10,10,30,50,20,4,5,10,10,10,10,10,6,6,0,0,2,10,10,10,10,1,10,1,6,9,7,0,0,10,8,9,10,10,10,10,10,1,0,10,0,0,2,0,2,8,5,10,10,10,0,10,10,0,10,10,10,30,30,5,11,7,50,3,1,2,,29,3,2,6,,4,1,1,1,213
43953.05925,43953.06598,0,47.15.227.55,100,582,1,43953.066,R_31gUNDakYzdGESN,,,,,22.56550598,88.36529541,anonymous,BENG,1,9,0,9,10,10,8,9,9,8,10,9,10,10,10,10,40,60,0,2,2,8,8,10,10,10,9,7,5,5,1,8,8,8,8,1,9,8,8,9,0,2,2,9,9,8,9,9,10,8,9,1,2,9,0,1,7,1,7,7,8,9,8,6,1,8,8,1,8,8,9,30,50,0,16,9,25,3,7,1,,28,2,,3,,4,1,1,1,213
43945.12122,43945.13369,0,43.251.175.154,100,1077,1,43945.1337,R_2xIRJkiND27lb1K,,,,,22.56550598,88.36529541,anonymous,BENG,1,8,0,7,8,9,6,8,9,8,8,9,10,10,10,10,0,50,50,1,5,7,5,5,7,9,5,3,3,3,1,9,9,8,3,2,8,8,9,8,8,8,7,5,5,5,5,7,8,8,9,1,3,10,0,1,2,3,3,3,3,8,8,6,2,7,7,2,6,7,7,50,50,2,16,5,25,300,7,2,,54,3,1,6,Housewife,5,1,1,1,213
43945.09978,43945.33896,0,157.40.22.179,100,20664,1,43945.33897,R_AHbnWHjsbh25z5n,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,0,7,10,10,8,8,10,9,7,10,10,10,10,10,50,30,20,5,5,7,2,2,8,8,5,6,5,5,7,10,10,10,8,8,10,6,8,7,1,0,0,10,9,9,9,10,10,10,10,0,0,8,6,5,8,5,5,3,0,10,10,1,0,5,0,0,5,5,10,50,50,,2,6,50,300,4,2,,63,3,2,6,,5,1,1,1,213
43947.12672,43947.15056,0,223.191.19.45,100,2058,1,43947.15057,R_2TnomiKZvHR80h0,,,,,22.56550598,88.36529541,anonymous,BENG,1,8,0,9,9,10,8,9,9,8,10,6,7,8,8,10,70,20,10,3,3,5,8,5,8,8,2,3,3,3,2,8,8,8,2,3,9,8,9,9,2,2,2,4,7,7,7,7,8,6,3,8,8,8,8,7,7,3,7,7,3,9,9,8,2,7,8,2,9,8,8,40,60,2,5,7,50,3,7,1,,53,3,2,1,,5,1,1,1,213
43947.97226,43948.01012,0,192.181.136.242,100,3271,1,43948.01012,R_DpdYlsrqzphLU1r,,,,,37.98240662,-84.47969818,anonymous,BENG,1,8,10,8,8,8,8,8,9,2,9,10,10,10,9,9,25,50,25,7,4,5,8,7,8,10,10,10,10,6,1,10,6,10,1,7,5,7,10,6,1,2,3,10,5,9,10,8,10,1,9,1,1,8,1,1,1,5,5,3,8,10,10,10,1,1,4,8,2,2,10,0,40,5,9,10,50,3,8,1,,23,1,0,1,,4,2,2,1,213
43948.226,43948.24228,0,157.40.89.131,100,1407,1,43948.2423,R_7aqTwH2pyk8F72x,,,,,22.56550598,88.36529541,anonymous,BENG,1,5,5,8,8,8,9,9,9,2,9,9,9,9,8,8,20,40,40,5,5,8,5,5,8,8,2,2,2,2,2,8,9,9,2,2,8,5,9,8,7,8,6,9,6,9,8,8,8,9,8,2,2,9,0,2,8,5,5,4,5,9,9,5,2,2,2,2,2,8,9,,,,,9,,,,,,,,,,,,1,,,
43948.22249,43948.90994,0,120.58.96.161,100,59395,1,43948.90996,R_1OrRzXwmuufPqOU,,,,,19.07479858,72.88560486,anonymous,BENG,1,,,,,,7,,,,,,,,,,90,10,0,,,,,,,,0,0,0,0,3,8,8,8,2,7,8,2,7,4,4,7,3,3,7,7,7,6,5,5,6,7,2,7,0,7,7,3,7,7,2,8,8,1,3,6,3,6,2,8,9,10,10,1,14,4,25,3,7,1,,35,1,0,1,,3,1,1,1,213
43948.97802,43949.00148,0,157.40.83.97,100,2027,1,43949.00149,R_wTrMHW6AGfQLmvL,,,,,22.56550598,88.36529541,anonymous,BENG,1,8,2,8,8,8,9,9,9,3,9,9,9,9,9,9,30,35,35,3,6,8,8,8,9,9,8,6,8,5,4,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,7,8,5,7,5,5,8,8,8,1,2,2,1,8,8,8,50,50,5,9,8,50,300,7,1,,44,3,1,1,,4,1,1,1,213
43949.05103,43949.06076,0,157.40.81.115,100,840,1,43949.06077,R_1C1mouOaYyx1R0f,,,,,22.56550598,88.36529541,anonymous,BENG,1,9,9,9,9,9,9,9,9,3,9,9,9,9,9,9,50,25,25,3,5,8,8,8,8,8,8,7,8,5,8,8,8,8,3,8,8,8,8,9,8,8,9,9,9,8,8,8,8,8,8,4,2,8,0,2,8,5,7,5,4,9,9,3,2,1,2,1,9,9,9,50,50,2,9,6,50,300,7,1,,32,1,,2,,4,1,1,1,213
43949.35111,43949.35888,0,157.40.109.39,100,670,1,43949.35889,R_2xWwe5jRESkrkyf,,,,,22.56550598,88.36529541,anonymous,BENG,1,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,0,50,50,5,6,8,8,8,9,9,3,2,2,2,3,9,9,9,2,2,9,2,8,9,8,9,8,9,9,9,9,9,9,8,9,8,1,9,0,2,8,3,5,5,5,8,9,2,1,1,2,1,8,8,9,40,80,5,9,9,50,300,7,1,,28,1,,6,,5,1,1,1,213
43949.35909,43949.36552,0,157.40.109.39,100,555,1,43949.36553,R_7OguhfpXzy5UEOB,,,,,22.56550598,88.36529541,anonymous,BENG,1,9,9,9,9,9,9,10,10,2,10,9,9,9,9,9,0,50,50,5,6,5,7,5,9,9,2,2,2,2,2,9,8,9,2,2,9,5,9,9,7,8,3,8,7,8,8,8,8,9,9,1,1,9,0,2,8,3,3,4,2,9,9,2,2,2,2,1,5,8,10,50,50,1,11,9,50,300,7,2,,33,3,0,1,,6,1,1,1,213
43949.3656,43949.37372,0,157.40.109.39,100,701,1,43949.37373,R_1Ftysmf1nTJ5VXX,,,,,22.56550598,88.36529541,anonymous,BENG,1,9,10,9,10,10,10,10,10,1,10,10,10,10,10,10,0,50,50,3,4,7,8,8,9,9,5,5,5,5,2,8,8,8,2,2,8,9,9,9,9,9,9,5,5,8,8,8,8,8,8,5,2,9,0,3,5,7,4,4,6,9,9,6,2,5,2,1,3,5,9,70,80,5,9,3,50,300,4,1,,58,3,2,2,,4,1,1,1,213
43949.37402,43949.37938,0,157.40.109.39,100,463,1,43949.37939,R_1lmisb2OkdhUfl3,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,9,9,1,10,9,10,9,10,10,0,50,50,6,6,9,9,9,9,9,7,5,8,6,2,8,9,9,2,2,9,9,9,10,8,8,8,8,8,8,9,8,9,8,8,2,2,9,0,2,8,3,5,5,3,9,10,3,0,2,2,1,9,9,9,30,80,5,9,8,50,300,7,2,,25,1,,1,,7,1,1,1,213
43949.37988,43949.3847,0,157.40.109.39,100,416,1,43949.38472,R_2VqNODqkW1a8u9I,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,6,6,5,8,5,9,9,2,2,2,2,2,9,9,9,1,1,9,2,9,10,7,9,9,9,9,9,9,9,9,10,10,0,0,10,0,2,9,3,5,5,3,10,9,2,0,3,3,0,3,8,10,50,80,8,9,7,50,300,7,2,,28,3,1,1,,6,1,1,1,213
43949.39079,43949.39497,0,157.40.67.201,100,360,1,43949.39497,R_3NJNhbtH1P1QIDQ,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,6,7,8,8,8,10,10,5,5,5,5,0,10,10,10,2,2,10,9,10,10,7,8,2,9,9,9,9,9,9,9,9,2,1,10,0,3,10,4,3,5,4,10,10,4,0,2,2,0,2,9,10,50,50,5,9,7,50,300,7,1,,39,3,1,6,,5,1,1,1,213
43949.39539,43949.40089,0,157.40.67.201,100,474,1,43949.4009,R_3lxewLzExvEortN,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,35,35,5,5,9,9,9,10,10,8,8,5,5,9,8,9,8,1,1,9,9,9,9,9,9,9,6,6,6,6,6,6,5,8,2,2,8,0,3,5,8,3,4,5,10,10,5,0,1,2,0,3,7,10,50,50,10,5,4,50,300,4,1,,41,1,,2,,4,1,1,1,213
43949.40108,43949.40543,0,157.40.67.201,100,376,1,43949.40544,R_1GNc2rcKgqgx0Mx,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,7,5,7,7,10,10,8,8,0,2,9,9,9,8,2,1,10,9,10,10,10,9,2,9,9,9,9,10,9,10,10,0,0,10,0,2,8,7,5,5,7,10,10,5,0,2,2,0,8,8,10,30,80,10,9,8,50,300,7,1,,29,1,,1,,7,1,1,2,213
43949.40565,43949.41944,0,157.40.67.201,100,1191,1,43949.41945,R_1KedBUaveIVN7JF,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,40,40,4,5,7,8,8,10,10,8,5,2,3,9,8,8,8,2,2,9,10,9,9,9,9,9,9,9,8,8,8,8,9,8,2,1,9,0,2,7,3,3,5,6,10,10,2,0,2,1,0,2,8,10,50,70,5,9,6,50,300,7,1,,35,3,2,1,,6,1,1,1,213
43949.41972,43949.42546,0,157.40.67.201,100,495,1,43949.42547,R_2v01IjxwcpCw4Ml,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,6,8,6,9,8,10,10,9,3,3,2,3,9,9,9,2,2,10,10,10,10,10,10,2,9,8,9,9,9,9,10,10,0,0,10,0,2,8,8,2,6,5,10,10,2,0,2,3,0,8,9,10,30,60,5,9,8,50,300,7,2,,24,1,,4,,6,1,1,1,213
43949.42554,43949.42965,0,157.40.67.201,100,355,1,43949.42967,R_2ccpawdxeBvR75k,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,40,30,30,3,4,7,8,8,10,10,8,5,5,5,8,9,9,9,0,0,9,9,9,9,9,9,9,5,5,6,6,6,6,9,8,4,0,7,0,1,4,7,2,3,9,9,9,3,0,0,0,0,2,3,10,80,80,10,7,3,50,300,,1,,55,3,1,2,,3,1,1,2,213
43949.42987,43949.434,0,157.40.67.201,100,356,1,43949.43401,R_yKh4aieBet2OxFf,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,5,7,9,8,10,10,8,2,2,2,8,10,10,10,0,0,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,0,0,10,0,1,8,8,2,2,5,10,10,2,0,2,2,0,2,9,10,50,90,1,9,7,50,300,7,2,,35,3,1,1,,6,1,1,1,213
43949.43416,43949.43779,0,157.40.67.201,100,314,1,43949.4378,R_33w3A1AnStqO3jg,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,7,7,9,5,10,10,2,2,2,2,0,10,10,10,0,0,10,10,10,10,10,10,3,10,7,10,10,10,10,10,10,0,0,10,0,2,3,4,2,4,5,10,10,2,0,2,0,0,8,8,10,50,80,0,9,6,50,300,7,1,,30,1,,4,,5,1,1,1,213
43949.43794,43949.44132,0,157.40.67.201,100,291,1,43949.44133,R_OqE9244VYcsKU5b,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,7,8,9,9,10,10,9,2,1,2,8,10,9,9,0,0,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,0,0,10,0,1,7,7,3,4,8,10,10,2,0,3,2,0,10,10,10,30,80,5,7,5,50,300,7,1,,27,3,,1,,6,1,1,2,213
43948.36014,43949.44962,0,223.233.33.122,100,94131,1,43949.44963,R_1nTQlLtTUG5zwPv,,,,,22.56550598,88.36529541,anonymous,BENG,1,2,3,1,2,1,3,2,3,4,7,4,10,9,8,9,75,25,0,1,1,8,1,3,9,4,5,7,5,6,0,10,10,10,4,5,6,5,6,9,4,2,2,9,6,9,9,0,10,9,6,1,7,9,0,5,0,5,0,0,5,10,9,5,0,5,9,0,6,6,10,0,50,0,12,6,25,300,6,1,,28,1,,3,,1,2,1,1,213
43949.45993,43949.47502,0,223.233.33.122,100,1304,1,43949.47504,R_3EaugBIwrFiOKq3,,,,,22.56550598,88.36529541,anonymous,BENG,1,9,3,6,4,3,9,4,3,2,9,9,10,10,10,10,90,5,5,2,0,7,7,8,4,10,4,0,5,8,4,9,9,7,6,5,9,5,0,4,10,6,6,10,10,9,9,7,10,6,9,6,0,4,6,6,6,6,6,0,0,8,7,2,1,4,4,8,5,5,8,60,60,5,7,5,25,300,4,1,,25,3,2,2,,1,2,1,1,213
43949.84819,43949.8613,0,182.66.156.38,100,1131,1,43949.86131,R_pzT4Pu9UBsAtoVH,,,,,22.56550598,88.36529541,anonymous,BENG,1,9,3,1,2,1,4,3,9,2,9,9,9,10,9,9,85,10,5,1,1,4,4,7,7,8,4,4,4,6,4,8,8,8,5,8,8,6,7,4,8,1,0,9,8,4,5,4,7,8,6,8,6,4,5,3,3,3,3,3,3,6,8,7,1,6,3,8,4,4,8,80,70,4,6,9,25,300,4,2,,27,3,1,6,Housewife,2,2,1,1,213
43949.8601,43949.86418,0,47.15.132.215,100,351,1,43949.86418,R_2PioCfGzJ25mfwI,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,60,40,5,6,8,8,8,10,10,8,0,0,0,3,10,10,10,0,0,9,9,10,10,10,10,10,10,7,10,10,10,10,10,9,1,1,10,0,1,7,6,3,6,6,10,10,3,0,3,3,0,2,8,10,50,70,10,9,7,50,300,7,1,,43,3,1,1,,6,1,1,1,213
43949.86941,43949.89541,0,182.66.156.14,100,2245,1,43949.89541,R_1KcBUahtNozRzI5,,,,,22.56550598,88.36529541,anonymous,BENG,1,8,2,9,0,1,6,8,10,0,10,10,10,10,10,10,30,35,35,5,4,6,0,9,9,9,5,5,5,5,1,10,10,10,1,9,10,5,1,8,1,5,1,9,10,9,10,10,9,10,10,1,0,5,5,5,9,9,9,9,0,9,9,9,0,9,5,5,8,8,9,40,60,5,10,9,25,300,4,1,,33,3,1,6,Working at home,5,2,1,1,213
43949.96279,43949.96635,0,47.15.129.41,100,307,1,43949.96636,R_3P4ZCFx0Fe1FzwD,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,6,7,7,7,10,10,8,2,3,3,7,9,9,9,0,0,10,10,10,10,10,10,2,9,8,9,9,9,9,9,8,0,0,10,0,2,7,5,3,6,6,10,10,3,0,3,2,0,5,7,10,50,80,5,9,7,50,300,7,2,,25,1,,1,,6,1,1,1,213
43949.96655,43949.97029,0,47.15.129.41,100,322,1,43949.97029,R_33BiKFQBGDOzgqE,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,40,40,3,4,9,9,9,9,10,8,5,5,5,3,10,10,10,2,1,9,9,9,9,9,9,9,5,5,7,7,8,8,8,8,2,2,9,0,2,5,7,2,6,7,9,10,3,0,3,3,0,5,5,10,50,50,10,9,5,50,300,7,2,,44,3,1,2,,4,1,1,1,213
43949.97052,43949.97781,0,47.15.129.41,100,630,1,43949.97783,R_W3Afc15pos2Axot,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,60,40,5,6,9,9,8,9,9,3,2,2,2,2,9,9,9,0,0,9,10,10,10,10,10,10,9,9,9,9,9,10,9,9,1,1,9,0,2,8,3,3,5,7,10,10,1,0,2,2,0,8,9,10,50,80,1,9,9,50,300,7,2,,30,3,1,1,,6,1,1,1,213
43949.97788,43949.98134,0,47.15.129.41,100,298,1,43949.98135,R_rrINt9KCY8O14OJ,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,7,7,9,8,9,9,2,1,1,1,2,10,10,10,0,0,9,9,9,9,7,9,2,8,8,9,10,10,10,9,9,1,0,9,0,3,7,3,3,5,5,10,10,3,0,3,2,0,8,8,10,50,80,1,9,8,50,300,7,1,,37,3,2,1,,7,1,1,1,213
43949.98163,43949.98476,0,47.15.129.41,100,270,1,43949.98477,R_3M99VSKHwspllqP,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,0,50,50,5,6,8,8,8,9,9,8,2,3,2,7,9,9,10,0,0,9,10,10,10,10,10,10,9,9,10,9,10,10,9,9,0,0,9,0,2,6,7,3,4,7,10,10,2,0,2,2,0,3,8,10,40,70,5,7,7,50,300,7,2,,27,1,0,6,,6,1,1,1,213
43949.98494,43949.98788,0,47.15.129.41,100,253,1,43949.98789,R_YXlhDl9rfzrN1qp,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,5,10,10,10,9,10,8,3,3,2,7,10,10,10,0,0,10,10,10,10,10,10,3,9,9,10,10,10,10,10,10,0,0,10,0,3,5,4,3,5,7,10,10,3,0,3,2,2,3,7,10,40,80,5,9,0,50,300,7,1,,22,1,,4,,5,1,1,1,213
43949.98795,43949.99149,0,47.15.129.41,100,305,1,43949.9915,R_30qRaLY4MSuIZa6,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,6,8,9,7,9,9,9,2,2,2,3,10,10,10,1,0,10,10,10,10,10,10,10,9,8,9,9,9,9,9,9,0,0,9,0,2,5,4,3,3,7,10,10,2,0,2,2,0,7,8,10,50,80,5,9,8,50,300,7,1,,41,1,,2,,6,1,1,2,213
43949.99178,43949.9951,0,47.15.129.41,100,286,1,43949.99511,R_1LO4omQeGRSJd4P,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,7,6,8,5,10,10,8,2,3,3,3,9,10,9,0,0,10,10,10,10,9,10,9,9,9,9,9,9,10,9,10,0,0,10,0,3,3,3,3,3,5,10,10,2,0,2,2,0,7,8,10,40,80,1,9,8,50,300,7,2,,35,3,1,1,,7,1,1,1,213
43950.00436,43950.00752,0,47.15.143.169,100,272,1,43950.00753,R_2wNwuTn1dqqXsQ8,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,6,5,8,5,9,9,5,5,5,5,2,9,10,10,0,0,10,10,10,10,10,10,4,9,8,10,9,10,10,9,10,1,1,9,0,3,3,3,4,5,5,10,10,2,0,2,2,0,7,7,10,50,90,5,9,8,50,300,7,2,,30,3,1,1,,6,1,1,1,213
43950.02882,43950.04133,0,182.66.36.34,100,1081,1,43950.04135,R_3JhlcQnTdrHaSsh,,,,,22.56550598,88.36529541,anonymous,BENG,1,8,7,2,8,8,4,5,8,1,9,10,10,9,10,9,50,30,20,2,0,3,1,5,9,9,5,2,2,5,5,9,10,9,0,6,8,5,0,7,8,5,1,9,9,5,5,5,9,10,6,0,6,8,6,5,6,5,7,7,8,7,10,6,0,5,5,0,5,5,9,60,70,5,5,9,25,30,5,1,,32,3,1,6,Format ,3,2,1,1,213
43950.06519,43950.07319,0,47.15.145.108,100,692,1,43950.07322,R_1qU7brCPpSh5ENj,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,5,5,6,5,9,10,5,5,5,5,3,10,10,10,0,1,9,10,10,10,10,10,10,9,9,10,10,10,10,10,10,1,0,10,0,3,5,5,3,5,6,10,10,3,0,2,3,0,5,7,10,50,80,5,7,6,50,300,7,1,,39,3,2,1,,6,1,1,1,213
