StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age_1,footwear,footwear_DO_1,footwear_DO_2,footwear_DO_3,footwear_DO_4,footwear_DO_5,rsvp,rsvp_DO_1,rsvp_DO_2,rsvp_DO_3,rsvp_DO_4,rsvp_DO_5,elevator,elevator_DO_1,elevator_DO_2,elevator_DO_3,elevator_DO_4,elevator_DO_5,consent,today,2015,2010,2005,2000,1995,1990,1985,1980,1975,2000_born,1995_born,1990_born,1985_born,1980_born,1975_born,1970_born,1965_born,1960_born,1955_ born,check_20,check_25,check_30,check_35,check_40,check_45,check_50,check_55,check_60,check_65,old_today,young_today,old_past,explain_more_20,explain_more_25,explain_more_30,explain_more_35,explain_more_40,explain_more_45,explain_more_50,explain_more_55,explain_more_60,explain_more_65,explain_less_20,explain_less_25,explain_less_30,explain_less_35,explain_less_40,explain_less_45,explain_less_50,explain_less_55,explain_less_60,explain_less_65,age,gender,race,income,check,check_4_TEXT,education,kids,political_ideology,oldest_kid,comments
1/29/20 11:40,1/29/20 11:45,IP Address,100,276,TRUE,1/29/20 11:45,R_2fKdjyu505oSyi6,,,,,45.01159668,-93.03510284,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:46,1/29/20 11:46,IP Address,100,7,TRUE,1/29/20 11:46,R_3hfs4kv7Wd8mZhL,,,,,28.90390015,-81.99690247,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:45,1/29/20 11:46,IP Address,100,58,TRUE,1/29/20 11:46,R_1IKttEaMD4KUThn,,,,,37.33869934,-121.8914032,anonymous,EN,18-24,Bell bottoms,1,2,3,5,4,A diary,3,4,5,2,1,A person,3,2,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:46,1/29/20 11:46,IP Address,100,4,TRUE,1/29/20 11:46,R_3eeFVsYAPpgAjzy,,,,,34.10850525,-80.49449921,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:45,1/29/20 11:46,IP Address,100,35,TRUE,1/29/20 11:46,R_2YaEUAuo6NH2MTJ,,,,,30.35110474,-81.5059967,anonymous,EN,18-24,High heels,4,1,3,2,5,A wedding invitation,3,4,2,1,5,An elevator,3,2,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:46,1/29/20 11:46,IP Address,100,4,TRUE,1/29/20 11:46,R_2EcoJNlm19c9ke4,,,,,40.63580322,-73.71469879,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:46,1/29/20 11:46,IP Address,100,6,TRUE,1/29/20 11:46,R_3DvbUyuJCS2Ukis,,,,,36.19619751,-115.263298,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:45,1/29/20 11:47,IP Address,100,74,TRUE,1/29/20 11:47,R_3HXNhsBWPMWL7t3,,,,,33.99159241,-83.89009857,anonymous,EN,45-49,Sneakers,1,2,3,5,4,A diploma,1,2,4,5,3,An elevator,3,5,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:20,1/29/20 11:47,IP Address,100,1637,TRUE,1/29/20 11:47,R_6D5XDCXVIiNKqWd,,,,,30.00390625,-90.12290192,anonymous,EN,45-49,Bell bottoms,1,5,3,4,2,A wedding invitation,1,5,3,2,4,An elevator,3,1,2,5,4,I consent to take part in this study,5,,,,,4,,,,,,,,,,4,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 45 years ago",,,,,4,5,4,,,,,,"I think people to be more kind, honest, nice, and good today compared to about 45 years ago. Because they were had improper science knowledge, have a lot of traditional knowledge.",,,,,,,,,,,,,,,49,Female,White,"$75,000 - $95,000",Other,apple,Four-year college degree,2,Somewhat conservative,1998,
1/29/20 11:44,1/29/20 11:47,IP Address,100,186,TRUE,1/29/20 11:47,R_zeZW8cYKAIiAIWB,,,,,38.80400085,-90.85340118,anonymous,EN,18-24,Bell bottoms,4,2,3,5,1,A wedding invitation,2,5,3,4,1,An elevator,5,3,1,4,2,I consent to take part in this study,7,,,,,,,,,,7,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 20 years ago",,,,,,,,,,7,7,7, There's a downside to always being the good guy. ... You are kind and considerate and see that we are all struggling on this tiny dot of speck in ...,,,,,,,,,,,,,,,,,,,,39,Female,Black or African-American,"$55,000 - $75,000",Other,apple,Associate's degree,2,Somewhat conservative,1900,very nice
1/29/20 11:47,1/29/20 11:47,IP Address,100,2,TRUE,1/29/20 11:47,R_1MXvRHBbnMhIXUS,,,,,43.19630432,-86.271698,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:45,1/29/20 11:48,IP Address,100,175,TRUE,1/29/20 11:48,R_vwv53sleR87Si8F,,,,,39.35290527,-76.57430267,anonymous,EN,18-24,Bell bottoms,2,5,1,4,3,A wedding invitation,4,2,1,3,5,An elevator,4,5,3,1,2,I consent to take part in this study,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 20 years ago",,,,,,,,,,5,3,4,,,,,,,,,,,,,,,,,,,,,24,Male,White,"$15,000 - $35,000",Other,apple,High school diploma,0,Somewhat liberal,,cool
1/29/20 11:48,1/29/20 11:48,IP Address,100,4,TRUE,1/29/20 11:48,R_2aqwXWx3XpklW5v,,,,,30.40260315,-87.6882019,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:44,1/29/20 11:48,IP Address,100,269,TRUE,1/29/20 11:48,R_yyEV8clZEeOFB0R,,,,,28.021698,-80.53949738,anonymous,EN,45-49,Bell bottoms,5,3,4,1,2,A wedding invitation,3,4,5,2,1,An elevator,2,1,4,3,5,I consent to take part in this study,6,,,,,6,,,,,,,,,,5,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 45 years ago",,,,,6,5,6,,,,,,45 year old people better than teenager and als any one else,,,,,,,,,,,,,,,25,Male,White,"$75,000 - $95,000",Other,apple,Associate's degree,2,Very liberal,2006,good
1/29/20 11:42,1/29/20 11:48,IP Address,100,396,TRUE,1/29/20 11:48,R_2aaIodJ2XhZozej,,,,,32.89830017,-96.12609863,anonymous,EN,40-44,Bell bottoms,3,1,4,2,5,A wedding invitation,3,2,1,5,4,An elevator,1,3,5,4,2,I consent to take part in this study,5,,,,5,,,,,,,,,,4,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 40 years ago",,,,,,5,5,5,,,,,,,,,,,,,,,honest people,,,,,,37,Male,Black or African-American,"$55,000 - $75,000",Other,apple,Four-year college degree,2,Somewhat conservative,2010,nice survey
1/29/20 11:47,1/29/20 11:48,IP Address,100,100,TRUE,1/29/20 11:48,R_3MAtnHLOBiaXjE7,,,,,26.26809692,-80.209198,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:48,1/29/20 11:48,IP Address,100,5,TRUE,1/29/20 11:48,R_6PAndW70jy1lRnj,,,,,33.76570129,-84.29509735,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:49,1/29/20 11:49,IP Address,100,3,TRUE,1/29/20 11:49,R_1q4VEZsQYxy7VQc,,,,,39.70809937,-84.10579681,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:49,1/29/20 11:49,IP Address,100,15,TRUE,1/29/20 11:49,R_2tGp0jsNE2Bat1A,,,,,35.13659668,-84.84950256,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:47,1/29/20 11:49,IP Address,100,98,TRUE,1/29/20 11:49,R_Zb20GwnulJxD9rX,,,,,37.80430603,-122.2155991,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:48,1/29/20 11:49,IP Address,100,53,TRUE,1/29/20 11:49,R_1IcvfAW7l3FjyHL,,,,,32.37359619,-86.1832962,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:48,1/29/20 11:49,IP Address,100,96,TRUE,1/29/20 11:49,R_3OcadypCEUg0DXD,,,,,37.33869934,-121.8914032,anonymous,EN,18-24,Flip-flops,2,4,3,5,1,A diploma,1,4,5,2,3,A person,2,3,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:49,1/29/20 11:49,IP Address,100,6,TRUE,1/29/20 11:49,R_1Ksi2tPzBAo1B3w,,,,,43.98379517,-90.47329712,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:49,1/29/20 11:49,IP Address,100,7,TRUE,1/29/20 11:49,R_BrMclDKGmyCiWyJ,,,,,36.19009399,-86.80529785,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:50,1/29/20 11:50,IP Address,100,6,TRUE,1/29/20 11:50,R_1CeyQWgsWmlQm2Z,,,,,41.6026001,-72.97650146,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:50,1/29/20 11:50,IP Address,100,4,TRUE,1/29/20 11:50,R_3hfM8lZNA5Pn0Z8,,,,,27.39370728,-80.31749725,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:50,1/29/20 11:50,IP Address,100,14,TRUE,1/29/20 11:50,R_2Pj1a6b4elDnHtu,,,,,34.64610291,-82.46730042,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:50,1/29/20 11:50,IP Address,100,3,TRUE,1/29/20 11:50,R_2Xcaa9ROi0f6lil,,,,,39.02580261,-77.39830017,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:51,1/29/20 11:51,IP Address,100,7,TRUE,1/29/20 11:51,R_2CB10LLZr5r7EyG,,,,,40.2749939,-76.80390167,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:47,1/29/20 11:51,IP Address,100,210,TRUE,1/29/20 11:51,R_1GUKBB4P7RvuwY2,,,,,36.18249512,-79.81030273,anonymous,EN,18-24,Bell bottoms,4,5,1,3,2,A wedding invitation,3,1,2,5,4,An elevator,5,4,1,3,2,I consent to take part in this study,7,,,,,,,,,,6,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 20 years ago",,,,,,,,,,7,7,7,"this people caused by a more kind of help full , honest very helpful mind `",,,,,,,,,,,,,,,,,,,,31,Female,Black or African-American,"$75,000 - $95,000",Other,apple ,Some graduate school,1,Very conservative,2017,this survey is very interesting 
1/29/20 11:51,1/29/20 11:51,IP Address,100,3,TRUE,1/29/20 11:51,R_2t2K4TCOXxIqNaZ,,,,,41.53959656,-72.81520081,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:49,1/29/20 11:52,IP Address,100,130,TRUE,1/29/20 11:52,R_3HRnqdYv2FhpE2J,,,,,37.33869934,-121.8914032,anonymous,EN,18-24,Flip-flops,4,1,3,5,2,A wedding invitation,3,4,2,5,1,A person,2,1,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:51,1/29/20 11:52,IP Address,100,5,TRUE,1/29/20 11:52,R_sT4lhf3uF8KfSEN,,,,,38.60710144,-86.0786972,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:49,1/29/20 11:52,IP Address,100,184,TRUE,1/29/20 11:52,R_3NQ92jxKB0KRTkQ,,,,,30.45480347,-97.7664032,anonymous,EN,18-24,Bell bottoms,5,2,1,4,3,A wedding invitation,2,1,3,5,4,An elevator,2,1,3,4,5,I consent to take part in this study,5,,,,,,,,,,4,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 20 years ago",,,,,,,,,,6,5,5,"Social media and modern technology has made people more aware of their surroundings and the people around them.  It's easy to be good and kind to others when you can reach out to them easily with tech, and also easy to show the world just how kind you are.",,,,,,,,,,,,,,,,,,,,23,Male,Asian,"$35,000 - $55,000",Other,apple,Four-year college degree,0,Somewhat liberal,,
1/29/20 11:52,1/29/20 11:52,IP Address,100,19,TRUE,1/29/20 11:52,R_1H5DiTJ4ZMIKgwX,,,,,37.33869934,-121.8914032,anonymous,EN,18-24,Bell bottoms,1,4,2,3,5,A wedding invitation,2,5,3,4,1,A pizza,1,2,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:52,1/29/20 11:52,IP Address,100,7,TRUE,1/29/20 11:52,R_1DIk5kpoNZVpLbe,,,,,47.60920715,-122.3314056,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:52,1/29/20 11:52,IP Address,100,22,TRUE,1/29/20 11:52,R_2YWmh5fPh4nPDDh,,,,,36.85290527,-75.97799683,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:52,1/29/20 11:52,IP Address,100,10,TRUE,1/29/20 11:52,R_3j9z70d4WhL2uOx,,,,,32.90310669,-84.33139801,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:49,1/29/20 11:52,IP Address,100,179,TRUE,1/29/20 11:52,R_2bZhdPy7iZtRkMG,,,,,37.75100708,-97.8219986,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:52,1/29/20 11:52,IP Address,100,11,TRUE,1/29/20 11:52,R_bDFvrEjWjQBweLT,,,,,38.28210449,-77.13059998,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:52,1/29/20 11:53,IP Address,100,4,TRUE,1/29/20 11:53,R_pSE7cym9Ed4In5f,,,,,32.90310669,-84.33139801,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:51,1/29/20 11:53,IP Address,100,114,TRUE,1/29/20 11:53,R_W0caX23Wv5oDsPL,,,,,41.85009766,-90.66950226,anonymous,EN,45-49,Bell bottoms,3,5,4,2,1,A wedding invitation,2,5,1,4,3,An elevator,5,1,3,4,2,I consent to take part in this study,4,,,,,4,,,,,,,,,,4,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 45 years ago",,,,,4,3,4,,,,,,,,,,,,,,,,,,,,,47,Male,White,"$55,000 - $75,000",Other,apple,Graduate school,0,Neither liberal nor conservative,,
1/29/20 11:49,1/29/20 11:53,IP Address,100,203,TRUE,1/29/20 11:53,R_cHD5PTTpFm0gZNf,,,,,41.10389709,-72.36740112,anonymous,EN,50-54,Bell bottoms,5,4,2,3,1,A wedding invitation,5,1,3,4,2,An elevator,4,5,2,3,1,I consent to take part in this study,5,,,,,,5,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 50 years ago",,,,6,3,5,,,,,,,,,,,,,,,,,Just the pace of life. There is more opportunity to do something unethical currently than 50 years ago ,,,,51,Male,White,"$55,000 - $75,000",Other,apple,Some college,0,Somewhat liberal,,"Thank you, Good luck with your work !"
1/29/20 11:53,1/29/20 11:53,IP Address,100,3,TRUE,1/29/20 11:53,R_afrF8rBmivhN68N,,,,,41.52999878,-74.25289917,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:53,1/29/20 11:53,IP Address,100,9,TRUE,1/29/20 11:53,R_3r1IaIYi8fcFgR5,,,,,36.85290527,-75.97799683,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:53,1/29/20 11:53,IP Address,100,20,TRUE,1/29/20 11:53,R_PXkDErwM3oknQlP,,,,,37.75100708,-97.8219986,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:53,1/29/20 11:53,IP Address,100,4,TRUE,1/29/20 11:53,R_2YGqdkB1Wz8NK2g,,,,,32.90310669,-84.33139801,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:53,1/29/20 11:53,IP Address,100,8,TRUE,1/29/20 11:53,R_247PAAiKxeDUnhh,,,,,36.85290527,-75.97799683,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:51,1/29/20 11:53,IP Address,100,175,TRUE,1/29/20 11:53,R_1DG3MtbyAYqaYbn,,,,,37.51150513,-77.56620026,anonymous,EN,50-54,Bell bottoms,4,1,5,2,3,A wedding invitation,1,4,5,2,3,An elevator,5,2,1,4,3,I consent to take part in this study,5,,,,,,6,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 50 years ago",,,,7,4,6,,,,,,,,,,,,,,,,,I think people attitudes is a reflection of trust. We no longer trust people due to criminal activity and scams. ,,,,50,Female,Black or African-American,"$35,000 - $55,000",Other,apple,Four-year college degree,2,Neither liberal nor conservative,1998,
1/29/20 11:53,1/29/20 11:54,Spam,100,24,TRUE,1/29/20 11:54,R_2zwfpzV4O2p7b1A,,,,,37.75100708,-97.8219986,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:53,1/29/20 11:54,IP Address,100,38,TRUE,1/29/20 11:54,R_AiJNy9aE44kOPux,,,,,36.85290527,-75.97799683,anonymous,EN,18-24,Sneakers,1,3,4,2,5,A thank-you note,1,4,3,2,5,A pizza,4,5,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:52,1/29/20 11:54,IP Address,100,104,TRUE,1/29/20 11:54,R_3fNSJs0o1L4QZ2W,,,,,37.33869934,-121.8914032,anonymous,EN,18-24,Bell bottoms,3,4,5,1,2,A wedding invitation,5,4,1,2,3,An elevator,5,1,2,3,4,I consent to take part in this study,6,,,,,,,,,,6,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 20 years ago",,,,,,,,,,6,5,5,"people to be more kind, honest, nice, and good today ",,,,,,,,,,,,,,,,,,,,25,Male,White,"$35,000 - $55,000",Other,apple,Four-year college degree,0,Somewhat liberal,,
1/29/20 11:46,1/29/20 11:54,IP Address,100,517,TRUE,1/29/20 11:54,R_3p3bwiUVv2rhOek,,,,,43.01879883,-76.16500092,anonymous,EN,45-49,Bell bottoms,2,1,4,3,5,A wedding invitation,2,3,1,4,5,An elevator,3,5,2,1,4,I consent to take part in this study,3,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 45 years ago",,,,,6,3,6,,,,,,,,,,,,,,,,I think people have become more selfish and greedy. I also think allowing people to express themselves more verbally has decreased kindness in humans. The addition of social media has helped in decreasing positive attributes in humans relations with one another. ,,,,,46,Female,Black or African-American,"$15,000 - $35,000",Other,apple,Four-year college degree,1,Somewhat liberal,2001,"I will be 47 so based my answer for the question about 25 years ago based on what I remember as a young child, before beginning school. "
1/29/20 11:55,1/29/20 11:55,IP Address,100,4,TRUE,1/29/20 11:55,R_2S6bnUgEzU72JFG,,,,,47.60920715,-122.3314056,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:56,1/29/20 11:56,IP Address,100,4,TRUE,1/29/20 11:56,R_2rx5Ybb97QH0UKu,,,,,33.94410706,-118.197998,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:56,1/29/20 11:56,IP Address,100,4,TRUE,1/29/20 11:56,R_2RQwzf8ufhufrjo,,,,,34.18969727,-118.2382965,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:56,1/29/20 11:56,IP Address,100,26,TRUE,1/29/20 11:56,R_808covHbRxRJMBz,,,,,33.645401,-86.70140076,anonymous,EN,18-24,Flip-flops,4,2,5,1,3,A diary,5,4,3,2,1,A person,5,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:57,1/29/20 11:57,IP Address,100,17,TRUE,1/29/20 11:57,R_2zZIAX9iia0pFTQ,,,,,33.645401,-86.70140076,anonymous,EN,18-24,High heels,5,4,3,1,2,A thank-you note,4,2,5,1,3,A person,4,2,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:57,1/29/20 11:57,IP Address,100,5,TRUE,1/29/20 11:57,R_2WUxRivDa4X5aTo,,,,,40.90390015,-73.83699799,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:57,1/29/20 11:57,IP Address,100,26,TRUE,1/29/20 11:57,R_8qpAfdsQa7OjFHH,,,,,33.645401,-86.70140076,anonymous,EN,18-24,High heels,5,4,3,2,1,A restaurant bill,2,1,3,4,5,An elevator,4,3,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:58,1/29/20 11:58,IP Address,100,5,TRUE,1/29/20 11:58,R_1I4R6JiE11uj8ih,,,,,33.38749695,-111.8507004,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:58,1/29/20 11:58,IP Address,100,4,TRUE,1/29/20 11:58,R_1KpSPHSXouKpISv,,,,,32.25079346,-110.8237,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 11:53,1/29/20 11:58,IP Address,100,284,TRUE,1/29/20 11:58,R_31zyy1vLTK9kFDc,,,,,32.90310669,-84.33139801,anonymous,EN,18-24,Bell bottoms,2,4,1,5,3,A wedding invitation,1,3,4,2,5,An elevator,3,4,5,2,1,I consent to take part in this study,5,,,,,,,,,,3,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 20 years ago",,,,,,,,,,5,6,4,People aren't as homophobic and racist. Probably because the internet wasn't around back then and now people are more connected. ,,,,,,,,,,,,,,,,,,,,23,Male,White,"$15,000 - $35,000",Other,apple,High school diploma,0,Neither liberal nor conservative,,A3LPHYONE222OY is my ID in case of a problem. 
1/29/20 11:58,1/29/20 11:58,IP Address,100,25,TRUE,1/29/20 11:58,R_3sBzB4i1koWMHhM,,,,,33.645401,-86.70140076,anonymous,EN,18-24,Flip-flops,4,2,1,3,5,A thank-you note,3,5,4,2,1,An umbrella,1,3,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
