StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,footwear,footwear_DO_1,footwear_DO_2,footwear_DO_3,footwear_DO_4,footwear_DO_5,rsvp,rsvp_DO_1,rsvp_DO_2,rsvp_DO_3,rsvp_DO_4,rsvp_DO_5,elevator,elevator_DO_1,elevator_DO_2,elevator_DO_3,elevator_DO_4,elevator_DO_5,consent,birth_year,overall,all_change,all_replacement,known_in_check,known_change,replacements_yes,replacements_yes,known_replacement,final_check,age,gender,race,income,check_3,check_3_4_TEXT,education,kids,political_ideology,oldest_kid,comments
5/22/20 10:02,5/22/20 10:03,IP Address,100,51,TRUE,5/22/20 10:03,R_ODwV3gSSmGCgqc1,,,,,34.05439758,-118.2440033,anonymous,EN,Flip-flops,5,2,1,4,3,A wedding invitation,4,1,5,3,2,A pizza,5,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:03,5/22/20 10:03,IP Address,100,35,TRUE,5/22/20 10:03,R_1H05pIFFbjZv8hs,,,,,40.69940186,-73.88829803,anonymous,EN,High heels,1,4,2,3,5,A wedding invitation,5,4,1,3,2,An umbrella,4,5,3,1,2,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:01,5/22/20 10:03,IP Address,100,159,TRUE,5/22/20 10:03,R_2ZTWPYJaQ4uwqAe,,,,,28.52740479,-81.60119629,anonymous,EN,Bell bottoms,1,5,4,2,3,A wedding invitation,3,5,2,1,4,An elevator,2,4,5,3,1,I consent to take part in this study,1977,-1,-1,-1,"Yes, more than one was",0,"Yes, one is","Yes, one was",0,,42,Female,White,"$150,000 - $200,000",Other,shoe,Some graduate school,1,Somewhat conservative,2006,
5/22/20 9:59,5/22/20 10:03,IP Address,100,278,TRUE,5/22/20 10:03,R_3O06mBIyokdPBO5,,,,,27.06019592,-82.353302,anonymous,EN,Bell bottoms,1,5,2,3,4,A wedding invitation,3,5,4,1,2,An elevator,4,5,1,2,3,I consent to take part in this study,1957,-2,-1,-1,"Yes, more than one was",1,No,"Yes, one was",,,63,Male,White,"$35,000 - $55,000",Other,shoe,Four-year college degree,0,Very liberal,,Thank you for the reasonable and fair compensation. There were no technical problems and the instructions were clear.  Good luck with your project.
5/22/20 10:03,5/22/20 10:03,IP Address,100,21,TRUE,5/22/20 10:03,R_1r98d6ZOEVFhZ2l,,,,,37.77709961,-122.4059982,anonymous,EN,Sneakers,5,2,1,3,4,A diary,3,4,2,1,5,An elevator,2,4,3,1,5,,,,,,,,,,,,,,,,,,,,,,
5/22/20 9:57,5/22/20 10:04,IP Address,100,368,TRUE,5/22/20 10:04,R_sqdozLbT4svuEMN,,,,,40.63720703,-73.90370178,anonymous,EN,Bell bottoms,3,2,5,4,1,A wedding invitation,2,5,1,3,4,An elevator,4,3,2,5,1,I consent to take part in this study,1994,-1,0,1,"Yes, more than one was",1,"Yes, more than one is","Yes, one was",0,,25,Male,Asian,"$75,000 - $95,000",Other,shoe,Associate's degree,0,Somewhat liberal,,
5/22/20 10:02,5/22/20 10:04,IP Address,100,91,TRUE,5/22/20 10:04,R_1rcql2o3JHccMNU,,,,,29.13830566,-80.99559784,anonymous,EN,Sneakers,4,3,2,1,5,A wedding invitation,5,1,3,2,4,A person,5,1,4,3,2,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:04,5/22/20 10:04,IP Address,100,19,TRUE,5/22/20 10:04,R_31dfCoQDug9f9Jh,,,,,37.77709961,-122.4059982,anonymous,EN,Bell bottoms,5,1,2,3,4,A diary,3,1,5,2,4,An elevator,5,3,4,2,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 9:51,5/22/20 10:04,IP Address,100,802,TRUE,5/22/20 10:04,R_3M073VXH2Hkw1gk,,,,,37.75100708,-97.8219986,anonymous,EN,Bell bottoms,5,4,3,2,1,A diploma,5,3,4,1,2,A person,3,1,4,2,5,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:03,5/22/20 10:04,IP Address,100,68,TRUE,5/22/20 10:04,R_3DwkIRq4SUKzCsE,,,,,41.13800049,-102.9856033,anonymous,EN,Bell bottoms,4,5,2,3,1,A diploma,5,1,2,3,4,A pizza,5,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 9:53,5/22/20 10:04,IP Address,100,668,TRUE,5/22/20 10:04,R_1eVjK9tLVQ5lLO8,,,,,35.1566925,-89.92739868,anonymous,EN,Flip-flops,4,2,1,5,3,A wedding invitation,2,4,5,3,1,An elevator,3,1,5,2,4,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:02,5/22/20 10:04,IP Address,100,111,TRUE,5/22/20 10:04,R_UmSRpeDhUXZ4Znr,,,,,41.74899292,-72.69039917,anonymous,EN,Bell bottoms,5,3,1,4,2,A wedding invitation,2,1,3,5,4,A person,3,5,4,2,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:01,5/22/20 10:04,IP Address,100,184,TRUE,5/22/20 10:04,R_3HM1gilnc36Tjfq,,,,,30.30639648,-90.94270325,anonymous,EN,Bell bottoms,2,4,1,5,3,A wedding invitation,3,1,2,5,4,A book,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:04,5/22/20 10:04,IP Address,100,22,TRUE,5/22/20 10:04,R_27an5F4htKEKWQD,,,,,36.83210754,-119.8249969,anonymous,EN,Bell bottoms,4,2,1,5,3,A wedding invitation,2,3,1,5,4,An umbrella,5,2,1,3,4,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:01,5/22/20 10:04,IP Address,100,171,TRUE,5/22/20 10:04,R_2TKNJwQOQ1JWGVe,,,,,43.43940735,-76.46130371,anonymous,EN,Bell bottoms,1,5,4,3,2,A restaurant bill,2,1,5,4,3,An umbrella,2,1,4,5,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 9:59,5/22/20 10:04,IP Address,100,307,TRUE,5/22/20 10:04,R_0BPwN3gtOBXm3RL,,,,,40.01719666,-75.08830261,anonymous,EN,Bell bottoms,1,2,3,5,4,A wedding invitation,3,1,2,4,5,An elevator,2,3,1,4,5,I consent to take part in this study,30,1,1,1,"Yes, one was",1,"Yes, one is","Yes, one was",1,,30,Male,Black or African-American,"$55,000 - $75,000",Other,shoe,Four-year college degree,2,Very conservative,2017,good
5/22/20 9:50,5/22/20 10:04,IP Address,100,844,TRUE,5/22/20 10:04,R_1jBOPFsLcq3S5mr,,,,,37.86599731,-122.256897,anonymous,EN,Bell bottoms,1,4,5,2,3,A wedding invitation,1,3,4,5,2,An elevator,1,2,5,3,4,I consent to take part in this study,1994,-1,-1,1,"Yes, more than one was",0,"Yes, more than one is","Yes, more than one was",0,1,26,Male,More than 1 of the above,"$15,000 - $35,000",Neither extroverted nor introverted,,Associate's degree,0,Somewhat liberal,,
5/22/20 9:54,5/22/20 10:04,IP Address,100,631,TRUE,5/22/20 10:04,R_1JKqskQOz2mJJPo,,,,,38.24519348,-122.1394958,anonymous,EN,Bell bottoms,4,3,1,2,5,A wedding invitation,5,3,4,2,1,An elevator,1,5,2,3,4,I consent to take part in this study,1989,1,-2,-2,"Yes, more than one was",1,"Yes, one is","Yes, one was",-2,0,31,Female,Black or African-American,"$35,000 - $55,000",Other,shoe,Four-year college degree,0,Very liberal,,I like very much your survey.
5/22/20 10:04,5/22/20 10:04,IP Address,100,17,TRUE,5/22/20 10:04,R_3iLtA0zPCJCvIhW,,,,,30.30639648,-90.94270325,anonymous,EN,Flip-flops,2,1,5,3,4,A wedding invitation,3,5,4,2,1,A book,5,3,4,2,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:02,5/22/20 10:04,IP Address,100,135,TRUE,5/22/20 10:05,R_3e2kPXb2IfisSNS,,,,,35.13690186,-106.5198975,anonymous,EN,Bell bottoms,2,1,4,3,5,A wedding invitation,3,2,4,1,5,An elevator,1,2,3,5,4,I consent to take part in this study,1976,1,2,1,"Yes, one was",1,No,"Yes, one was",,1,44,Male,Black or African-American,"$55,000 - $75,000",Other,shoe,Some graduate school,2,Very conservative,2008,good
5/22/20 9:59,5/22/20 10:04,IP Address,100,325,TRUE,5/22/20 10:05,R_brXSfak8Abyb8Nb,,,,,42.50900269,-71.1984024,anonymous,EN,Bell bottoms,3,2,4,1,5,A wedding invitation,3,2,5,4,1,An elevator,4,2,5,1,3,I consent to take part in this study,1974,0,0,-1,"Yes, more than one was",1,"Yes, more than one is","Yes, one was",-1,,46,Male,White,"$55,000 - $75,000",Other,shoe,Four-year college degree,2,Somewhat liberal,1999,good survey
5/22/20 10:04,5/22/20 10:05,IP Address,100,32,TRUE,5/22/20 10:05,R_3MQp7IPKxthF8hy,,,,,29.13830566,-80.99559784,anonymous,EN,Sneakers,1,3,5,2,4,A thank-you note,4,3,2,1,5,An elevator,3,5,1,4,2,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:02,5/22/20 10:05,IP Address,100,164,TRUE,5/22/20 10:05,R_2E0R6n761HHUUmD,,,,,39.79229736,-85.97810364,anonymous,EN,Bell bottoms,5,4,1,2,3,A wedding invitation,1,2,3,5,4,An elevator,2,5,1,4,3,I consent to take part in this study,1994,-1,-1,-2,No,,"Yes, more than one is","Yes, one was",0,,25,Male,White,"$55,000 - $75,000",Introverted,,Four-year college degree,1,Somewhat conservative,2019,Hope my responses are useful!
5/22/20 10:04,5/22/20 10:05,IP Address,100,50,TRUE,5/22/20 10:05,R_3F7BUdGPR6m1Ead,,,,,34.05439758,-118.2440033,anonymous,EN,Bell bottoms,4,3,2,5,1,A wedding invitation,1,4,3,2,5,A pizza,5,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 9:58,5/22/20 10:05,IP Address,100,410,TRUE,5/22/20 10:05,R_3nvZvNYESLDGWja,,,,,39.75010681,-104.995697,anonymous,EN,Bell bottoms,2,5,1,4,3,A wedding invitation,3,5,4,1,2,An elevator,2,3,1,5,4,I consent to take part in this study,1970,1,0,2,"Yes, more than one was",2,"Yes, more than one is","Yes, one was",1,,49,Male,White,"$75,000 - $95,000",Other,shoe,Graduate school,3,Neither liberal nor conservative,1995,
5/22/20 9:59,5/22/20 10:05,IP Address,100,319,TRUE,5/22/20 10:05,R_3NJ6L9y40HVAKSB,,,,,37.75100708,-97.8219986,anonymous,EN,Sneakers,1,5,2,3,4,A diploma,3,4,2,5,1,A person,5,3,1,2,4,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:03,5/22/20 10:05,IP Address,100,115,TRUE,5/22/20 10:05,R_3LYETka0oMVDnQo,,,,,39.99429321,-75.11810303,anonymous,EN,Bell bottoms,4,2,5,1,3,A wedding invitation,3,5,2,1,4,An elevator,5,2,4,1,3,I consent to take part in this study,1987,-1,-1,-1,"Yes, more than one was",0,"Yes, more than one is","Yes, more than one was",1,,32,Female,White,"$35,000 - $55,000",Introverted,,Four-year college degree,0,Very liberal,,
5/22/20 9:58,5/22/20 10:05,IP Address,100,416,TRUE,5/22/20 10:05,R_1laX0VnHXVcbkGu,,,,,40.87849426,-72.95379639,anonymous,EN,Bell bottoms,4,3,1,5,2,A restaurant bill,5,2,3,1,4,A pizza,5,4,2,1,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:02,5/22/20 10:05,IP Address,100,154,TRUE,5/22/20 10:05,R_3rHcqftYUZCHrqQ,,,,,37.75100708,-97.8219986,anonymous,EN,Bell bottoms,1,3,4,2,5,A wedding invitation,2,3,5,4,1,An elevator,1,4,2,5,3,I consent to take part in this study,1994,1,0,1,"Yes, one was",1,No,No,,,26,Male,White,"$55,000 - $75,000",Other,shoe,Four-year college degree,1,Very liberal,2016,
5/22/20 10:05,5/22/20 10:05,IP Address,100,18,TRUE,5/22/20 10:05,R_339KnoEcVmrBDdL,,,,,37.75100708,-97.8219986,anonymous,EN,Bell bottoms,3,1,4,5,2,A diary,4,5,3,1,2,A person,4,2,1,5,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:03,5/22/20 10:05,IP Address,100,114,TRUE,5/22/20 10:05,R_3hsjzM61b81pP1k,,,,,40.04179382,-79.4151001,anonymous,EN,Sneakers,2,4,5,3,1,A restaurant bill,2,4,5,1,3,An elevator,2,3,1,4,5,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:01,5/22/20 10:05,IP Address,100,265,TRUE,5/22/20 10:05,R_1GIlYcDEMtT1ISY,,,,,39.07049561,-84.51599884,anonymous,EN,Bell bottoms,3,5,2,4,1,A wedding invitation,5,1,3,4,2,An elevator,2,4,5,3,1,I consent to take part in this study,1961,1,1,0,"Yes, more than one was",0,"Yes, more than one is","Yes, one was",2,,59,Male,White,"$200,000+",Other,shoe,Graduate school,1,Somewhat liberal,2000,progress bar next time pls
5/22/20 10:02,5/22/20 10:05,IP Address,100,174,TRUE,5/22/20 10:05,R_5mW8jlF9ZJFvulH,,,,,26.3480072,-80.14980316,anonymous,EN,Bell bottoms,3,1,5,2,4,A wedding invitation,1,3,4,5,2,An elevator,4,5,1,3,2,I consent to take part in this study,1990,-1,0,-1,"Yes, more than one was",0,"Yes, more than one is","Yes, more than one was",1,,29,Male,Asian,"less than $15,000",Other,shoe,Four-year college degree,0,Somewhat liberal,,
5/22/20 10:02,5/22/20 10:05,IP Address,100,192,TRUE,5/22/20 10:05,R_2ARNRWEVYrAezvJ,,,,,27.97850037,-82.78269958,anonymous,EN,Bell bottoms,2,3,4,5,1,A wedding invitation,4,5,3,2,1,An elevator,3,1,4,2,5,I consent to take part in this study,1975,-1,-1,-2,No,,"Yes, more than one is",No,,,44,Female,White,"$75,000 - $95,000",Other,shoe,Four-year college degree,0,Somewhat conservative,,
5/22/20 10:02,5/22/20 10:05,IP Address,100,160,TRUE,5/22/20 10:05,R_2tDwAEaRtQje9OZ,,,,,33.27160645,-87.53620148,anonymous,EN,Bell bottoms,3,5,2,1,4,A wedding invitation,3,2,1,4,5,An elevator,3,5,4,2,1,I consent to take part in this study,1988,1,2,1,"Yes, one was",1,"Yes, one is","Yes, one was",1,,32,Male,Black or African-American,"$95,000 - $150,000",Other,shoe,Graduate school,1,Very conservative,2015,good
5/22/20 10:05,5/22/20 10:05,IP Address,100,21,TRUE,5/22/20 10:05,R_2DP33qI8LpN2XH3,,,,,32.82359314,-96.68139648,anonymous,EN,Bell bottoms,4,5,2,1,3,A diploma,2,3,4,5,1,An elevator,3,4,1,2,5,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:05,5/22/20 10:05,IP Address,100,39,TRUE,5/22/20 10:05,R_3MMCLf4XMHluwVY,,,,,42.27389526,-89.04740143,anonymous,EN,Sneakers,4,5,1,2,3,A diary,1,5,4,3,2,An elevator,2,1,4,3,5,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:05,5/22/20 10:05,IP Address,100,16,TRUE,5/22/20 10:05,R_25F8LvmKesXzeTG,,,,,33.45320129,-112.0748978,anonymous,EN,High heels,5,2,4,1,3,A wedding invitation,5,3,1,2,4,An elevator,2,4,3,1,5,,,,,,,,,,,,,,,,,,,,,,
5/22/20 9:58,5/22/20 10:05,IP Address,100,421,TRUE,5/22/20 10:05,R_3kdoXHNEZBS2FQn,,,,,38.88650513,-77.0911026,anonymous,EN,Bell bottoms,1,4,3,2,5,A wedding invitation,4,1,3,2,5,An elevator,1,2,3,5,4,I consent to take part in this study,1986,0,0,0,"Yes, more than one was",0,"Yes, more than one is",No,,,33,Male,White,"$55,000 - $75,000",Other,shoe,Four-year college degree,0,Somewhat conservative,,No
5/22/20 9:55,5/22/20 10:06,IP Address,100,618,TRUE,5/22/20 10:06,R_2YuePvrkycy77IA,,,,,37.75100708,-97.8219986,anonymous,EN,Bell bottoms,1,2,4,5,3,A wedding invitation,5,4,2,3,1,An elevator,2,5,4,3,1,I consent to take part in this study,1982,-2,-2,-2,"Yes, more than one was",1,"Yes, one is","Yes, one was",-1,,37,Male,Black or African-American,"$75,000 - $95,000",Other,shoe,Some graduate school,1,Somewhat liberal,2019,
5/22/20 10:01,5/22/20 10:06,IP Address,100,253,TRUE,5/22/20 10:06,R_BD7nhFWNA4MWUql,,,,,33.05799866,-80.01010132,anonymous,EN,Bell bottoms,4,2,1,3,5,A wedding invitation,5,2,3,1,4,An elevator,3,2,1,5,4,I consent to take part in this study,1986,1,2,2,"Yes, one was",2,"Yes, one is","Yes, one was",2,2,35,Male,Black or African-American,"$35,000 - $55,000",Other,shoe,Four-year college degree,3,Very conservative,2017,good
5/22/20 10:05,5/22/20 10:06,IP Address,100,22,TRUE,5/22/20 10:06,R_XudlOYX3VEQQT0R,,,,,28.23649597,-82.3289032,anonymous,EN,Bell bottoms,5,4,3,1,2,A diploma,1,4,2,3,5,A person,4,3,2,1,5,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:03,5/22/20 10:06,IP Address,100,146,TRUE,5/22/20 10:06,R_1qWz40GrMfJDyqL,,,,,37.75100708,-97.8219986,anonymous,EN,Bell bottoms,2,5,3,1,4,A wedding invitation,4,2,5,3,1,An elevator,4,2,5,1,3,I consent to take part in this study,1991,1,1,1,"Yes, one was",1,"Yes, one is","Yes, one was",1,1,29,Female,Black or African-American,"$75,000 - $95,000",Other,shoe,Associate's degree,1,Somewhat conservative,2017,Good
5/22/20 9:58,5/22/20 10:06,IP Address,100,497,TRUE,5/22/20 10:06,R_3gXloMEY1OC8oKQ,,,,,34.91830444,-82.12460327,anonymous,EN,Bell bottoms,2,3,4,1,5,A wedding invitation,2,4,1,3,5,A book,1,4,3,5,2,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:00,5/22/20 10:06,IP Address,100,380,TRUE,5/22/20 10:06,R_2DOk69vhQ1ZaSJh,,,,,39.37199402,-78.02310181,anonymous,EN,Bell bottoms,5,2,1,4,3,A wedding invitation,4,1,5,2,3,An elevator,4,1,5,3,2,I consent to take part in this study,1989,-1,-1,-1,"Yes, more than one was",0,"Yes, more than one is",No,,0,30,Male,White,"$15,000 - $35,000",Other,shoes,Four-year college degree,1,Neither liberal nor conservative,2011,
5/22/20 10:03,5/22/20 10:06,IP Address,100,194,TRUE,5/22/20 10:06,R_3sh80INNuLfqclN,,,,,42.99079895,-75.96199799,anonymous,EN,Bell bottoms,1,2,4,3,5,A wedding invitation,2,4,5,3,1,An elevator,5,1,4,2,3,I consent to take part in this study,1974,-1,-1,-1,"Yes, more than one was",0,"Yes, more than one is","Yes, more than one was",0,,45,Male,White,"$95,000 - $150,000",Other,shoe,Graduate school,2,Somewhat conservative,2004,
5/22/20 10:04,5/22/20 10:06,IP Address,100,121,TRUE,5/22/20 10:06,R_1eqNlCAMdlWVQoQ,,,,,36.83210754,-119.8249969,anonymous,EN,Bell bottoms,1,2,4,5,3,A wedding invitation,3,1,4,5,2,An elevator,5,1,4,3,2,I consent to take part in this study,1990,1,2,1,"Yes, one was",1,"Yes, more than one is","Yes, one was",1,2,30,Male,Black or African-American,"$55,000 - $75,000",Other,shoe,Some graduate school,2,Very liberal,2010,good
5/22/20 10:04,5/22/20 10:06,IP Address,100,144,TRUE,5/22/20 10:06,R_1QbK1qn6uYxNGQo,,,,,41.92300415,-87.75309753,anonymous,EN,Sneakers,5,4,3,1,2,A wedding invitation,1,4,5,3,2,A person,3,2,1,4,5,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:06,5/22/20 10:06,IP Address,100,32,TRUE,5/22/20 10:06,R_PRF96ojDgA3ERzP,,,,,42.96560669,-85.65000153,anonymous,EN,Bell bottoms,1,2,5,4,3,A wedding invitation,3,2,4,1,5,A person,3,1,2,5,4,,,,,,,,,,,,,,,,,,,,,,
5/22/20 9:57,5/22/20 10:06,IP Address,100,542,TRUE,5/22/20 10:06,R_AcYJ4rBYNuhdPLr,,,,,32.72489929,-94.97219849,anonymous,EN,Bell bottoms,5,3,2,4,1,A wedding invitation,3,2,1,5,4,An elevator,5,3,4,1,2,I consent to take part in this study,1967,1,1,-1,"Yes, one was",1,"Yes, one is","Yes, one was",0,1,53,Female,White,"$35,000 - $55,000",Introverted,,Some college,3,Neither liberal nor conservative,2010,
5/22/20 10:04,5/22/20 10:06,IP Address,100,178,TRUE,5/22/20 10:06,R_1OMFGFa7bUtFt9I,,,,,34.73150635,-86.56539917,anonymous,EN,Bell bottoms,2,1,4,5,3,A wedding invitation,4,3,1,5,2,An elevator,3,1,2,5,4,I consent to take part in this study,1990,1,0,2,"Yes, one was",1,No,"Yes, one was",,-1,30,Male,Black or African-American,"$35,000 - $55,000",Other,shoe,Four-year college degree,4+,Very conservative,2014,good
5/22/20 9:59,5/22/20 10:06,IP Address,100,453,TRUE,5/22/20 10:06,R_3Jw7zsHYwVTx6RC,,,,,40.74839783,-73.86199951,anonymous,EN,Bell bottoms,5,3,1,4,2,A wedding invitation,2,4,3,1,5,An elevator,4,5,2,3,1,I consent to take part in this study,1988,2,2,2,"Yes, one was",2,"Yes, one is","Yes, more than one was",2,,32,Male,Black or African-American,"$35,000 - $55,000",Other,shoe,Four-year college degree,2,Somewhat conservative,2013,na
5/22/20 10:04,5/22/20 10:07,IP Address,100,124,TRUE,5/22/20 10:07,R_214KyvGhYtZxDjz,,,,,39.1546936,-84.5911026,anonymous,EN,Bell bottoms,4,5,1,3,2,A wedding invitation,1,2,3,4,5,An elevator,5,4,1,3,2,I consent to take part in this study,1976,1,1,1,"Yes, more than one was",0,"Yes, more than one is","Yes, one was",0,0,43,Female,Black or African-American,"$35,000 - $55,000",Other,shoe,Four-year college degree,1,Neither liberal nor conservative,2011,
5/22/20 10:03,5/22/20 10:07,IP Address,100,211,TRUE,5/22/20 10:07,R_1CfpGjJXor9PcKp,,,,,34.15539551,-118.5957031,anonymous,EN,Bell bottoms,4,1,3,2,5,A wedding invitation,4,3,1,5,2,An elevator,2,1,5,4,3,I consent to take part in this study,30,2,1,2,"Yes, one was",2,"Yes, one is","Yes, one was",2,2,30,Male,Black or African-American,"$55,000 - $75,000",Other,shoe,Graduate school,1,Very liberal,2019,like it
5/22/20 10:06,5/22/20 10:07,IP Address,100,49,TRUE,5/22/20 10:07,R_2XcT85PdzF6umjs,,,,,29.13830566,-80.99559784,anonymous,EN,Flip-flops,2,3,5,4,1,A restaurant bill,3,5,2,4,1,An elevator,2,3,4,5,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:02,5/22/20 10:07,IP Address,100,276,TRUE,5/22/20 10:07,R_1PRE1vN5NxvWSqC,,,,,34.05439758,-118.2440033,anonymous,EN,Bell bottoms,5,3,1,2,4,A wedding invitation,1,3,2,5,4,An elevator,2,5,1,3,4,I consent to take part in this study,1988,1,0,2,No,,No,No,,1,32,Male,Black or African-American,"$35,000 - $55,000",Other,shoe,Four-year college degree,1,Very conservative,2015,
5/22/20 10:06,5/22/20 10:07,IP Address,100,79,TRUE,5/22/20 10:07,R_bjtWlzexbIPsGjv,,,,,36.69070435,-93.34470367,anonymous,EN,Bell bottoms,4,5,3,1,2,A wedding invitation,2,5,4,1,3,A person,5,4,1,3,2,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:05,5/22/20 10:07,IP Address,100,99,TRUE,5/22/20 10:07,R_27dpZ8PFugnpcYt,,,,,34.14160156,-80.88860321,anonymous,EN,Sneakers,4,1,5,3,2,A diploma,1,5,2,4,3,A person,1,3,4,2,5,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:02,5/22/20 10:07,IP Address,100,300,TRUE,5/22/20 10:07,R_ehdPaUdZPCzp8uB,,,,,42.85749817,-72.59400177,anonymous,EN,Bell bottoms,3,2,4,1,5,A wedding invitation,3,5,4,1,2,An elevator,4,1,5,3,2,I consent to take part in this study,1964,0,1,0,"Yes, one was",1,"Yes, more than one is","Yes, more than one was",0,,55,Female,White,"$55,000 - $75,000",Other,shoe,Graduate school,1,Very liberal,2002,best of luck with your work
5/22/20 10:05,5/22/20 10:07,IP Address,100,106,TRUE,5/22/20 10:07,R_3QSQMZ1Kl594cNl,,,,,33.91409302,-84.82740021,anonymous,EN,Bell bottoms,1,3,5,2,4,A wedding invitation,5,2,1,3,4,An elevator,4,2,1,3,5,I consent to take part in this study,1992,0,0,0,"Yes, more than one was",0,"Yes, more than one is",No,,,27,Female,White,"less than $15,000",Other,shoe,Four-year college degree,0,Very liberal,,
5/22/20 10:06,5/22/20 10:07,IP Address,100,80,TRUE,5/22/20 10:07,R_1Fhv8dExZ2o3dRf,,,,,40.19999695,-84.82990265,anonymous,EN,Flip-flops,1,5,3,2,4,A diploma,1,3,4,5,2,An elevator,1,2,5,3,4,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:06,5/22/20 10:07,IP Address,100,81,TRUE,5/22/20 10:07,R_3n7ysjTo3mh46s0,,,,,42.06809998,-72.62560272,anonymous,EN,Slippers,4,5,2,1,3,A wedding invitation,3,5,2,4,1,A pizza,1,4,5,2,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:03,5/22/20 10:07,IP Address,100,243,TRUE,5/22/20 10:07,R_2EBuN1r0uz7sN8O,,,,,28.11309814,-81.62409973,anonymous,EN,Bell bottoms,5,2,1,4,3,A wedding invitation,3,1,4,2,5,An elevator,5,3,4,1,2,I consent to take part in this study,1965,1,1,1,"Yes, more than one was",0,"Yes, more than one is","Yes, one was",0,0,54,Male,White,"$95,000 - $150,000",Introverted,,Associate's degree,2,Neither liberal nor conservative,1990,
5/22/20 10:02,5/22/20 10:07,IP Address,100,300,TRUE,5/22/20 10:07,R_2DXPEvUDJ0S1wQ3,,,,,35.36639404,-77.92209625,anonymous,EN,Bell bottoms,2,4,5,1,3,A wedding invitation,2,3,5,1,4,An elevator,4,2,5,1,3,I consent to take part in this study,30,1,-1,1,"Yes, one was",1,"Yes, one is","Yes, one was",1,1,30,Male,Black or African-American,"$95,000 - $150,000",Other,shoe,Some college,3,Somewhat conservative,1989,good
5/22/20 10:01,5/22/20 10:07,IP Address,100,379,TRUE,5/22/20 10:08,R_1q8TdH6hMG8wCzv,,,,,38.62730408,-76.98590088,anonymous,EN,Bell bottoms,1,2,3,4,5,A wedding invitation,4,2,1,5,3,An elevator,1,5,2,4,3,I consent to take part in this study,1990,1,1,1,"Yes, one was",1,"Yes, one is",No,,1,30,Male,Black or African-American,"$55,000 - $75,000",Other,shoe,Four-year college degree,1,Somewhat conservative,2018,good study in this survey
5/22/20 9:59,5/22/20 10:08,IP Address,100,546,TRUE,5/22/20 10:08,R_qQv8vBpxB4Jn7sR,,,,,40.53340149,-74.2098999,anonymous,EN,Bell bottoms,5,2,3,1,4,A wedding invitation,4,3,1,2,5,An elevator,1,3,5,2,4,I consent to take part in this study,1953,-1,-1,-1,"Yes, more than one was",0,No,No,,0,66,Male,White,"$55,000 - $75,000",Other,shoe,Some college,0,Somewhat liberal,,none
5/22/20 9:46,5/22/20 10:08,IP Address,100,1291,TRUE,5/22/20 10:08,R_R46tevEdWi3lzrj,,,,,36.16819763,-115.2165985,anonymous,EN,Bell bottoms,4,3,2,1,5,A wedding invitation,5,2,4,3,1,An elevator,5,4,3,1,2,I consent to take part in this study,1964,1,0,1,"Yes, one was",1,"Yes, more than one is",No,,1,56,Male,Black or African-American,"$35,000 - $55,000",Other,shoe,Four-year college degree,2,Very conservative,1998,good
5/22/20 10:08,5/22/20 10:08,IP Address,100,13,TRUE,5/22/20 10:08,R_31AeJw7omRwcsHz,,,,,40.69940186,-73.88829803,anonymous,EN,Slippers,2,5,1,4,3,A wedding invitation,4,2,3,5,1,A book,5,4,1,2,3,,,,,,,,,,,,,,,,,,,,,,
