StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,QID41,today,2012,2002,manip_check,explain_more,explain_less,age,gender,race,check,check_4_TEXT,education,political_ideology,party,kids,oldest_kid,comments,PROLIFIC_PID
11/18/22 11:17,11/18/22 11:19,IP Address,100,68,TRUE,11/18/22 11:19,R_3QKK9yLdRu7LhUt,,,,,35.4155,-80.6143,anonymous,EN,I consent to take part in this study,5c0fcccc1f6f150001487111,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,59,Female,White,Other,Sky,Some college,Somewhat liberal,Lean Democrat,1,2007,,
11/18/22 11:17,11/18/22 11:19,IP Address,100,68,TRUE,11/18/22 11:19,R_1lrWQ5ghq2FpjjV,,,,,38.6438,-77.3451,anonymous,EN,I consent to take part in this study,5ac5300f9534ba0001c7446b,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,39,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Strongly Democrat,2,2012,,
11/18/22 11:15,11/18/22 11:19,IP Address,100,225,TRUE,11/18/22 11:19,R_3MFfeKW3nyMkOTs,,,,,30.4978,-92.3906,anonymous,EN,I consent to take part in this study,5ade6e74066c510001d43903,3,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Inflation, greed, lack of discipline and people are just different.",49,Male,Black or African-American,Other,sky,Some college,Neither liberal nor conservative,Independent,3,1994,,
11/18/22 11:18,11/18/22 11:19,IP Address,100,45,TRUE,11/18/22 11:19,R_1Qnon0mccE2TpQW,,,,,40.7359,-73.9904,anonymous,EN,I consent to take part in this study,6111f1fc3d205946b6c1ecc9,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,23,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Strongly Democrat,0,,,
11/18/22 11:18,11/18/22 11:19,IP Address,100,90,TRUE,11/18/22 11:19,R_26aQybsJLOB6gfV,,,,,40.3052,-79.5418,anonymous,EN,I consent to take part in this study,629e1738fcc7d0b6acfe5280,4,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Covid, apathy, elections, riots, race, transgender/abortions, mass communications.",41,Male,White,Other,sky,Graduate school,Somewhat conservative,Lean Republican,1,1998,,
11/18/22 11:18,11/18/22 11:19,IP Address,100,96,TRUE,11/18/22 11:19,R_3F2rkDG08S9NtrD,,,,,38.2373,-81.551,anonymous,EN,I consent to take part in this study,5c3b70640eaa0100018ea877,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,58,Male,White,Other,sky,Four-year college degree,Neither liberal nor conservative,Strongly Democrat,0,,,
11/18/22 11:18,11/18/22 11:20,IP Address,100,93,TRUE,11/18/22 11:20,R_2Wvzv4eeI4n9OwA,,,,,41.4568,-72.8245,anonymous,EN,I consent to take part in this study,5d6c5cca8cb0f70001b1fac5,5,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Social media and the internet, people aren’t as connected now ",41,Female,White,Other,Sky,Four-year college degree,Very liberal,Strongly Democrat,2,2009,,
11/18/22 11:19,11/18/22 11:20,IP Address,100,44,TRUE,11/18/22 11:20,R_1Q6P3KF21IVXJPW,,,,,29.7229,-98.0742,anonymous,EN,I consent to take part in this study,56435b83942576000a66eb5d,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,44,Male,White,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,1,2008,,
11/18/22 11:13,11/18/22 11:20,IP Address,100,386,TRUE,11/18/22 11:20,R_2zqer6OqO6ic2Ks,,,,,37.7548,-84.2985,anonymous,EN,I consent to take part in this study,5e6fd3293c76d25a3ca8b384,7 (very),6,6,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","I think because of COVID-19 people are more kind, honest, nice and good than people were 20 years ago.",,52,Male,White,Other,sky,Graduate school,Very liberal,Strongly Democrat,2,2008,,
11/18/22 11:18,11/18/22 11:20,IP Address,100,74,TRUE,11/18/22 11:20,R_1cY7lDtSXD54pU6,,,,,41.3722,-82.1087,anonymous,EN,I consent to take part in this study,6272abac31a465b0f22fb7c1,4,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Stress and the buzzle and huzzle of normal day life has gotten worse.,38,Male,White,Other,sky,Associate's degree,Somewhat liberal,Independent,0,,,
11/18/22 11:13,11/18/22 11:20,IP Address,100,385,TRUE,11/18/22 11:20,R_23gbVQKxDT4aLjh,,,,,40.0022,-74.7885,anonymous,EN,I consent to take part in this study,55a91791fdf99b62b606c803,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,71,Female,White,Extroverted,,Graduate school,Very liberal,Strongly Democrat,4+,1980,,
11/18/22 11:18,11/18/22 11:20,IP Address,100,103,TRUE,11/18/22 11:20,R_9nRaJoPjIPIfBLz,,,,,25.6589,-80.3553,anonymous,EN,I consent to take part in this study,616f47684ddc73c437a74a6c,6,7 (very),7 (very),"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"people are more ambitious, care more for themselves than others",47,Female,Hispanic or Latino Origin,Other,sky,Graduate school,Somewhat conservative,Lean Republican,3,2000,,
11/18/22 11:15,11/18/22 11:20,IP Address,100,307,TRUE,11/18/22 11:20,R_3MLhLBgA6zVNC0o,,,,,47.6034,-122.3414,anonymous,EN,I consent to take part in this study,610c56ddc029efbacb229c71,3,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,One thing is parents are teaching them less of the things they should be. Families aren’t as strong or moral.  Also the government is teaching people now that they need hand outs and don’t need to be punished for their actions.  ,55,Female,White,Other,Sky,High school diploma,Somewhat conservative,Strongly Republican,3,1990,,
11/18/22 11:16,11/18/22 11:20,IP Address,100,219,TRUE,11/18/22 11:20,R_3NQ9l28rmlbdkg0,,,,,33.4374,-111.8008,anonymous,EN,I consent to take part in this study,616b175162ff5e38795d3321,6,6,7 (very),"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I'm not sure, but I know how much respect people had for each other 20 years ago, or more. It was a different time and all this busy life changed people for the worse, people don't have time for others and that's very sad",44,Female,White,Other,sky,Some college,Neither liberal nor conservative,Independent,1,2018,"no, thanks",
11/18/22 11:19,11/18/22 11:20,IP Address,100,94,TRUE,11/18/22 11:20,R_1lysO8JfXVoL6xm,,,,,42.6351,-71.3014,anonymous,EN,I consent to take part in this study,62c84b75835be6f44f99acd1,5,6,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,46,Male,Black or African-American,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,2,2004,,
11/18/22 11:18,11/18/22 11:20,IP Address,100,144,TRUE,11/18/22 11:20,R_3qeXR4oVj99elwx,,,,,33.9073,-118.0087,anonymous,EN,I consent to take part in this study,574cca765e5491000f3c89e0,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,61,Male,White,Other,sky,Associate's degree,Somewhat liberal,Strongly Democrat,3,1990,thank you,
11/18/22 11:18,11/18/22 11:20,IP Address,100,106,TRUE,11/18/22 11:20,R_tLIe1knojWqiM0N,,,,,34.8611,-77.5885,anonymous,EN,I consent to take part in this study,62cf8b6eac8db5ea98343fbe,7 (very),7 (very),7 (very),"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,39,Male,White,Other,sky,Some college,Very conservative,Strongly Republican,2,2004,,
11/18/22 11:19,11/18/22 11:20,IP Address,100,98,TRUE,11/18/22 11:20,R_2ZPIn4PJju6LBCR,,,,,44.0563,-122.9164,anonymous,EN,I consent to take part in this study,62d43bf9cb693bf6980c5ea9,4,3,2,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",less people discriminate against me for being lesbian,,58,Male,White,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,0,,,
11/18/22 11:01,11/18/22 11:20,IP Address,100,1192,TRUE,11/18/22 11:20,R_31n40cwrnJli8YH,,,,,40.6737,-73.5336,anonymous,EN,I consent to take part in this study,5ed6c6c84bdac113ae5cee90,3,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,People are more radical and tribal in their politics.  ,48,Male,White,Introverted,,Four-year college degree,Somewhat liberal,Lean Democrat,2,2008,,
11/18/22 11:17,11/18/22 11:20,IP Address,100,217,TRUE,11/18/22 11:20,R_2zjfej1VD3lJ2WK,,,,,34.5251,-82.6307,anonymous,EN,I consent to take part in this study,631b4c5d775e6d45ede11f6e,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Two words: Social media.,39,Male,Black or African-American,Other,sky,High school diploma,Somewhat liberal,Strongly Democrat,2,2019,,
11/18/22 11:19,11/18/22 11:20,IP Address,100,70,TRUE,11/18/22 11:20,R_2aDXctR38n4VXph,,,,,39.9664,-75.1685,anonymous,EN,I consent to take part in this study,613f8fd190ddd9eaf4a229f7,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,the rise of social media ,22,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,,,
11/18/22 11:19,11/18/22 11:21,IP Address,100,81,TRUE,11/18/22 11:21,R_W89qYUHrp2xt6YV,,,,,42.5582,-114.4659,anonymous,EN,I consent to take part in this study,628f9dc0641fdd76d0c1452f,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Division pushed by our ""leaders"".",44,Male,White,Other,sky,Four-year college degree,Very conservative,Lean Republican,4+,1999,,
11/18/22 11:18,11/18/22 11:21,IP Address,100,153,TRUE,11/18/22 11:21,R_XYv1lofjQMdlnLr,,,,,42.963,-72.2929,anonymous,EN,I consent to take part in this study,6361655d1ac6b8284150afd9,5,4,4,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",People through the years have become more excepting of others and realize that everyone has their own struggle and trauma.,,40,Male,White,Introverted,,Four-year college degree,Somewhat liberal,Lean Democrat,2,2010,Best of luck with your study!,
11/18/22 11:17,11/18/22 11:21,IP Address,100,242,TRUE,11/18/22 11:21,R_3HNQRpY0ZIuBCaX,,,,,46.1303,-112.9752,anonymous,EN,I consent to take part in this study,60dfd857e293a99dd577f4c8,5,6,7 (very),"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,People just cared about others because of their faith and principles.,65,Female,White,Other,sky,High school diploma,Very conservative,Lean Republican,3,1986,no,
11/18/22 11:19,11/18/22 11:21,IP Address,100,128,TRUE,11/18/22 11:21,R_3M9kteKJ1cMo7rK,,,,,28.3943,-81.3615,anonymous,EN,I consent to take part in this study,6234b2b5e6b80ea7060d458a,6,6,7 (very),"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The government and media has overly divided and polarized the nation.,65,Male,White,Other,sky,Four-year college degree,Neither liberal nor conservative,Independent,3,1987,thank you,
11/18/22 11:17,11/18/22 11:21,IP Address,100,213,TRUE,11/18/22 11:21,R_1gI6zQWJPLAzBxW,,,,,45.608,-84.4867,anonymous,EN,I consent to take part in this study,5b98d9362cca9c0001de161f,3,3,3,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,50,Male,White,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,2,2009,,
11/18/22 11:19,11/18/22 11:21,IP Address,100,97,TRUE,11/18/22 11:21,R_SOUVy09fYpe1XCF,,,,,33.9632,-80.9341,anonymous,EN,I consent to take part in this study,58d165dff7a08b000176c54c,7 (very),7 (very),7 (very),"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",not sure,,27,Female,Black or African-American,Other,sky,High school diploma,Neither liberal nor conservative,Independent,0,,,
11/18/22 11:18,11/18/22 11:21,IP Address,100,163,TRUE,11/18/22 11:21,R_RmKuZHaq7tP7yAF,,,,,39.8477,-75.0732,anonymous,EN,I consent to take part in this study,6320b9f0e09bc272a498d266,4,6,7 (very),"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","They are not, everybody is offended now or looking for a reason to be offended. ",,44,Male,White,Neither extroverted nor introverted,,Some college,Somewhat conservative,Strongly Republican,2,2010,,
11/18/22 11:18,11/18/22 11:21,IP Address,100,204,TRUE,11/18/22 11:21,R_1oo7KREENpfIoI8,,,,,40.7597,-74.1836,anonymous,EN,I consent to take part in this study,62f57b03f56513c58f1cf1d1,4,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,social media. brainwashed,27,Male,Black or African-American,Introverted,,High school diploma,Neither liberal nor conservative,Independent,0,,n/a,
11/18/22 11:18,11/18/22 11:21,IP Address,100,189,TRUE,11/18/22 11:21,R_574q64OYaE77URj,,,,,34.9334,-81.9689,anonymous,EN,I consent to take part in this study,5cd1a619240bc80013310b4e,3,5,7 (very),"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I think what led people to be nicer 20 years ago was due to the fact that people were not a scamish as they are today. You could actually trust more people 20 years ago than today.,48,Female,White,Other,sky,Some college,Somewhat conservative,Lean Republican,2,1994,,
11/18/22 11:19,11/18/22 11:21,IP Address,100,153,TRUE,11/18/22 11:21,R_1MPVLLgGXQb0ecY,,,,,33.9332,-83.3536,anonymous,EN,I consent to take part in this study,5dd32432e0b21b3472c20ebe,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Desensitization and less morals that were generally taught in the home 20 years ago.,44,Female,Black or African-American,Other,sky,Graduate school,Somewhat liberal,Strongly Democrat,3,1998,n/a,
11/18/22 11:19,11/18/22 11:21,IP Address,100,121,TRUE,11/18/22 11:21,R_2amFWgXISiQy3Co,,,,,39.8294,-104.9095,anonymous,EN,I consent to take part in this study,5c44cf2da5487b00011d0b80,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,54,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,2,1997,no issues all worked fine,
11/18/22 11:19,11/18/22 11:21,IP Address,100,153,TRUE,11/18/22 11:21,R_2feNh58NA7UiyOE,,,,,28.6529,-81.2106,anonymous,EN,I consent to take part in this study,60885dc6571926117732b41e,3,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Greed and money are the main reasons people are less respectful today that 20 years ago.  Most people expect others to be self-centered and dishonest when engaging with them.,48,Male,Black or African-American,Neither extroverted nor introverted,,Graduate school,Somewhat liberal,Lean Democrat,3,1999,,
11/18/22 11:20,11/18/22 11:21,IP Address,100,92,TRUE,11/18/22 11:21,R_2co3YbA9YCwsVmI,,,,,42.5583,-70.8782,anonymous,EN,I consent to take part in this study,6365ab4612aba0a9bf749af1,5,6,6,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","Less internet access,  less reason for them to try to swindle.  Less economic pressure",,52,Male,White,Neither extroverted nor introverted,,Four-year college degree,Somewhat liberal,Lean Democrat,2,2006,,
11/18/22 11:19,11/18/22 11:21,IP Address,100,116,TRUE,11/18/22 11:21,R_1LT0JUoAUX9z6VZ,,,,,39.9943,-75.1181,anonymous,EN,I consent to take part in this study,62b0560cd5ce4b0cc13d2c3a,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I think everything that has happened in society people have seemed to become less caring and more heartless,28,Female,Black or African-American,Other,sky,Associate's degree,Somewhat liberal,Lean Democrat,0,,,
11/18/22 11:20,11/18/22 11:22,IP Address,100,93,TRUE,11/18/22 11:22,R_2QQDXtsNXmzKuhj,,,,,37.7202,-89.2157,anonymous,EN,I consent to take part in this study,62c71e621e08ccd8574d914b,4,2,1 (not very),"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",We as humans are becoming more understanding and tolerant of each other ,,27,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,,,
11/18/22 11:19,11/18/22 11:22,IP Address,100,139,TRUE,11/18/22 11:22,R_1FlylYxyeNftfZb,,,,,40.2744,-76.7062,anonymous,EN,I consent to take part in this study,558fd02cfdf99b39cb035e5d,2,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Because they're more self-centered and entitled today than in the not-that-distant past.  ""Me me me me me"" is all that counts.",50,Male,White,Other,sky,High school diploma,Somewhat liberal,Strongly Democrat,0,,,
11/18/22 11:18,11/18/22 11:22,IP Address,100,190,TRUE,11/18/22 11:22,R_1GZdC2dgzDVSyNC,,,,,38.9949,-94.3652,anonymous,EN,I consent to take part in this study,5ede3d2ef7c9f9068776c4d2,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I think that is mostly cause by social media. People don't talk as much face to face to each other and can hide anonymously behind a screen.,55,Male,White,Other,sky,Associate's degree,Very liberal,Strongly Democrat,0,,,
11/18/22 11:20,11/18/22 11:22,IP Address,100,118,TRUE,11/18/22 11:22,R_e3yxKCWK58dpo7D,,,,,36.1724,-115.0677,anonymous,EN,I consent to take part in this study,62eae288f7d884522a3d80bf,5,3,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,29,Male,Hispanic or Latino Origin,Other,Sky,Some college,Neither liberal nor conservative,Independent,0,,,
11/18/22 11:20,11/18/22 11:22,IP Address,100,133,TRUE,11/18/22 11:22,R_3foUiDjg6cs5rOI,,,,,40.7881,-74.675,anonymous,EN,I consent to take part in this study,60c2d24ec38313ef7ac18471,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think everyone is in a rush and only worried about themselves. People are out for number one meaning themselves.  It's very sad.
",49,Female,White,Other,sky,Four-year college degree,Somewhat conservative,Lean Republican,2,2002,,
11/18/22 11:20,11/18/22 11:22,IP Address,100,108,TRUE,11/18/22 11:22,R_2dDZRtrz8Pq8ScB,,,,,35.7802,-78.4861,anonymous,EN,I consent to take part in this study,6342e1dec81e1cd2dbf925c7,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,59,Female,White,Other,sky,Four-year college degree,Somewhat conservative,Strongly Republican,0,,,
11/18/22 11:19,11/18/22 11:22,IP Address,100,161,TRUE,11/18/22 11:22,R_sA9ARorQ8v1a7qV,,,,,39.946,-74.1581,anonymous,EN,I consent to take part in this study,5fb7dd473afbb1033b491811,5,4,3,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","I think that people are more kind because the media has pushed for this, and people have followed it. I see people as more tolerant also. ",,45,Male,White,Other,sky,Some college,Somewhat liberal,Independent,0,,,
11/18/22 11:21,11/18/22 11:22,IP Address,100,77,TRUE,11/18/22 11:22,R_3p5SKZsN0HyG1HU,,,,,42.0753,-80.0671,anonymous,EN,I consent to take part in this study,614f6bad672ef7cf5ecfd965,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,65,Male,White,Neither extroverted nor introverted,,Associate's degree,Neither liberal nor conservative,Lean Democrat,0,,,
11/18/22 11:21,11/18/22 11:22,IP Address,100,93,TRUE,11/18/22 11:22,R_2wcrnywGTptRsEy,,,,,28.016,-80.6727,anonymous,EN,I consent to take part in this study,60778adf13e3a5f0d0f655db,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Politic and leaders who glorify bullying like Trump and Desantis,60,Female,White,Introverted,,Graduate school,Somewhat liberal,Lean Democrat,2,1997,,
11/18/22 11:21,11/18/22 11:23,IP Address,100,107,TRUE,11/18/22 11:23,R_2YxJ3QaDesAxLG7,,,,,42.3977,-87.859,anonymous,EN,I consent to take part in this study,57298879dfbb55000903bbbe,3,3,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think social media has played a large part in people being less kind, nice, and good.",48,Male,Black or African-American,Other,sky,Graduate school,Somewhat conservative,Independent,2,2006,,
11/18/22 11:21,11/18/22 11:23,IP Address,100,107,TRUE,11/18/22 11:23,R_1DSkZxERhtnVAvf,,,,,34.6038,-118.2295,anonymous,EN,I consent to take part in this study,611c5ecc9dbdd93c809cee27,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,less socializing and more internet involvement,60,Male,Hispanic or Latino Origin,Other,sky,Associate's degree,Somewhat liberal,Lean Democrat,0,,,
11/18/22 11:22,11/18/22 11:23,IP Address,100,50,TRUE,11/18/22 11:23,R_1hL3CqCE1ujzNxj,,,,,38.8865,-77.0911,anonymous,EN,I consent to take part in this study,5e0413f6d62abeed46e254f6,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,24,Male,White,Other,sky,Graduate school,Somewhat conservative,Lean Republican,0,,,
11/18/22 11:15,11/18/22 11:23,IP Address,100,487,TRUE,11/18/22 11:23,R_10ZBespLTSQcKTA,,,,,30.5034,-97.7494,anonymous,EN,I consent to take part in this study,608ca27f0fc273d395eb58bd,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,65,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Strongly Democrat,4+,1978,,
11/18/22 11:19,11/18/22 11:23,IP Address,100,233,TRUE,11/18/22 11:23,R_1DwY3ZNgg84KWWJ,,,,,40.3658,-105.5142,anonymous,EN,I consent to take part in this study,60eb1a7c95641da67ae7d611,1 (not very),2,3,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"In part the internet. The other I acceptance of evil and of things that are not possible, like thinking one can change their sex",63,Female,White,Other,sky,Four-year college degree,Very conservative,Lean Republican,4+,1982,no,
11/18/22 11:22,11/18/22 11:23,IP Address,100,41,TRUE,11/18/22 11:23,R_Zq3b9TuHLMVmssF,,,,,40.8879,-73.0087,anonymous,EN,I consent to take part in this study,61001f90f9c95e15086d7226,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,24,Female,White,Other,sky,Four-year college degree,Somewhat conservative,Lean Republican,0,,,
11/18/22 11:22,11/18/22 11:23,IP Address,100,95,TRUE,11/18/22 11:23,R_zdOdrP3OQil7zWh,,,,,39.0157,-77.0085,anonymous,EN,I consent to take part in this study,5ffa60d107b89b42d74fe5ab,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,56,Male,Asian,Other,sky,Some college,Very liberal,Lean Democrat,2,2000,,
11/18/22 11:21,11/18/22 11:23,IP Address,100,152,TRUE,11/18/22 11:23,R_DvjTrwGlN7YL3SV,,,,,48.6914,-122.4133,anonymous,EN,I consent to take part in this study,6042794fe3c49714bee3e9cf,6,6,6,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",I think people have become more tolerant of different lifestyle choices than they would have been 20 years ago.,,71,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,2,1986,Thanks,
11/18/22 11:20,11/18/22 11:23,IP Address,100,191,TRUE,11/18/22 11:23,R_1CDT139qHJXwYYk,,,,,41.6289,-93.7255,anonymous,EN,I consent to take part in this study,5df0932af9a01d0dabd9313d,3,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The internet has become mainstream and more and more people have found corners of it where they can spout hatred for anyone outside it. This has translated some into real life as well with how some interact with others.,26,Male,More than 1 of the above,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,,,
11/18/22 11:21,11/18/22 11:23,IP Address,100,141,TRUE,11/18/22 11:23,R_33p715wyS63uKyL,,,,,38.0052,-84.423,anonymous,EN,I consent to take part in this study,6266fb8ab1af3b362ff835da,3,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Because of US politics, the state of the world, climate change, inflation/high cost of living, guns, drugs, etc.",52,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Strongly Democrat,0,,,
11/18/22 11:22,11/18/22 11:23,IP Address,100,101,TRUE,11/18/22 11:23,R_z6mlf8NuMmQrPNL,,,,,42.9896,-88.0876,anonymous,EN,I consent to take part in this study,5e47092f5bd5d11d69389ed8,6,6,7 (very),"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I think people are harder these days,40,Female,White,Other,sky,Four-year college degree,Neither liberal nor conservative,Independent,0,,,
11/18/22 11:21,11/18/22 11:23,IP Address,100,159,TRUE,11/18/22 11:23,R_8itWJMFtaCAIJvH,,,,,39.0537,-94.5906,anonymous,EN,I consent to take part in this study,5f6fd1451758e95a989623b2,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Political polarization, conspiracy theories and the internet have all contributed to a decline in civility.",49,Male,White,Introverted,,High school diploma,Very liberal,Strongly Democrat,0,,Everything went fine with no issues,
11/18/22 11:22,11/18/22 11:23,IP Address,100,99,TRUE,11/18/22 11:23,R_Un0h0imnWX7hIdz,,,,,39.508,-121.4571,anonymous,EN,I consent to take part in this study,6318be45a49442eee3a88cb3,7 (very),7 (very),7 (very),"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,67,Female,White,Other,sky,High school diploma,Neither liberal nor conservative,Lean Republican,4+,1973,,
11/18/22 11:22,11/18/22 11:23,IP Address,100,71,TRUE,11/18/22 11:23,R_eK85JUOeKDxUU6Z,,,,,36.3376,-119.2924,anonymous,EN,I consent to take part in this study,56ee521a65ca4d000cc39e55,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,44,Female,White,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,0,,,
11/18/22 11:14,11/18/22 11:24,IP Address,100,544,TRUE,11/18/22 11:24,R_yClJzboOV7zwQxz,,,,,35.5825,-82.6115,anonymous,EN,I consent to take part in this study,628b8ec43062a83d53b88d7b,5,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"With constant advancement in tech, and an urgency to ‘keep up with the pace’, greed and escapism has driven a sense entitlement to new heights, in the US. Covid lockdown multiplied entitlement.",59,Male,White,Other,sky,Some college,Neither liberal nor conservative,Independent,3,1985,"We’ve lost community. We need to get back in touch with one another. The environment, climate and social issues are merely a symptoms of the real problem.",
11/18/22 11:22,11/18/22 11:24,IP Address,100,78,TRUE,11/18/22 11:24,R_3nOvxVSE6UpYxT4,,,,,42.4684,-70.9465,anonymous,EN,I consent to take part in this study,5dd311bde25acf3254f36c9c,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,66,Male,White,Other,sky,Four-year college degree,Neither liberal nor conservative,Independent,4+,1980,,
11/18/22 11:20,11/18/22 11:24,IP Address,100,234,TRUE,11/18/22 11:24,R_3im8V4Hjq9YHrmP,,,,,46.4151,-84.2854,anonymous,EN,I consent to take part in this study,614f297777d0d8f5e2a5b354,2,4,3,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"The early 2000's were marked by 9/11, mass layoffs, and a Republican administration determined to get us into war(s) in the middle east.",65,Male,White,Other,sky,Some college,Very liberal,Strongly Democrat,0,,,
11/18/22 11:22,11/18/22 11:24,IP Address,100,115,TRUE,11/18/22 11:24,R_WAlRmIzZmCC1vyN,,,,,34.5404,-117.3532,anonymous,EN,I consent to take part in this study,58a623e90da7f10001de8553,4,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The devil is working overtime,56,Female,White,Other,sky,Some college,Very conservative,Strongly Republican,1,2003,NA,
11/18/22 11:19,11/18/22 11:24,IP Address,100,271,TRUE,11/18/22 11:24,R_1LZJxNkV4qFdCfC,,,,,33.9955,-84.6581,anonymous,EN,I consent to take part in this study,62fe7fcc250311d93a7d6268,4,6,7 (very),"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","More population, more crime, more scams, and distrust in the government",,61,Male,White,Other,sky,High school diploma,Somewhat conservative,Lean Republican,4+,1990,I have no other comments at this time,
