StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,kindergarten,kindergarten_DO_1,kindergarten_DO_2,kindergarten_DO_3,kindergarten_DO_4,kindergarten_DO_5,zip,zip_DO_1,zip_DO_2,zip_DO_3,zip_DO_4,zip_DO_5,turkey,turkey_DO_1,turkey_DO_2,turkey_DO_3,turkey_DO_4,turkey_DO_5,consent,today,2010,2000,1990,manip_check,explain_more,explain_less,age,gender,race,language,language_2_TEXT,eng_comp,check,check_4_TEXT,education,kids,political_ideology,oldest_kid,comments
1/20/20 8:50,1/20/20 8:51,IP Address,100,58,TRUE,1/20/20 8:51,R_3FKEvgrbcVaXmnR,,,,,39.45219421,-83.84100342,anonymous,EN,Kindergarten,1,3,4,5,2,2138,3,2,5,1,4,Eating turkey,5,4,2,1,3,I consent to take part in this study,5,5,5,5,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,30,Male,White,English,,Very Good,Other,sky,High school diploma,0,Neither liberal nor conservative,,
1/20/20 8:49,1/20/20 8:51,IP Address,100,84,TRUE,1/20/20 8:51,R_1l9INSwqvzNGNIm,,,,,32.6414032,-85.37550354,anonymous,EN,Kindergarten,1,5,4,3,2,2138,5,1,4,3,2,Eating turkey,5,4,3,2,1,I consent to take part in this study,5,5,6,6,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,I think that times have gotten busier and with the addition of social media I think people simply take less time to show concern for others.,23,Male,White,English,,Very Good,Other,sky,Four-year college degree,0,Somewhat conservative,,
1/20/20 8:46,1/20/20 8:51,IP Address,100,268,TRUE,1/20/20 8:51,R_1mLwTNchvWsgJsf,,,,,37.75100708,-97.8219986,anonymous,EN,Ninth Grade,3,5,2,4,1,2138,1,5,3,2,4,Costumes,1,2,4,5,3,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:46,1/20/20 8:51,IP Address,100,318,TRUE,1/20/20 8:51,R_6gOy1C7HgUbniUh,,,,,38.19819641,-92.67140198,anonymous,EN,Kindergarten,2,3,5,4,1,2138,1,3,2,4,5,Eating turkey,5,1,4,2,3,I consent to take part in this study,6,6,6,5,"People are MORE kind, honest, nice, and good today compared to thirty years ago",speak bold in the other,,30,Male,Black or African-American,English,,Good,Other,sky,Four-year college degree,1,Somewhat conservative,2016,good study
1/20/20 8:51,1/20/20 8:51,IP Address,100,28,TRUE,1/20/20 8:51,R_1CHYNj2Sho9aJ0b,,,,,33.43930054,-111.7698975,anonymous,EN,Kindergarten,5,3,2,1,4,2138,2,3,4,1,5,Pumpkins,4,1,2,5,3,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:48,1/20/20 8:51,IP Address,100,215,TRUE,1/20/20 8:51,R_23TBa8oIB6Fg8PZ,,,,,47.60920715,-122.3314056,anonymous,EN,Kindergarten,2,1,5,4,3,2138,1,5,4,3,2,Eating turkey,4,1,3,2,5,I consent to take part in this study,6,5,5,6,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,most of the people noways not at kind and honest comparative 30 years before  ,32,Male,White,English,,Fair,Other,sky,Four-year college degree,1,Neither liberal nor conservative,2014,
1/20/20 8:49,1/20/20 8:51,IP Address,100,133,TRUE,1/20/20 8:51,R_1g6mllRP9qPZCAD,,,,,47.60920715,-122.3314056,anonymous,EN,Third grade,5,1,2,4,3,2138,3,1,2,5,4,Costumes,5,1,3,4,2,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:49,1/20/20 8:51,IP Address,100,151,TRUE,1/20/20 8:51,R_9ymSTtBtbU0Xrr3,,,,,36.13589478,-81.15730286,anonymous,EN,Kindergarten,2,3,4,1,5,2138,4,5,3,2,1,Eating turkey,2,4,5,3,1,I consent to take part in this study,5,6,7 (very),6,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,"It is harder to live in this world than it was 30 years ago.  Therefore, everyone will be a little bit meaner and a little more dishonest just to survive.",46,Female,White,English,,Very Good,Other,sky,Associate's degree,2,Very liberal,1999,no
1/20/20 8:48,1/20/20 8:51,IP Address,100,218,TRUE,1/20/20 8:51,R_2Uinpy4Zpz36mlm,,,,,40.94569397,-74.18260193,anonymous,EN,Kindergarten,2,3,4,1,5,2138,2,5,1,4,3,Eating turkey,4,1,5,3,2,I consent to take part in this study,5,6,6,7 (very),"People are LESS kind, honest, nice, and good today compared to thirty years ago",,"The way of the world changed, it got rougher and more about sex and control. Then politics got in the way and prices went sky high. Things are just not that great anymore no matter what, we have people setting fire to whole countries nowadays. President who doesn't believe in climate change and won't help people in need.",56,Female,White,English,,Very Good,Other,sky,High school diploma,0,Very liberal,,thank you for allowing me to do your study today! God Bless
1/20/20 8:51,1/20/20 8:51,IP Address,100,17,TRUE,1/20/20 8:51,R_2U5vAdSDibOvZjz,,,,,37.75100708,-97.8219986,anonymous,EN,Fifth Grade,2,4,1,5,3,2138,2,3,4,1,5,Costumes,3,5,2,1,4,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:49,1/20/20 8:51,IP Address,100,144,TRUE,1/20/20 8:51,R_88lzjmOekms71PX,,,,,33.02870178,-96.68260193,anonymous,EN,Kindergarten,5,4,3,1,2,2138,2,1,3,5,4,Eating turkey,5,3,4,2,1,I consent to take part in this study,7 (very),5,6,7 (very),"People are MORE kind, honest, nice, and good today compared to thirty years ago",People all most honest and kind today best of work.,,35,Male,Black or African-American,English,,Very Good,Extroverted,,Four-year college degree,1,Very liberal,2006,This survey is very best.
1/20/20 8:51,1/20/20 8:52,IP Address,100,20,TRUE,1/20/20 8:52,R_RQCzAFF6oEwFuhj,,,,,33.43930054,-111.7698975,anonymous,EN,Seventh Grade,2,3,1,5,4,2138,3,5,1,4,2,Pumpkins,4,1,5,3,2,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:50,1/20/20 8:52,IP Address,100,84,TRUE,1/20/20 8:52,R_vP6WJIdixTGOOOd,,,,,31.00740051,-83.52189636,anonymous,EN,Kindergarten,1,4,3,5,2,2138,2,4,5,3,1,Eating turkey,4,1,5,2,3,I consent to take part in this study,6,4,2,2,"People are MORE kind, honest, nice, and good today compared to thirty years ago",i think just us becoming more accepting of people of what they want and their culture. ,,25,Male,Black or African-American,English,,Very Good,Other,sky,Four-year college degree,3,Neither liberal nor conservative,2014,
1/20/20 8:49,1/20/20 8:52,IP Address,100,165,TRUE,1/20/20 8:52,R_3DhVsMiCq2NjXpO,,,,,45.06480408,-92.84660339,anonymous,EN,Kindergarten,3,2,4,5,1,2138,4,3,1,5,2,Eating turkey,2,4,3,1,5,I consent to take part in this study,6,5,7 (very),6,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,30,Male,Black or African-American,English,,Very Good,Other,sky,Four-year college degree,1,Very conservative,2017,good
1/20/20 8:51,1/20/20 8:52,IP Address,100,18,TRUE,1/20/20 8:52,R_3P7EL2DW420L20g,,,,,37.75100708,-97.8219986,anonymous,EN,Kindergarten,1,3,5,4,2,19,5,4,1,2,3,Trick-or-treating,4,2,5,1,3,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:51,1/20/20 8:52,IP Address,100,11,TRUE,1/20/20 8:52,R_ywHkDVMbwNTbSW5,,,,,37.75100708,-97.8219986,anonymous,EN,Seventh Grade,4,3,5,1,2,2138,4,3,1,2,5,Costumes,5,1,2,4,3,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:49,1/20/20 8:52,IP Address,100,176,TRUE,1/20/20 8:52,R_31SDNR8lsjXGVMq,,,,,43.18060303,-77.59480286,anonymous,EN,Kindergarten,3,5,4,2,1,2138,2,5,1,4,3,Eating turkey,2,5,3,4,1,I consent to take part in this study,6,5,7 (very),6,"People are MORE kind, honest, nice, and good today compared to thirty years ago",yes...good people,,34,Male,Black or African-American,English,,Very Good,Other,sky,Four-year college degree,4+,Somewhat conservative,2012,good
1/20/20 8:48,1/20/20 8:52,IP Address,100,238,TRUE,1/20/20 8:52,R_2c8FCRkTWWpqZ2l,,,,,35.22900391,-89.51550293,anonymous,EN,Kindergarten,4,1,2,5,3,2138,5,1,3,2,4,Eating turkey,5,3,2,1,4,I consent to take part in this study,6,5,7 (very),6,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,30,Male,Black or African-American,English,,Very Good,Other,sky,Graduate school,1,Somewhat conservative,2018,good
1/20/20 8:50,1/20/20 8:52,IP Address,100,108,TRUE,1/20/20 8:52,R_2VwNcUOYiiFdjuC,,,,,44.0196991,-88.55139923,anonymous,EN,Kindergarten,4,2,3,5,1,2138,3,4,2,5,1,Eating turkey,1,2,3,4,5,I consent to take part in this study,6,6,5,5,"People are MORE kind, honest, nice, and good today compared to thirty years ago",I think our society is more connected now and so kinder to each other,,37,Male,White,English,,Very Good,Other,sky,Four-year college degree,2,Very liberal,2012,
1/20/20 8:50,1/20/20 8:52,IP Address,100,134,TRUE,1/20/20 8:52,R_qJEHEMSqAtRTI77,,,,,39.92059326,-75.18260193,anonymous,EN,Kindergarten,3,5,1,4,2,2138,3,4,1,5,2,Eating turkey,1,4,3,5,2,I consent to take part in this study,5,5,6,6,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,"cynicism in the media, false beauty ideals, impossible standards, poverty and discrimination/racism. ",52,Female,White,English,,Very Good,Other,sky,Graduate school,0,Somewhat liberal,,
1/20/20 8:48,1/20/20 8:52,IP Address,100,270,TRUE,1/20/20 8:52,R_2f6Ap2tPV9ZEULE,,,,,34.02400208,-84.23960114,anonymous,EN,Kindergarten,3,2,1,4,5,2138,1,4,2,5,3,Eating turkey,3,4,5,2,1,I consent to take part in this study,6,4,5,6,"People are MORE kind, honest, nice, and good today compared to thirty years ago",It's nice ,,32,Male,Hispanic or Latino Origin,English,,Very Good,Other,sky,Four-year college degree,2,Somewhat conservative,2000,
1/20/20 8:48,1/20/20 8:52,IP Address,100,246,TRUE,1/20/20 8:52,R_2wFxLXns2skT5HE,,,,,40.64619446,-73.9559021,anonymous,EN,Kindergarten,3,1,2,5,4,2138,1,5,3,2,4,Eating turkey,3,4,5,1,2,I consent to take part in this study,4,4,3,4,"People are MORE kind, honest, nice, and good today compared to thirty years ago",We have a lot more awareness of certain problems because of the internet. We are much more connected to each other which means we are more honest about things. Topics like mental health are losing their stigma which is a good thing and I think it's causing people to be nicer as well.,,31,Female,White,English,,Very Good,Introverted,,Some college,0,Very liberal,,
1/20/20 8:45,1/20/20 8:52,IP Address,100,408,TRUE,1/20/20 8:52,R_3p2NVLlxQEOAsUi,,,,,39.75010681,-104.995697,anonymous,EN,Kindergarten,2,1,5,3,4,2138,1,5,2,3,4,Eating turkey,1,4,5,3,2,I consent to take part in this study,4,4,6,7 (very),"People are LESS kind, honest, nice, and good today compared to thirty years ago",,guess the millennial or the society,31,Male,Black or African-American,English,,Very Good,Other,sky,Some graduate school,1,Neither liberal nor conservative,2012,great
1/20/20 8:49,1/20/20 8:52,IP Address,100,204,TRUE,1/20/20 8:52,R_3nMACyNHfvFgQEK,,,,,43.55470276,-96.74349976,anonymous,EN,Kindergarten,2,5,4,3,1,2138,5,4,3,1,2,Eating turkey,5,2,3,4,1,I consent to take part in this study,6,7 (very),5,6,"People are MORE kind, honest, nice, and good today compared to thirty years ago",Stress and work pressure.,,35,Male,White,English,,Very Good,Other,sky,Graduate school,2,Somewhat conservative,2012,Good
1/20/20 8:45,1/20/20 8:52,IP Address,100,438,TRUE,1/20/20 8:52,R_1hR3CKhr1A7DZVd,,,,,47.60920715,-122.3314056,anonymous,EN,Fifth Grade,3,4,5,1,2,2138,5,3,2,1,4,Costumes,3,1,4,2,5,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:52,1/20/20 8:52,IP Address,100,31,TRUE,1/20/20 8:52,R_3QE4BlthPn4SOo1,,,,,34.68840027,-90.36849976,anonymous,EN,Third grade,5,2,3,1,4,2138,2,5,4,3,1,Eating turkey,4,1,3,5,2,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:49,1/20/20 8:52,IP Address,100,198,TRUE,1/20/20 8:52,R_32WL3Tgcb4nlVX9,,,,,33.50280762,-86.80210114,anonymous,EN,Kindergarten,2,5,1,3,4,2138,4,2,3,1,5,Eating turkey,4,5,2,3,1,I consent to take part in this study,6,7 (very),5,6,"People are MORE kind, honest, nice, and good today compared to thirty years ago",Very nice,,30,Female,Black or African-American,English,,Good,Other,sky,Graduate school,3,Very conservative,2016,
1/20/20 8:52,1/20/20 8:52,IP Address,100,30,TRUE,1/20/20 8:52,R_2c1TMc170Parg7i,,,,,37.75100708,-97.8219986,anonymous,EN,Kindergarten,5,4,1,3,2,2138,4,1,5,2,3,Pumpkins,1,5,4,2,3,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:48,1/20/20 8:52,IP Address,100,234,TRUE,1/20/20 8:52,R_Op4QAUY7jAtywut,,,,,33.55940247,-112.0902023,anonymous,EN,Kindergarten,3,2,5,1,4,2138,4,3,1,2,5,Eating turkey,2,1,3,5,4,I consent to take part in this study,5,4,4,4,"People are MORE kind, honest, nice, and good today compared to thirty years ago",we have grown to be fund of people and we need to assist people in out daily life,,40,Male,White,English,,Very Good,Other,sky,Four-year college degree,2,Neither liberal nor conservative,2010,
1/20/20 8:44,1/20/20 8:52,IP Address,100,515,TRUE,1/20/20 8:52,R_3MMrJZzHtyuMMcH,,,,,33.03259277,-96.7858963,anonymous,EN,Kindergarten,2,4,1,5,3,2138,5,4,2,1,3,Eating turkey,1,2,5,4,3,I consent to take part in this study,7 (very),7 (very),7 (very),7 (very),"People are MORE kind, honest, nice, and good today compared to thirty years ago",the people are more kind happy and feel good,,35,Male,Black or African-American,English,,Very Good,Other,sky,Four-year college degree,2,Very liberal,2006,nice survey
1/20/20 8:46,1/20/20 8:53,IP Address,100,398,TRUE,1/20/20 8:53,R_1irIYGNGlPkUJq0,,,,,41.83790588,-88.084198,anonymous,EN,Kindergarten,4,2,5,3,1,2138,5,3,1,4,2,Eating turkey,5,2,1,4,3,I consent to take part in this study,7 (very),7 (very),7 (very),6,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,32,Male,Black or African-American,English,,Very Good,Introverted,,Four-year college degree,4+,Very conservative,2016,good
1/20/20 8:48,1/20/20 8:53,IP Address,100,266,TRUE,1/20/20 8:53,R_3qPzWpBlT8oyCNG,,,,,47.60920715,-122.3314056,anonymous,EN,Kindergarten,3,4,5,2,1,2138,5,3,2,4,1,Eating turkey,2,3,1,4,5,I consent to take part in this study,7 (very),7 (very),7 (very),7 (very),"People are LESS kind, honest, nice, and good today compared to thirty years ago",,"Most of the old people is more likely and kind person ,today is not good to thirty years ago",32,Male,White,English,,Very Good,Other,sky,Four-year college degree,2,Very liberal,2016,Nice Study
1/20/20 8:51,1/20/20 8:53,IP Address,100,118,TRUE,1/20/20 8:53,R_rrqrQ8Bil6x5c7n,,,,,29.80999756,-95.56079865,anonymous,EN,Kindergarten,2,4,3,1,5,2138,2,3,5,4,1,Eating turkey,1,5,3,2,4,I consent to take part in this study,7 (very),6,7 (very),6,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,35,Female,White,English,,Very Good,Other,sky,Graduate school,2,Very conservative,2015,nice
1/20/20 8:49,1/20/20 8:53,IP Address,100,208,TRUE,1/20/20 8:53,R_ZgwVpcWgLia71eh,,,,,61.20489502,-149.8096008,anonymous,EN,Kindergarten,1,2,5,3,4,2138,1,3,5,2,4,Eating turkey,2,3,1,4,5,I consent to take part in this study,7 (very),7 (very),7 (very),5,"People are MORE kind, honest, nice, and good today compared to thirty years ago",Yes very nice day in everyday in my life,,34,Male,Black or African-American,English,,Very Good,Other,sky,Four-year college degree,2,Very conservative,2000,like
1/20/20 8:46,1/20/20 8:53,IP Address,100,413,TRUE,1/20/20 8:53,R_3DEuDe22txWODn3,,,,,37.56350708,-77.4838028,anonymous,EN,Seventh Grade,1,3,5,4,2,112,2,5,4,3,1,Ghosts,5,4,1,2,3,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:48,1/20/20 8:53,IP Address,100,275,TRUE,1/20/20 8:53,R_tRtYPbTWS4qOyUV,,,,,38.74719238,-90.72470093,anonymous,EN,Kindergarten,2,1,3,4,5,2138,5,2,4,1,3,Eating turkey,2,5,4,1,3,I consent to take part in this study,6,5,6,5,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,speak bold to others,30,Male,Black or African-American,English,,Good,Other,sky,Four-year college degree,3,Very conservative,2016,good study
1/20/20 8:48,1/20/20 8:53,IP Address,100,280,TRUE,1/20/20 8:53,R_3fkluSalTLHTAQP,,,,,43.55140686,-96.70179749,anonymous,EN,Kindergarten,1,3,5,2,4,2138,5,2,4,3,1,Eating turkey,5,1,2,3,4,I consent to take part in this study,7 (very),7 (very),7 (very),7 (very),"People are LESS kind, honest, nice, and good today compared to thirty years ago",,thirty years ago people have soft mind and character but now the development of technology they behave like animal.,25,Female,White,English,,Very Good,Other,sky,Four-year college degree,1,Very conservative,2019,good
1/20/20 8:50,1/20/20 8:53,IP Address,100,200,TRUE,1/20/20 8:53,R_RyT3KOezXZps10d,,,,,40.75030518,-74.00140381,anonymous,EN,Kindergarten,2,5,1,4,3,2138,2,4,5,3,1,Eating turkey,2,1,3,4,5,I consent to take part in this study,5,7 (very),7 (very),7 (very),"People are LESS kind, honest, nice, and good today compared to thirty years ago",,"CIVILIZATION,LOSS OF MORALS.",27,Male,Black or African-American,English,,Very Good,Other,sky,Graduate school,2,Somewhat conservative,2016,"NICE SURVEY,GOOD PAY"
1/20/20 8:45,1/20/20 8:53,IP Address,100,525,TRUE,1/20/20 8:53,R_2EmdAxrDBiydgxQ,,,,,44.76010132,-93.27480316,anonymous,EN,Kindergarten,1,2,4,5,3,2138,5,1,3,2,4,Ghosts,5,2,1,4,3,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:52,1/20/20 8:54,IP Address,100,104,TRUE,1/20/20 8:54,R_3sdklykXZ5xnfSA,,,,,38.77009583,-77.63210297,anonymous,EN,Kindergarten,4,2,5,3,1,2138,3,4,5,2,1,Eating turkey,1,2,5,3,4,I consent to take part in this study,5,5,5,5,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,47,Male,White,English,,Very Good,Other,sky,Some college,0,Neither liberal nor conservative,,
1/20/20 8:52,1/20/20 8:54,IP Address,100,119,TRUE,1/20/20 8:54,R_1LX9L2Eg5EWPvrj,,,,,36.68569946,-85.14070129,anonymous,EN,Kindergarten,3,5,2,1,4,2138,2,5,4,3,1,Eating turkey,2,3,1,5,4,I consent to take part in this study,5,5,5,5,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,57,Female,White,English,,Very Good,Other,sky,Some college,2,Somewhat conservative,1986,no
1/20/20 8:52,1/20/20 8:54,IP Address,100,111,TRUE,1/20/20 8:54,R_1OJsg4YUNsugQDv,,,,,41.02870178,-74.64289856,anonymous,EN,Kindergarten,1,2,5,3,4,2138,4,2,5,1,3,Eating turkey,2,1,3,4,5,I consent to take part in this study,4,4,5,5,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,people today many are so selfish and self absorbed,40,Female,Black or African-American,English,,Very Good,Other,sky,Associate's degree,0,Neither liberal nor conservative,,
1/20/20 8:48,1/20/20 8:55,IP Address,100,423,TRUE,1/20/20 8:55,R_2zzK6ui62b1yJF1,,,,,32.78889465,-96.80210114,anonymous,EN,Kindergarten,5,3,2,4,1,2138,4,3,1,5,2,Eating turkey,1,5,3,2,4,I consent to take part in this study,5,5,5,4,"People are MORE kind, honest, nice, and good today compared to thirty years ago",The world as revolved and it is more of humanitarian than war.,,35,Male,White,English,,Good,Other,sky,Four-year college degree,2,Somewhat liberal,2012,
1/20/20 8:50,1/20/20 8:55,IP Address,100,262,TRUE,1/20/20 8:55,R_STxKFPcOIULwkh3,,,,,34.02400208,-84.23960114,anonymous,EN,Kindergarten,2,4,1,5,3,112,2,4,3,5,1,Costumes,5,4,1,3,2,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:43,1/20/20 8:55,IP Address,100,696,TRUE,1/20/20 8:55,R_11cnb21Y4EuGRwz,,,,,37.33869934,-121.8914032,anonymous,EN,Kindergarten,1,4,2,5,3,2138,3,2,1,4,5,Eating turkey,2,3,4,5,1,I consent to take part in this study,7 (very),7 (very),7 (very),7 (very),"People are MORE kind, honest, nice, and good today compared to thirty years ago",very nice to the honest people.,,35,Female,White,English,,Very Good,Other,sky,Four-year college degree,4+,Very conservative,2015,good.
1/20/20 8:52,1/20/20 8:55,IP Address,100,206,TRUE,1/20/20 8:55,R_2TZfCIGFhwVOlC8,,,,,33.43930054,-111.7698975,anonymous,EN,Kindergarten,2,1,3,4,5,2138,5,4,1,3,2,Eating turkey,5,3,4,2,1,I consent to take part in this study,7 (very),7 (very),7 (very),7 (very),"People are MORE kind, honest, nice, and good today compared to thirty years ago",liked,,32,Male,Black or African-American,English,,Very Good,Other,sky,Four-year college degree,4+,Very conservative,1990,very liked
1/20/20 8:48,1/20/20 8:55,IP Address,100,430,TRUE,1/20/20 8:55,R_1FR651UcDtYruMv,,,,,36.28619385,-95.8227005,anonymous,EN,Kindergarten,3,4,1,2,5,2138,3,4,2,1,5,Eating turkey,2,4,3,5,1,I consent to take part in this study,5,5,6,6,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,"because nothing of value is free anymore in our present society, i remember growing up in the hood, people has had more compassion and feeling for fellow humans but in the preset world its called NOTHING GOES FOR NOTHING.",41,Male,White,English,,Very Good,Other,sky,Four-year college degree,2,Very liberal,2012,
1/20/20 8:52,1/20/20 8:55,IP Address,100,179,TRUE,1/20/20 8:55,R_3flysCz3pch1gBZ,,,,,47.60920715,-122.3314056,anonymous,EN,Kindergarten,1,5,3,2,4,2138,1,4,2,3,5,Costumes,2,4,3,1,5,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:53,1/20/20 8:56,IP Address,100,156,TRUE,1/20/20 8:56,R_RkMaP0xYDR4N6Tv,,,,,34.93469238,-79.76719666,anonymous,EN,Kindergarten,4,3,5,2,1,2138,5,1,2,4,3,Eating turkey,3,4,1,2,5,I consent to take part in this study,6,7 (very),5,6,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,30,Male,Black or African-American,English,,Very Good,Other,sky,Graduate school,1,Somewhat conservative,2017,good
1/20/20 8:54,1/20/20 8:56,IP Address,100,146,TRUE,1/20/20 8:56,R_1I6FZv3S2B4FoSs,,,,,36.80090332,-76.42269897,anonymous,EN,Kindergarten,1,4,3,2,5,2138,4,2,3,1,5,Eating turkey,5,2,4,1,3,I consent to take part in this study,5,5,5,6,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,the rise of communication and self absorption,30,Male,Asian,English,,Very Good,Other,sky,Some college,0,Somewhat conservative,,
1/20/20 8:48,1/20/20 8:56,IP Address,100,474,TRUE,1/20/20 8:56,R_1jPTyaaJ1iXiKof,,,,,38.44810486,-91.01930237,anonymous,EN,Kindergarten,5,1,2,4,3,2138,4,2,3,1,5,Eating turkey,1,4,3,2,5,I consent to take part in this study,7 (very),7 (very),6,7 (very),"People are MORE kind, honest, nice, and good today compared to thirty years ago",good,,30,Male,Black or African-American,English,,Very Good,Other,sky,Associate's degree,4+,Very conservative,2013,good survey
1/20/20 8:54,1/20/20 8:56,IP Address,100,133,TRUE,1/20/20 8:56,R_2WSvz98Kdx68oxl,,,,,33.35549927,-86.82740021,anonymous,EN,Third grade,4,2,5,1,3,112,5,1,3,4,2,Ghosts,5,4,2,3,1,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:54,1/20/20 8:56,IP Address,100,142,TRUE,1/20/20 8:56,R_3KTIFWxMQYWRQBG,,,,,44.76010132,-93.27480316,anonymous,EN,Kindergarten,5,1,4,3,2,2138,3,4,5,1,2,Eating turkey,4,2,1,5,3,I consent to take part in this study,6,7 (very),5,7 (very),"People are equally kind, honest, nice, and good today compared to thirty years ago",,,30,Male,Black or African-American,English,,Very Good,Other,sky,Four-year college degree,2,Very conservative,2016,very nice survey.
1/20/20 8:51,1/20/20 8:56,IP Address,100,305,TRUE,1/20/20 8:56,R_2A0jihgU55253S3,,,,,43.55470276,-96.74349976,anonymous,EN,Kindergarten,1,3,5,4,2,2138,3,5,2,4,1,Eating turkey,5,2,1,3,4,I consent to take part in this study,7 (very),6,7 (very),6,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,35,Female,White,English,,Very Good,Other,sky,Graduate school,2,Very conservative,2016,Good
1/20/20 8:53,1/20/20 8:57,IP Address,100,201,TRUE,1/20/20 8:57,R_vpKeivhecT63POh,,,,,37.75100708,-97.8219986,anonymous,EN,Kindergarten,5,1,3,4,2,2138,2,5,1,3,4,Eating turkey,5,2,1,4,3,I consent to take part in this study,7 (very),3,7 (very),5,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,there are several kind of money problems,28,Female,Hispanic or Latino Origin,English,,Very Good,Other,sky,Four-year college degree,3,Somewhat conservative,2016,nice survey
1/20/20 8:54,1/20/20 8:57,IP Address,100,180,TRUE,1/20/20 8:57,R_2e5cZEBGKRctj9C,,,,,39.95689392,-82.96440125,anonymous,EN,Kindergarten,1,5,3,2,4,2138,5,3,4,2,1,Eating turkey,3,4,1,5,2,I consent to take part in this study,3,3,5,5,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,They have withdrawn into themselves and people like them. People don't go out and meet their neighbors or people who are different from them anymore. Too much TV and internet has weakened the social fabric.,41,Male,White,English,,Very Good,Other,sky,Associate's degree,0,Somewhat liberal,,
1/20/20 8:49,1/20/20 8:57,IP Address,100,459,TRUE,1/20/20 8:57,R_voyksvtORuIJh17,,,,,32.51950073,-96.8105011,anonymous,EN,Kindergarten,4,3,2,1,5,2138,5,2,3,4,1,Eating turkey,2,5,3,1,4,I consent to take part in this study,4,5,5,5,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,"Today, people are less kind, honest, nice, and good today compared to thirty years ago because we live in a ""my way or the highway"" type society. Everybody thinks they're the most special person ever born and if you don't agree with everything they do or say, then you're a ""fascist"" or you're ""canceled"". Even groups/organizations that intend to do good, end up using bullying tactics to justify their ends.",37,Male,Black or African-American,English,,Very Good,Other,sky,High school diploma,0,Somewhat liberal,,
1/20/20 8:46,1/20/20 8:57,IP Address,100,633,TRUE,1/20/20 8:57,R_1o7KDk2aEQzsQ0j,,,,,37.75100708,-97.8219986,anonymous,EN,Kindergarten,4,1,5,3,2,2138,4,2,1,3,5,Eating turkey,4,5,3,1,2,I consent to take part in this study,4,5,6,7 (very),"People are MORE kind, honest, nice, and good today compared to thirty years ago","SELFISHNESS, CRIMINAL ACTIVITIES, UNWANTED ACTIVITIES ",,26,Female,White,English,,Very Good,Other,SKY,Four-year college degree,1,Somewhat conservative,2017,
1/20/20 8:52,1/20/20 8:57,IP Address,100,285,TRUE,1/20/20 8:57,R_uljMW7J6FQvpPnr,,,,,37.75100708,-97.8219986,anonymous,EN,Kindergarten,3,5,1,2,4,2138,2,3,5,4,1,Eating turkey,5,4,3,2,1,I consent to take part in this study,5,6,7 (very),5,"People are MORE kind, honest, nice, and good today compared to thirty years ago",now a days peoples are more efectively kind honest and nice compare to thirty years ago,,27,Male,White,English,,Very Good,Other,sky,Four-year college degree,0,Very conservative,,i like this survey
1/20/20 8:53,1/20/20 8:57,IP Address,100,245,TRUE,1/20/20 8:57,R_3DtlRuVmeGMXNUw,,,,,37.75100708,-97.8219986,anonymous,EN,Kindergarten,5,2,3,1,4,2138,4,5,2,3,1,Eating turkey,5,3,4,2,1,I consent to take part in this study,3,5,5,6,"People are MORE kind, honest, nice, and good today compared to thirty years ago",they are not kind honest and good .,,27,Female,Hispanic or Latino Origin,English,,Very Good,Other,sky,Four-year college degree,1,Somewhat conservative,2016,nothing to say.
