StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,QID41,today,2010,2000,manip_check,explain_more,explain_less,age,gender,race,check,check_4_TEXT,education,political_ideology,party,kids,oldest_kid,comments,PROLIFIC_PID
6/11/20 13:59,6/11/20 14:01,IP Address,100,151,TRUE,6/11/20 14:01,R_2B5V0lDxjifJifj,,,,,28.63439941,-81.62210083,anonymous,EN,I consent to take part in this study,599766b07eaf20000139e40d,3,3,3,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,27,Female,White,Other,sky,High school diploma,Neither liberal nor conservative,Independent,0,,,599766b07eaf20000139e40d
6/11/20 14:00,6/11/20 14:02,IP Address,100,72,TRUE,6/11/20 14:02,R_3K0pWht8FpYaP4t,,,,,41.60049438,-83.62509918,anonymous,EN,I consent to take part in this study,5eb32692e5ba3210c080b6fe,3,3,2,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,23,Male,White,Other,sky,Graduate school,Neither liberal nor conservative,Independent,0,,,5eb32692e5ba3210c080b6fe
6/11/20 13:59,6/11/20 14:02,IP Address,100,141,TRUE,6/11/20 14:02,R_3Dd4p42i19HMGqV,,,,,33.77830505,-118.0267944,anonymous,EN,I consent to take part in this study,5bf9bd81549c180001dab194,5,4,3,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",they are more socially responsible today and less judgmental,,64,Male,White,Neither extroverted nor introverted,,Four-year college degree,Somewhat liberal,Strongly Democrat,1,2001,,5bf9bd81549c180001dab194
6/11/20 14:01,6/11/20 14:02,IP Address,100,62,TRUE,6/11/20 14:02,R_2A0Z5tnQa9Fjrdw,,,,,40.94839478,-73.73239899,anonymous,EN,I consent to take part in this study,5e765cac6382401cbba8a60c,3,2,1,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,racism ,19,Female,White,Other,sky,Some college,Somewhat liberal,Lean Democrat,0,,,5e765cac6382401cbba8a60c
6/11/20 14:01,6/11/20 14:02,IP Address,100,50,TRUE,6/11/20 14:02,R_1lxIO1jxyikcd2R,,,,,35.07609558,-89.85469818,anonymous,EN,I consent to take part in this study,5e52c6dba0002e2e2a199245,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,26,Female,White,Other,sky,Graduate school,Very liberal,Strongly Democrat,0,,,5e52c6dba0002e2e2a199245
6/11/20 14:00,6/11/20 14:02,IP Address,100,123,TRUE,6/11/20 14:02,R_24Cv48eWONCpUeN,,,,,38.85339355,-76.88929749,anonymous,EN,I consent to take part in this study,59b1986ac05bb50001eb3a5f,5,6,4,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",Societal changes and evolution in technology. ,,26,Male,Black or African-American,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,,no,59b1986ac05bb50001eb3a5f
6/11/20 14:00,6/11/20 14:02,IP Address,100,101,TRUE,6/11/20 14:02,R_1hRyCalj8T3cDUY,,,,,37.21170044,-93.2990036,anonymous,EN,I consent to take part in this study,5e17a2083be5870a54856ac8,3,5,3,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think word events make people fend for themselves. Whether it be economic, social, or racial, I believe modern world has taught us versus ""the other"".",23,Female,White,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,0,,,5e17a2083be5870a54856ac8
6/11/20 13:59,6/11/20 14:02,IP Address,100,178,TRUE,6/11/20 14:02,R_2aP7BlDpZxgSaPj,,,,,29.76789856,-94.97239685,anonymous,EN,I consent to take part in this study,5ee04f1d3337c30008b9bad3,3,3,3,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,22,Female,White,Introverted,,Some college,Somewhat liberal,Lean Democrat,0,,,5ee04f1d3337c30008b9bad3
6/11/20 14:01,6/11/20 14:02,IP Address,100,71,TRUE,6/11/20 14:02,R_1Ia8uMZPJAYbW85,,,,,29.72290039,-98.07420349,anonymous,EN,I consent to take part in this study,5edea425636ea9137e9627ed,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,24,Male,White,Introverted,,Four-year college degree,Very liberal,Strongly Democrat,0,,,5edea425636ea9137e9627ed
6/11/20 13:59,6/11/20 14:02,IP Address,100,191,TRUE,6/11/20 14:02,R_1kLxePNh5mFoODo,,,,,40.77180481,-74.20980072,anonymous,EN,I consent to take part in this study,5de725062cf2046b154a29ad,7,5,5,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",People are more aware of their wrongdoings and take ppl feelings into considerations. ,,38,Male,Black or African-American,Introverted,,Four-year college degree,Somewhat liberal,Independent,1,2012,,5de725062cf2046b154a29ad
6/11/20 13:59,6/11/20 14:02,IP Address,100,186,TRUE,6/11/20 14:02,R_3j1Z8yZJA1ZB1Tn,,,,,42.55859375,-83.47730255,anonymous,EN,I consent to take part in this study,58f119ede174d700015856c4,5,6,6,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",More visibility due to technology and push for diversity in society. ,,28,Male,White,Other,sky,Four-year college degree,Somewhat conservative,Lean Republican,0,,,58f119ede174d700015856c4
6/11/20 14:01,6/11/20 14:02,IP Address,100,83,TRUE,6/11/20 14:02,R_3snQPnfiLsXpjrZ,,,,,40.93499756,-74.11759949,anonymous,EN,I consent to take part in this study,5d7123b36237610015404c99,3,4,3,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,20,Female,White,Other,sky,Some college,Somewhat liberal,Lean Democrat,0,,,5d7123b36237610015404c99
6/11/20 14:00,6/11/20 14:02,IP Address,100,133,TRUE,6/11/20 14:02,R_1QDuXncdjuNipv3,,,,,42.17529297,-71.60169983,anonymous,EN,I consent to take part in this study,5dd848729c84d87f79748c2a,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,73,Male,White,Other,sky,Some college,Somewhat conservative,Lean Republican,2,1968,,5dd848729c84d87f79748c2a
6/11/20 13:58,6/11/20 14:02,IP Address,100,270,TRUE,6/11/20 14:02,R_25sHwE6XMjh5dr2,,,,,32.79440308,-79.9484024,anonymous,EN,I consent to take part in this study,5c037f464c14cf00019d379f,4,3,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"It is entirely my perception - I was only nine 20 years ago, so I was shielded from much of people's dishonesty or unkindness.",29,Female,White,Other,sky,Some graduate school,Very liberal,Lean Democrat,0,,,5c037f464c14cf00019d379f
6/11/20 13:59,6/11/20 14:02,IP Address,100,180,TRUE,6/11/20 14:02,R_SIgbtjE0pTzGhc5,,,,,33.7696991,-84.37539673,anonymous,EN,I consent to take part in this study,5ebd6ed2b27c0f06416632f5,5,6,6,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","People tend to be more kind, honest, nice, and good now because of the pandemic we are all going through together.",,66,Male,White,Other,sky,Some college,Somewhat conservative,Lean Republican,0,,"None, thank you.",5ebd6ed2b27c0f06416632f5
6/11/20 14:00,6/11/20 14:02,IP Address,100,145,TRUE,6/11/20 14:02,R_DUIN0K3u7UNApGN,,,,,45.5032959,-122.7743988,anonymous,EN,I consent to take part in this study,5b209c41bdf4e1000163cc44,4,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"The world is more complex, confusing and stressful that it is sometimes difficult to make time to think about others. Or respond in a positive nature.",33,Male,White,Introverted,,Some graduate school,Somewhat liberal,Lean Democrat,0,,,5b209c41bdf4e1000163cc44
6/11/20 14:01,6/11/20 14:02,IP Address,100,90,TRUE,6/11/20 14:02,R_rr1z855eePgG4eJ,,,,,40.74650574,-73.90899658,anonymous,EN,I consent to take part in this study,5eb2bffa2f51de04d4f35219,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,45,Female,More than 1 of the above,Extroverted,,Some graduate school,Somewhat liberal,Independent,1,2006,,5eb2bffa2f51de04d4f35219
6/11/20 14:01,6/11/20 14:02,IP Address,100,94,TRUE,6/11/20 14:02,R_3RjPYBe4utX8aIr,,,,,40.70640564,-73.94730377,anonymous,EN,I consent to take part in this study,5e7745990fd39b2a816ec341,7,5,3,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,We just didn't really have a sense of equality then and even now today we kind of don't but they were more racist people back then,26,Male,Black or African-American,Introverted,,High school diploma,Neither liberal nor conservative,Independent,1,2016,,5e7745990fd39b2a816ec341
6/11/20 13:56,6/11/20 14:03,IP Address,100,408,TRUE,6/11/20 14:03,R_3P5q4Pd9jW6s4NU,,,,,29.83779907,-82.61289978,anonymous,EN,I consent to take part in this study,5ee121f4aa67fe4db6f8e659,5,4,4,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","The various kinds of challenges that we've faced as a species in the last 20 years has built up a sense of humility to our fellow man, through turmoil of both the economical and societal kind. We've learnt to be kinder to people who really wouldn't have expected it before, such as retail workers, as we all face the same problems equally. We've put each other in their footsteps and know how it feels to lose money or any kind of important property, so we're more willing to seek out and give back what doesn't belong to us, compared to taking for one's own personal gain only. ",,22,Male,White,Other,sky,High school diploma,Somewhat liberal,Independent,0,,,5ee121f4aa67fe4db6f8e659
6/11/20 13:58,6/11/20 14:03,IP Address,100,258,TRUE,6/11/20 14:03,R_cvYnUQhX7lqky1b,,,,,42.94689941,-85.62059784,anonymous,EN,I consent to take part in this study,5eb6e12a2541f25eb790569a,4,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,It seems like it's more rushed now.  Also with social media people say whatever they want regardless whether it hurts others.,61,Female,White,Other,sky,High school diploma,Somewhat liberal,Strongly Democrat,1,1979,,5eb6e12a2541f25eb790569a
6/11/20 14:01,6/11/20 14:03,IP Address,100,109,TRUE,6/11/20 14:03,R_24BJFqs2vs1tzD7,,,,,43.75369263,-87.97570038,anonymous,EN,I consent to take part in this study,5c5629c79fcbc40001dc55cc,3,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,fake news inspiring hate,64,Male,White,Other,sky,Four-year college degree,Somewhat conservative,Lean Republican,2,1980,,5c5629c79fcbc40001dc55cc
6/11/20 14:01,6/11/20 14:03,IP Address,100,113,TRUE,6/11/20 14:03,R_28RGzz54mYKqqCj,,,,,38.81210327,-94.53399658,anonymous,EN,I consent to take part in this study,5e9f657265908b0fcacb1839,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,37,Female,White,Other,sky,Some college,Somewhat conservative,Lean Republican,2,2007,,5e9f657265908b0fcacb1839
6/11/20 14:02,6/11/20 14:03,IP Address,100,86,TRUE,6/11/20 14:03,R_10GYRtv2YNRRagU,,,,,39.14720154,-94.78739929,anonymous,EN,I consent to take part in this study,5dc4a52b655ad2371b62dfd1,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,39,Female,Black or African-American,Other,sky,Some college,Very liberal,Strongly Democrat,3,2001,,5dc4a52b655ad2371b62dfd1
6/11/20 13:57,6/11/20 14:03,IP Address,100,381,TRUE,6/11/20 14:03,R_cBbnvweenfsdaBr,,,,,28.92689514,-81.92269897,anonymous,EN,I consent to take part in this study,5c83092faec9cb0011f3c905,3,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think it is a sign of the times.  We see our leaders who, in my opinion, are mostly corrupt and I think people feed on that corruption.  We have a leader who is a bully and dishonest, and promotes social unrest.  There are enough disenfranchised people who embrace that type of behavior.",73,Female,White,Other,sky,Associate's degree,Very liberal,Strongly Democrat,2,1968,"It is unfortunate that we are now living in these troubling times.  I would have liked to answer that we were living in better times today, but I couldn't.",5c83092faec9cb0011f3c905
6/11/20 14:01,6/11/20 14:03,IP Address,100,118,TRUE,6/11/20 14:03,R_20YDrcWNpsOd2kp,,,,,32.543396,-93.70110321,anonymous,EN,I consent to take part in this study,58064d91f25c440001678a10,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,57,Male,White,Other,sky,Some college,Somewhat conservative,Lean Republican,1,1998,,58064d91f25c440001678a10
6/11/20 14:00,6/11/20 14:03,IP Address,100,164,TRUE,6/11/20 14:03,R_ugjrNbfLRE6njIl,,,,,35.33200073,-78.92120361,anonymous,EN,I consent to take part in this study,5ea496d8b8b1aa460751cc2e,2,2,2,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,37,Female,More than 1 of the above,Other,sky,High school diploma,Neither liberal nor conservative,Independent,0,,,5ea496d8b8b1aa460751cc2e
6/11/20 14:02,6/11/20 14:03,IP Address,100,90,TRUE,6/11/20 14:03,R_2D6NWZA3fjydXWe,,,,,38.58239746,-121.3735962,anonymous,EN,I consent to take part in this study,5e8eab0540aaf41584d9b1b9,2,3,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I don't know, reality tv? ",31,Female,White,Other,Sky,Some college,Neither liberal nor conservative,Independent,0,,,5e8eab0540aaf41584d9b1b9
6/11/20 14:01,6/11/20 14:03,IP Address,100,145,TRUE,6/11/20 14:03,R_41JJO95w6jA5hgl,,,,,39.51069641,-84.74269867,anonymous,EN,I consent to take part in this study,5d4c7aa8f05d320001760340,4,2,2,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","General increase in consciousness and social issues. Through more engagement with issues of prejudice and discrimination, on average people are working to be less harmful towards people with marginalized identities. On average, I believe this skews people to be nicer now than they were 20 years ago.",,26,Female,White,Other,sky,Graduate school,Very liberal,Strongly Democrat,0,,,5d4c7aa8f05d320001760340
6/11/20 14:02,6/11/20 14:03,IP Address,100,95,TRUE,6/11/20 14:03,R_1pYZNfV4YRZfmPA,,,,,44.80599976,-93.14089966,anonymous,EN,I consent to take part in this study,5ed5abe2d0dba4146e549124,3,2,2,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",I think the internet has caused more awareness of others and made people slightly more conscious about their actions.,,21,Female,Black or African-American,Other,sky,Some college,Somewhat liberal,Lean Democrat,0,,,5ed5abe2d0dba4146e549124
6/11/20 14:01,6/11/20 14:03,IP Address,100,135,TRUE,6/11/20 14:03,R_3JIfJAEWX1nc0FO,,,,,42.103302,-72.59140015,anonymous,EN,I consent to take part in this study,5ed54931fc8a5c0b33861d77,3,4,2,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think social media might have something to do with it. It seems especially with sites like Twitter, people are more willing to be mean spirited towards one a other and would rather tear each other down than help ",23,Male,Black or African-American,Other,sky ,Associate's degree,Neither liberal nor conservative,Independent,0,,,5ed54931fc8a5c0b33861d77
6/11/20 14:02,6/11/20 14:03,IP Address,100,119,TRUE,6/11/20 14:04,R_2PuP1g3Z7KtxPIk,,,,,39.00059509,-77.10030365,anonymous,EN,I consent to take part in this study,5c3faea48cb6f5000180c64b,2,3,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,54,Female,White,Other,sky,Some college,Somewhat conservative,Lean Republican,0,,,5c3faea48cb6f5000180c64b
6/11/20 14:02,6/11/20 14:04,IP Address,100,82,TRUE,6/11/20 14:04,R_2qmg6q7N5sjtpMi,,,,,41.04130554,-83.64610291,anonymous,EN,I consent to take part in this study,5d6945587bc5c60018e1eeba,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think social media has allowed people to hide more things, allowing them to be lest honest. ",37,Female,White,Other,sky,Graduate school,Somewhat liberal,Lean Democrat,0,,,5d6945587bc5c60018e1eeba
6/11/20 13:59,6/11/20 14:04,IP Address,100,277,TRUE,6/11/20 14:04,R_21Aji4qjyKAeZEZ,,,,,42.35400391,-87.86750031,anonymous,EN,I consent to take part in this study,5ed934afb9f9f64aaee79735,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,65,Female,White,Other,Sky,Some college,Somewhat liberal,Lean Democrat,3,1981,No,5ed934afb9f9f64aaee79735
6/11/20 13:58,6/11/20 14:04,IP Address,100,349,TRUE,6/11/20 14:04,R_2OTjY1ZCq15fjzR,,,,,35.34820557,-83.20279694,anonymous,EN,I consent to take part in this study,5ee0f7d88f7e4747c83886ec,5,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Politics seemed to be less divisive 20 years ago. ,30,Male,More than 1 of the above,Other,sky,Four-year college degree,Somewhat liberal,Independent,0,,,5ee0f7d88f7e4747c83886ec
6/11/20 13:56,6/11/20 14:04,IP Address,100,487,TRUE,6/11/20 14:04,R_1OjAn74cHw6X3Yt,,,,,33.72239685,-84.52050018,anonymous,EN,I consent to take part in this study,5e9c97d06897c703fb05e12c,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,the change in economy and in the white house. the fact that race and sexualaty are still discrimanted on. the things that were a problem people were looking and hoping for a change still has not happened. the protest are getting way out of hand and the death rate has continued to rise. ,38,Female,White,Other,sky,Some college,Somewhat liberal,Independent,2,1990,no,5e9c97d06897c703fb05e12c
6/11/20 14:02,6/11/20 14:04,IP Address,100,141,TRUE,6/11/20 14:04,R_2f9A5uCBbvi0VF2,,,,,37.75100708,-97.8219986,anonymous,EN,I consent to take part in this study,5e8a6c671ffd190a8e646567,3,3,3,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,23,Male,White,Other,sky,Associate's degree,Neither liberal nor conservative,Independent,0,,,5e8a6c671ffd190a8e646567
6/11/20 14:02,6/11/20 14:04,IP Address,100,118,TRUE,6/11/20 14:04,R_2xKQw9RqBrUjzSl,,,,,33.78100586,-118.2621994,anonymous,EN,I consent to take part in this study,5db7bd876c5fc8000adcc2ba,2,3,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,a rise in psychological issues and stress,43,Male,White,Other,sky,Graduate school,Neither liberal nor conservative,Independent,4+,2004,,5db7bd876c5fc8000adcc2ba
6/11/20 14:00,6/11/20 14:04,IP Address,100,253,TRUE,6/11/20 14:04,R_3MscCYYfzK3T9Ac,,,,,45.4960022,-122.7998047,anonymous,EN,I consent to take part in this study,5be61e64aa1dd8000142f043,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,67,Male,White,Introverted,,Some college,Very liberal,Strongly Democrat,3,1984,,5be61e64aa1dd8000142f043
6/11/20 14:02,6/11/20 14:04,IP Address,100,126,TRUE,6/11/20 14:04,R_0PPlvFqSsK2Ygnv,,,,,33.52259827,-86.80329895,anonymous,EN,I consent to take part in this study,5e83c34d3d98410ec4bb0cef,7,7,7,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,35,Female,White,Other,sky,Some college,Neither liberal nor conservative,Independent,0,,,5e83c34d3d98410ec4bb0cef
6/11/20 14:01,6/11/20 14:04,IP Address,100,161,TRUE,6/11/20 14:04,R_3svSOZjgdE6vm6h,,,,,33.25410461,-84.27349854,anonymous,EN,I consent to take part in this study,55ea70c37480920010aa9982,3,3,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Social media,32,Male,Black or African-American,Other,sky,Some college,Somewhat conservative,Lean Republican,0,,,55ea70c37480920010aa9982
6/11/20 13:59,6/11/20 14:04,IP Address,100,322,TRUE,6/11/20 14:04,R_1M4i8dk8vYUIhqG,,,,,40.86459351,-73.89810181,anonymous,EN,I consent to take part in this study,5e569074a040b703bd4dbc18,4,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Technology and generational changes to traditions, beliefs and values.",54,Male,More than 1 of the above,Other,sky,Some college,Neither liberal nor conservative,Lean Democrat,4+,1988,,5e569074a040b703bd4dbc18
6/11/20 14:03,6/11/20 14:05,IP Address,100,100,TRUE,6/11/20 14:05,R_1Nf8Vj7RznaZN5g,,,,,40.21159363,-85.4272995,anonymous,EN,I consent to take part in this study,5df4565dfeea89323021ef27,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,63,Female,White,Other,Sky,Four-year college degree,Very liberal,Strongly Democrat,0,,,5df4565dfeea89323021ef27
6/11/20 14:03,6/11/20 14:05,IP Address,100,98,TRUE,6/11/20 14:05,R_8HdBQHjBEnlX3u9,,,,,45.29750061,-94.9434967,anonymous,EN,I consent to take part in this study,5eda834a151fc70ffee04859,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Selfishness,31,Female,White,Introverted,,Graduate school,Neither liberal nor conservative,Lean Democrat,2,2015,,5eda834a151fc70ffee04859
6/11/20 14:03,6/11/20 14:05,IP Address,100,119,TRUE,6/11/20 14:05,R_2eVSYvG7rGmTr7P,,,,,40.86459351,-73.89810181,anonymous,EN,I consent to take part in this study,5a79f1720f1bce000121ba14,4,3,2,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","An increased awareness around issues of racism, sexism, and gender identity.",,30,Female,White,Introverted,,Graduate school,Very liberal,Lean Democrat,0,,,5a79f1720f1bce000121ba14
6/11/20 14:03,6/11/20 14:05,IP Address,100,126,TRUE,6/11/20 14:05,R_2qadFoakyskl3zt,,,,,36.09440613,-95.97170258,anonymous,EN,I consent to take part in this study,5b048348ffe70f0001a0e25c,2,3,3,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Opportunistic politicians.,53,Male,White,Other,sky,Some college,Very liberal,Strongly Democrat,2,1993,,5b048348ffe70f0001a0e25c
6/11/20 14:03,6/11/20 14:05,IP Address,100,97,TRUE,6/11/20 14:05,R_3fCAB17hyJEUPhg,,,,,21.28900146,-157.8027954,anonymous,EN,I consent to take part in this study,5e719a556cce160c649a5705,4,4,3,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",20 years ago people were more racist,,22,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,,,5e719a556cce160c649a5705
6/11/20 14:04,6/11/20 14:05,IP Address,100,76,TRUE,6/11/20 14:05,R_2wnv9v7mO6YINFD,,,,,37.75100708,-97.8219986,anonymous,EN,I consent to take part in this study,5e8d3193bf65bf0ff18c5e70,5,6,7,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Power money and greed,33,Male,White,Introverted,,Some college,Somewhat conservative,Lean Republican,0,,,5e8d3193bf65bf0ff18c5e70
6/11/20 14:01,6/11/20 14:05,IP Address,100,247,TRUE,6/11/20 14:05,R_3pbBZvvYKLee42I,,,,,32.77870178,-96.82170105,anonymous,EN,I consent to take part in this study,5e598487c713f818c914883d,7,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The media and how much we see negative people ,28,Male,Black or African-American,Other,Sky,Graduate school,Somewhat liberal,Lean Democrat,1,2016,,5e598487c713f818c914883d
6/11/20 14:01,6/11/20 14:05,IP Address,100,227,TRUE,6/11/20 14:05,R_3LXcQINfluxfMms,,,,,33.97940063,-84.34590149,anonymous,EN,I consent to take part in this study,5ed5dd4bd2199d02fbaf587d,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"It is difficult to think of people as particularly kind today given the current happenings of the world. We have riots in every major city, an on going pandemic that has brought out the worst in people, on going wars that long ago lost their purpose, and politicians who have no interest in changing any of it.",39,Male,White,Other,sky,Graduate school,Somewhat liberal,Independent,3,2009,,5ed5dd4bd2199d02fbaf587d
6/11/20 14:02,6/11/20 14:05,IP Address,100,173,TRUE,6/11/20 14:05,R_23fwV08VIQqRiqY,,,,,40.78010559,-73.2457962,anonymous,EN,I consent to take part in this study,5ea0823b4c4885058ac92d3c,7,5,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,43,Male,White,Extroverted,,Graduate school,Somewhat conservative,Strongly Democrat,2,2010,,5ea0823b4c4885058ac92d3c
6/11/20 14:03,6/11/20 14:05,IP Address,100,97,TRUE,6/11/20 14:05,R_1kZzjwtSYBQs3Rd,,,,,41.92370605,-87.81400299,anonymous,EN,I consent to take part in this study,5ea7b13e8ac6491a2050e619,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,67,Female,White,Other,sky,Graduate school,Somewhat liberal,Strongly Democrat,0,,,5ea7b13e8ac6491a2050e619
6/11/20 14:02,6/11/20 14:05,IP Address,100,205,TRUE,6/11/20 14:05,R_1Ca4vU4daucTsVV,,,,,40.74630737,-74.15529633,anonymous,EN,I consent to take part in this study,5c6170a5097db30001ffb99e,2,4,5,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",I don't know why people aren't has nice anymore,,37,Female,White,Other,sky,High school diploma,Neither liberal nor conservative,Independent,0,,,5c6170a5097db30001ffb99e
6/11/20 14:04,6/11/20 14:06,IP Address,100,79,TRUE,6/11/20 14:06,R_1DI7j7ccwtzIpk9,,,,,35.0776062,-106.1872025,anonymous,EN,I consent to take part in this study,5dc1cd625fd2031344dfe43d,2,3,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,internet,58,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,,,5dc1cd625fd2031344dfe43d
6/11/20 14:02,6/11/20 14:06,IP Address,100,187,TRUE,6/11/20 14:06,R_2Pp7Ls3JogmKZj3,,,,,43.019104,-88.01580048,anonymous,EN,I consent to take part in this study,5dd3e9f2ce1ce63c9438a86a,4,3,3,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",I think society as a whole is evolving towards kindness,,44,Female,White,Other,Sky,Graduate school,Very liberal,Independent,0,,,5dd3e9f2ce1ce63c9438a86a
6/11/20 14:03,6/11/20 14:06,IP Address,100,125,TRUE,6/11/20 14:06,R_eWlP0iORu16tCHn,,,,,52.23939514,21.03619385,anonymous,EN,I consent to take part in this study,5eb2c75dc23fbf054425b969,5,6,4,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","I chosen 4 because I don't know how people were 20 years ago as I was born back then, so I decided to choose something as equal as possible.",,19,Male,White,Other,sky,High school diploma,Neither liberal nor conservative,Independent,0,,,5eb2c75dc23fbf054425b969
6/11/20 14:01,6/11/20 14:06,IP Address,100,266,TRUE,6/11/20 14:06,R_3kpQJcjXOmHp587,,,,,40.10409546,-80.64250183,anonymous,EN,I consent to take part in this study,5e74c97402f92901723c0d53,4,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"The economy changing such as harder to find and keep jobs has made people more secure about their things. Those who cant find or keep a job are stealing from the ones who have what they need. In return, no one is trusting their neighbors and more people are committing crimes to get what they need. I believe drugs also play a big part in crime.",25,Female,White,Other,sky,Some college,Neither liberal nor conservative,Independent,2,2018,,5e74c97402f92901723c0d53
6/11/20 14:00,6/11/20 14:06,IP Address,100,335,TRUE,6/11/20 14:06,R_3PNd02IJb73UiVQ,,,,,37.41490173,-76.5440979,anonymous,EN,I consent to take part in this study,5dd3bdc79dac7c3a80032939,5,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,just the way society has changed people feel entitled and that they can't be told what to do. they are selfish ,56,Male,White,Extroverted,,High school diploma,Somewhat conservative,Lean Republican,1,1999,none,5dd3bdc79dac7c3a80032939
6/11/20 14:04,6/11/20 14:06,IP Address,100,103,TRUE,6/11/20 14:06,R_C1TPKq9TemkD1O9,,,,,42.77119446,-87.79840088,anonymous,EN,I consent to take part in this study,5de83840271a1c7b0fb7ec16,6,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think we see it the way we want to, but I also think that with social media we get to see the real sides of people.",31,Female,White,Other,sky,Associate's degree,Somewhat liberal,Lean Democrat,1,2013,,5de83840271a1c7b0fb7ec16
