"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q118","physical_contact_1","physical_contact_2","physical_contact_3","physical_contact_4","physical_contact_5","physical_hygiene_1","physical_hygiene_2","physical_hygiene_3","physical_hygiene_4","physical_hygiene_5","policy_support_1","policy_support_2","policy_support_3","policy_support_4","policy_support_5","generosity_1","generosity_2","generosity_3","psych_wellbeing1_1","psych_wellbeing2_1","collective_narcis_1","collective_narcis_2","collective_narcis_3","national_identity_1","national_identity_2","conspiracy_theories_1","conspiracy_theories_2","conspiracy_theories_3","conspiracy_theories_4","open_mindness_1","open_mindness_2","open_mindness_3","open_mindness_4","open_mindness_5","open_mindness_6","morality_as_cooperat_1","morality_as_cooperat_2","morality_as_cooperat_3","morality_as_cooperat_4","morality_as_cooperat_5","morality_as_cooperat_6","morality_as_cooperat_7","trait_optimism_1","trait_optimism_2","social_belonging_1","social_belonging_2","social_belonging_3","social_belonging_4","trait_self.control_1","trait_self.control_2","trait_self.control_3","trait_self.control_4","self.esteem_1","Q108_1","narcissism_1","narcissism_2","narcissism_3","narcissism_4","narcissism_5","narcissism_6","moral_identity_1","moral_identity_2","moral_identity_3","moral_identity_4","moral_identity_5","moral_identity_6","moral_identity_7","moral_identity_8","moral_identity_9","moral_identity_10","risk_perception_1","risk_perception_2","political_ideology_1","moral_circle1","health_1","CRT1","CRT2","CRT3","sex","sex_3_TEXT","age","marital","children","employment","employment_6_TEXT","ladder_answer","urban","tested_positive","know_tested_positive","no_bots","Q119","Q120","Q122","survey"
"331","2020-04-28 01:34:58","2020-04-28 01:57:03","IP Address","80.233.37.183","100","1324","True","2020-04-28 01:57:03","R_1P1xDWrTybsbv45","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","1","9","9","10","10","9","10","8","10","8","8","1","8","1","85","10","5","1","2","6","5","5","7","7","9","8","7","6","1","9","8","9","1","2","9","9","10","9","9","8","9","6","9","5","6","6","9","3","9","8","7","4","10","6","10","6","8","4","1","10","10","9","0","7","8","0","4","9","10","20","40","3","9","8","50","3","4","Female","","47","Single","3","Employed part-time","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"332","2020-04-28 01:40:57","2020-04-28 01:59:02","IP Address","109.76.75.172","100","1085","True","2020-04-28 01:59:03","R_RXDkrH1XCgV7AeB","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","1","10","10","10","9","10","10","10","10","10","10","10","10","10","90","7.5","2.5","7","6","0","0","0","10","10","3","0","0","0","2","10","10","10","0","0","5","5","8","8","7","2","1","10","10","8","8","8","8","6","8","8","5","5","10","5","5","3","3","3","0","10","8","2","1","4","5","3","1","1","8","50","30","3","16","7","50","300 mins","4hrs","Female","","37","Married","3","Employed full-time","","5: In the middle in Ireland","Rural (in a village or a small place)","No","Yes","213","No","Yes","Yes (Republic of Ireland)","snowball"
"333","2020-04-28 01:44:28","2020-04-28 02:04:59","IP Address","109.78.18.212","100","1230","True","2020-04-28 02:04:59","R_3EBbBzBfvIeaf1H","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","1","0","0","0","0","6","8","2","2","10","0","0","0","0","0","80","10","10","3","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","5","10","9","9","5","9","0","10","9","9","10","10","7","1","2","10","6","","7","0","1","0","1","6","0","10","10","4","0","7","3","0","10","10","10","40","40","","16","4","50 cents ","3 minutes","2 hours","Female","","32","In a relationship","0","Employed full-time","","6","Rural (in a village or a small place)","No","Yes","213","No","No","Yes (Republic of Ireland)","snowball"
"334","2020-04-28 02:01:20","2020-04-28 02:16:25","IP Address","51.37.72.49","100","904","True","2020-04-28 02:16:27","R_PwfZWTgGGOIDv0J","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","0","10","10","10","10","10","10","7","10","10","10","10","10","10","60","40","0","7","8","6","7","3","10","10","0","0","0","0","2","2","10","10","1","1","4","8","6","6","7","6","5","9","7","8","6","8","6","3","6","7","1","7","0","2","2","3","5","2","1","9","8","2","0","6","0","0","8","8","5","60","80","3","1","3","50","3mins ","4","Female","","41","Married","4","Other","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"335","2020-04-28 01:43:59","2020-04-28 02:22:13","IP Address","81.24.248.5","100","2293","True","2020-04-28 02:22:13","R_2wMPDLkgO5QHt9M","","","","","52.2716064453125","-9.705596923828125","anonymous","EN","I agree","10","0","10","10","10","7","8","10","10","10","10","10","7","10","2","100","0","0","8","7","7","10","5","9","8","0","0","0","0","3","8","9","9","1","1","7","6","7","8","8","8","10","8","8","8","8","8","7","6","8","6","1","8","0","5","6","4","5","6","2","10","9","10","1","10","3","4","9","8","9","50","80","5","3","9","50","900","16","Female","","49","Married","2","Employed full-time","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"336","2020-04-28 02:16:46","2020-04-28 02:29:05","IP Address","78.17.106.179","100","738","True","2020-04-28 02:29:05","R_DjYw6gxVMaXTjot","","","","","52.3549957275390625","-7.7039031982421875","anonymous","EN","I agree","10","1","","10","10","10","10","10","10","10","10","10","10","10","10","70","30","0","3","3","5","7","4","10","7","5","","","","5","0","10","10","0","0","7","7","7","7","7","7","7","4","3","6","6","6","6","7","7","5","2","3","0","4","5","3","5","2","1","8","8","4","0","6","5","0","8","7","8","40","40","5","1","3","50","3 minutes","4 ","Female","","33","Single","0","Employed full-time","","4","Don't know","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"337","2020-04-28 02:13:49","2020-04-28 02:29:54","IP Address","86.40.68.135","100","965","True","2020-04-28 02:29:55","R_3KAwL70CdDCiKmR","","","","","52.0500030517578125","-9.516693115234375","anonymous","EN","I agree","10","0","10","10","10","7","7","10","10","10","10","10","10","10","10","80","15","5","9","8","5","6","5","10","10","0","0","0","0","2","10","10","8","0","0","2","7","10","10","7","2","0","8","9","9","9","9","10","8","9","7","1","6","0","1","2","0","10","0","0","10","10","10","0","10","9","0","7","8","10","50","80","6","14","8","50","3 minutes","4","Female","","50","Married","2","Unemployed / Looking for work","","7","Rural (in a village or a small place)","No","Yes","213","No","Yes","Yes (Republic of Ireland)","snowball"
"338","2020-04-28 02:28:48","2020-04-28 02:40:07","IP Address","88.151.24.177","100","678","True","2020-04-28 02:40:08","R_2y7riBnsC56IcmC","","","","","52.2716064453125","-9.705596923828125","anonymous","EN","I agree","10","0","10","10","10","10","10","10","10","10","10","10","10","10","10","100","0","0","5","4","5","5","5","10","10","5","0","0","0","3","10","10","10","0","0","1","0","10","0","5","0","10","9","9","8","8","8","8","7","8","5","1","8","9","5","5","3","7","1","5","10","10","1","0","5","5","0","10","5","7","50","50","4","5","9","50 cents","300","4","Female","","28","In a relationship","0","Other","Self employed ","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"339","2020-04-28 02:28:04","2020-04-28 02:42:02","IP Address","109.78.68.185","100","837","True","2020-04-28 02:42:03","R_2pVPZn135nkao4w","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","2","8","8","10","10","10","8","2","10","10","10","4","10","7","40","50","10","8","7","2","2","1","10","10","0","0","0","0","2","10","10","10","0","0","10","6","9","8","5","9","2","7","7","8","8","8","10","8","7","4","7","7","7","7","7","3","5","1","0","10","8","4","0","4","4","0","4","6","9","50","50","2","14","9","125","3 minutes","7 hours","Female","","25","In a relationship","0","Employed part-time","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"340","2020-04-28 02:09:34","2020-04-28 02:45:50","IP Address","185.99.139.206","100","2176","True","2020-04-28 02:45:51","R_1hL6JtAQEOZroK3","","","","","52.2716064453125","-9.705596923828125","anonymous","EN","I agree","8","0","9","9","10","9","8","9","9","9","8","8","9","9","9","80","20","0","4","3","4","7","5","7","7","9","4","4","4","2","9","10","10","0","0","9","9","9","9","9","9","9","6","5","6","6","5","5","6","5","7","2","4","8","4","4","0","3","6","0","9","9","6","0","9","3","0","9","9","5","70","40","3","14","5","50cents","3minutes","4hours","Female","","49","In a relationship","0","Employed full-time","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","Two one three ","Yes","Yes","Yes (Republic of Ireland)","snowball"
"341","2020-04-28 02:42:20","2020-04-28 02:56:38","IP Address","185.99.139.42","100","857","True","2020-04-28 02:56:39","R_2BwDVtub58deyj6","","","","","52.1667022705078125","-9.6999969482421875","anonymous","EN","I agree","10","1","10","10","10","10","10","10","9","10","10","10","10","10","10","70","20","10","9","8","1","10","5","10","9","10","6","4","7","0","10","10","10","0","0","10","10","10","10","4","6","0","10","6","5","5","5","10","8","10","5","10","2","10","0","0","0","0","0","0","10","10","0","0","1","0","10","8","0","10","80","100","4","9","5","50","0","0","Female","","27","In a relationship","3","Employed full-time","","4","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"342","2020-04-28 02:47:23","2020-04-28 03:00:19","IP Address","80.233.40.165","100","775","True","2020-04-28 03:00:21","R_2veQEz3SgPBSmHs","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","0","10","10","10","10","10","10","10","10","10","10","10","10","10","90","10","0","6","6","10","8","8","10","10","8","3","3","3","3","9","9","9","0","0","9","7","9","7","6","8","7","6","7","2","8","3","4","7","4","8","8","1","0","2","4","0","4","2","0","10","9","3","0","7","4","0","4","3","9","30","70","0","14","3","50","300 minutes","4","Female","","29","Married","2","Unemployed / Looking for work","","2","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"343","2020-04-28 03:04:06","2020-04-28 03:30:35","IP Address","51.37.161.177","100","1588","True","2020-04-28 03:30:37","R_3LYb1DvfdSG6FW6","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","8","1","10","10","10","10","10","10","10","10","9","10","7","10","8","90","8","2","5","5","5","5","5","10","10","1","1","1","1","5","10","10","10","1","1","8","8","5","5","5","10","10","9","7","9","9","9","9","2","3","4","5","3","8","2","5","2","2","2","2","9","9","1","1","5","5","1","5","8","9","70","50","5","14","4","25","300","7","Female","","45","Married","2","Employed part-time","","7","Rural (in a village or a small place)","No","Yes","213","No","No","Yes (Republic of Ireland)","snowball"
"344","2020-04-28 03:22:52","2020-04-28 03:33:59","IP Address","86.45.229.247","100","667","True","2020-04-28 03:34:00","R_2XbMvMRWdiqbWAl","","","","","52.13330078125","-8.63330078125","anonymous","EN","I agree","10","0","2","10","10","10","10","10","10","10","8","10","8","10","10","95","5","0","2","5","5","3","5","10","10","0","0","0","0","3","10","10","10","0","0","8","8","8","8","8","3","3","7","8","6","8","8","7","5","7","5","2","5","8","5","5","5","8","5","0","10","10","5","0","7","5","0","5","5","10","50","50","5","9","7","50","3 minutes","4","Male","","44","Married","5","Employed full-time","","7","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"345","2020-04-28 03:15:23","2020-04-28 03:38:32","IP Address","80.233.35.199","100","1389","True","2020-04-28 03:38:34","R_uxeW7XuLnMNKIRb","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","0","10","10","10","10","10","7","7","10","10","10","10","10","10","95","5","0","7","7","5","5","5","10","10","0","0","0","0","5","10","10","10","0","0","8","8","10","8","5","0","0","10","10","8","8","8","10","7","7","6","6","7","0","5","6","2","5","0","0","10","10","0","0","0","0","0","8","7","10","80","80","5","6","6","25","3 minutes","7 hours","Female","","30","In a relationship","0","Employed full-time","","5: In the middle in Ireland","Urban or suburban (in a city or near a city)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"346","2020-04-28 02:51:56","2020-04-28 03:41:12","IP Address","89.127.47.31","100","2955","True","2020-04-28 03:41:13","R_10vlct3C2UIeNBx","","","","","53.3274993896484375","-8.2194061279296875","anonymous","EN","I agree","10","0","10","10","10","10","6","10","10","10","10","10","10","10","10","70","30","0","7","4","5","6","5","10","10","0","0","0","0","10","10","7","10","0","0","10","5","5","6","5","7","9","10","10","4","4","4","3","4","4","6","6","3","0","4","4","2","10","2","2","10","10","10","0","7","10","0","8","8","10","10","30","5","1","4","70 CENTS","300","4 HOURS","Female","","48","In a relationship","2","Unemployed / Looking for work","","5: In the middle in Ireland","Rural (in a village or a small place)","No","Yes","213","No","No","Yes (Republic of Ireland)","snowball"
"347","2020-04-28 03:27:30","2020-04-28 03:53:14","IP Address","78.17.104.223","100","1544","True","2020-04-28 03:53:15","R_2aLWgYlJDxGZI1D","","","","","52.50079345703125","-6.55780029296875","anonymous","EN","I agree","10","0","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","100","0","1","10","5","5","10","10","5","0","0","0","10","10","5","5","10","10","5","10","10","10","10","5","0","5","5","0","10","10","0","0","5","10","5","5","5","5","5","5","5","5","5","5","5","5","10","5","0","10","10","0","5","50","50","0","4","0","50","3hrs","16","Female","","58","Single","0","Retired","","0: At the bottom in Ireland","Rural (in a village or a small place)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"348","2020-04-28 03:40:03","2020-04-28 03:59:35","IP Address","86.42.187.25","100","1172","True","2020-04-28 03:59:36","R_1DMzFYcLThFeXpe","","","","","52.665496826171875","-8.6269073486328125","anonymous","EN","I agree","10","0","10","10","10","10","10","10","10","10","10","10","10","10","10","100","0","0","7","5","5","5","0","10","10","5","0","0","0","5","10","10","10","0","0","7","8","8","8","5","8","5","8","8","8","10","10","10","5","10","7","0","5","0","2","5","0","5","0","0","10","10","10","0","10","8","0","10","10","10","60","100","5","6","10","50","300 mins (5hrs)","4","Female","","31","In a relationship","1","Employed full-time","","6","Rural (in a village or a small place)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"349","2020-04-28 03:50:10","2020-04-28 04:03:56","IP Address","89.124.30.106","100","826","True","2020-04-28 04:03:57","R_2dfOpQCrrBsjNuk","","","","","53.0366973876953125","-7.29949951171875","anonymous","EN","I agree","10","0","7","9","10","3","7","9","8","8","10","10","10","10","10","90","10","0","3","4","3","7","5","10","5","0","0","0","0","2","9","9","9","1","0","7","4","7","7","4","3","7","7","4","2","8","3","9","1","8","8","6","0","8","8","6","7","3","3","1","10","8","5","0","7","6","3","9","9","9","40","60","5","4","5","50","3 minutes","7","Female","","23","In a relationship","0","Student","","4","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"350","2020-04-28 04:02:23","2020-04-28 04:14:51","IP Address","95.44.218.73","100","747","True","2020-04-28 04:14:51","R_2YM17rdqrLobOnM","","","","","53.19610595703125","-8.57000732421875","anonymous","EN","I agree","9","1","8","8","10","7","7","8","9","9","10","8","8","10","9","80","20","0","7","8","0","10","5","10","10","1","1","1","2","5","8","8","8","1","2","8","8","10","10","","4","0","9","8","6","2","3","9","2","7","8","6","1","0","10","7","2","9","2","1","10","10","10","0","4","1","0","8","7","10","30","40","2","15","5","25 cents","3 minutes","4","Female","","24","Single","0","Employed full-time","","3","Urban or suburban (in a city or near a city)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"351","2020-04-28 04:02:59","2020-04-28 04:17:58","IP Address","86.42.187.226","100","899","True","2020-04-28 04:17:59","R_33etnFdBaJtGHOb","","","","","52.665496826171875","-8.6269073486328125","anonymous","EN","I agree","8","3","7","8","10","9","10","9","9","9","10","10","9","10","10","85","10","5","4","6","","4","5","10","8","5","1","5","5","4","7","7","7","9","3","7","6","7","6","","2","1","6","7","6","7","7","8","5","6","6","4","6","0","5","5","7","5","4","6","6","6","","7","6","4","2","3","7","6","60","30","5","4","5","50","3mins","3","Female","","41","Married","3","Employed full-time","","5: In the middle in Ireland","Urban or suburban (in a city or near a city)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"352","2020-04-28 04:10:20","2020-04-28 04:22:02","IP Address","109.77.212.79","100","702","True","2020-04-28 04:22:03","R_2DLyifzDsfXPVTM","","","","","53.2028045654296875","-6.098297119140625","anonymous","EN","I agree","10","0","10","10","10","10","10","10","5","10","8","9","6","10","8","80","20","0","7","6","0","5","5","10","10","7","5","0","0","0","10","10","10","0","0","5","4","4","4","5","5","5","10","5","5","5","5","5","5","9","7","6","2","5","0","0","0","5","0","0","10","10","5","0","5","5","10","5","5","5","50","90","5","9","5","49","300","7","Female","","36","In a relationship","1","Employed full-time","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"353","2020-04-28 04:01:46","2020-04-28 04:22:15","IP Address","185.12.156.37","100","1229","True","2020-04-28 04:22:16","R_5tJzzpI1FrGFOox","","","","","52.2716064453125","-9.705596923828125","anonymous","EN","I agree","10","0","10","10","10","10","10","10","8","10","10","10","8","10","10","10","45","45","5","6","5","5","5","8","0","6","1","1","1","2","10","10","10","0","0","9","9","9","7","7","0","0","8","9","8","8","7","10","3","9","4","8","7","0","0","5","10","1","1","0","10","10","6","0","8","9","0","8","6","9","30","60","5","16","4","50","3 mins","7 hours","Female","","56","Married","4","Employed part-time","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"354","2020-04-28 04:21:44","2020-04-28 04:34:32","IP Address","185.8.112.38","100","767","True","2020-04-28 04:34:32","R_aVNWWehsvMOVfcR","","","","","52.2716064453125","-9.705596923828125","anonymous","EN","I agree","9","2","9","9","10","9","9","10","7","10","9","9","9","9","9","90","10","0","8","8","2","2","2","10","10","5","5","5","5","1","9","9","9","0","8","5","6","6","6","6","5","4","3","6","2","2","2","2","9","7","7","2","3","0","2","2","4","2","2","2","9","8","1","0","1","1","8","2","2","4","50","50","5","3","8","50cents","300 minutes","4 hours","Female","","33","Married","2","Employed full-time","","7","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"355","2020-04-28 04:00:52","2020-04-28 04:39:24","IP Address","185.191.159.216","100","2312","True","2020-04-28 04:39:25","R_3fYSf5Qovxtj3wE","","","","","52.444000244140625","-9.4884033203125","anonymous","EN","I agree","10","0","10","10","10","10","10","10","4","10","10","10","10","10","10","80","10","10","4","5","4","5","5","10","10","5","3","5","6","3","10","10","5","0","0","10","3","10","8","7","10","10","4","7","5","5","5","2","4","4","8","5","4","7","5","5","2","5","5","0","10","10","7","0","9","8","0","6","3","5","80","80","3","16","8","25","3 minutes ","8","Female","","32","In a relationship","1","Employed full-time","","4","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"356","2020-04-28 04:29:03","2020-04-28 05:05:50","IP Address","109.78.176.16","100","2207","True","2020-04-28 05:05:50","R_31BhGAhfGxUNgXv","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","0","10","10","10","10","10","9","7","10","10","10","10","10","10","80","15","5","9","8","5","5","5","9","9","0","0","0","0","2","10","10","10","0","0","7","8","10","9","3","2","2","8","9","8","4","10","10","1","1","1","9","7","0","5","2","7","6","3","8","10","10","5","0","9","5","0","9","9","10","50","40","7","12","6","25","3 minutes","4 hours","Female","","67","Married","2","Retired","","5: In the middle in Ireland","Urban or suburban (in a city or near a city)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"357","2020-04-28 04:47:50","2020-04-28 05:07:53","IP Address","78.18.99.69","100","1203","True","2020-04-28 05:07:53","R_2zI7Jq9f2A7Cu3A","","","","","51.8968963623046875","-8.4949951171875","anonymous","EN","I agree","10","0","10","10","10","10","10","10","5","5","10","10","5","10","10","75","15","10","10","8","5","8","10","10","10","0","0","0","0","0","10","10","10","0","0","10","10","10","10","10","5","5","10","10","10","8","8","10","5","10","7","5","7","5","0","5","0","5","5","0","10","10","5","0","5","10","0","3","8","10","30","50","4","9","10","50","300","7","Female","","68","Married","3","Retired","","5: In the middle in Ireland","Urban or suburban (in a city or near a city)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"358","2020-04-28 05:02:23","2020-04-28 05:25:44","IP Address","95.45.24.144","100","1400","True","2020-04-28 05:25:44","R_1ghkI9O9aWGwvbB","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","0","10","10","10","10","10","10","10","10","10","10","10","10","10","90","10","0","6","6","6","5","5","10","10","0","0","0","0","3","9","9","8","1","1","5","5","5","5","5","5","5","3","10","9","10","9","9","5","8","10","0","6","0","7","4","10","5","1","7","8","9","5","0","7","1","0","5","5","7","100","90","5","16","9","25 cent","300 minutes","4 hours","Male","","71","Married","0","Retired","","5: In the middle in Ireland","Urban or suburban (in a city or near a city)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"359","2020-04-28 05:21:30","2020-04-28 05:30:12","IP Address","80.233.50.255","100","522","True","2020-04-28 05:30:13","R_Rt8fJh9EXb8hETD","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","9","2","3","9","10","10","10","10","10","10","8","8","8","8","9","90","10","0","7","6","5","5","5","10","9","7","3","5","3","5","8","9","9","1","3","7","7","9","6","5","5","5","7","5","7","7","6","9","5","7","8","2","3","8","4","7","1","5","3","1","7","8","5","2","5","5","3","5","7","9","90","90","1","3","7","50","300","4","Female","","30","Married","0","Employed full-time","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"360","2020-04-28 05:43:52","2020-04-28 06:01:09","IP Address","78.16.140.114","100","1037","True","2020-04-28 06:01:11","R_3ozi60QVZwd9JEU","","","","","53.0366973876953125","-7.29949951171875","anonymous","EN","I agree","10","4","10","10","10","10","10","10","10","10","10","10","10","10","10","95","5","0","4","4","4","7","6","10","10","10","10","10","10","3","8","8","8","0","3","8","7","8","8","8","7","10","6","6","4","6","7","10","8","10","7","7","6","0","1","8","0","8","0","0","10","10","2","0","7","7","8","10","6","7","20","70","5","4","7","50","3","4","Female","","26","Single","0","Student","","3","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"361","2020-04-28 05:50:19","2020-04-28 06:13:08","IP Address","185.99.139.142","100","1369","True","2020-04-28 06:13:09","R_2QSNlrw6yji0gi0","","","","","52.2716064453125","-9.705596923828125","anonymous","EN","I agree","10","0","10","10","10","8","8","10","10","10","10","10","10","10","10","80","15","5","7","5","4","4","1","10","9","0","0","0","0","3","10","10","10","1","1","7","5","5","6","3","3","6","4","4","3","3","6","2","8","4","7","7","2","0","1","5","7","6","2","0","7","7","8","0","6","3","6","1","2","7","50","50","5","7","5","50","300","8","Female","","39","Married","2","Employed part-time","","7","Rural (in a village or a small place)","No","Yes","213","No","Yes","Yes (Republic of Ireland)","snowball"
"362","2020-04-28 03:16:20","2020-04-28 06:33:57","IP Address","109.255.193.231","100","11857","True","2020-04-28 06:33:59","R_beXiBiYHTcwp2il","","","","","52.665496826171875","-8.6269073486328125","anonymous","EN","I agree","8","4","10","10","10","9","9","9","3","9","10","10","10","10","10","90","10","0","6","6","5","5","5","10","8","3","0","0","0","4","10","10","10","0","3","6","5","6","6","4","4","2","6","4","7","4","4","7","2","6","8","7","7","0","4","5","4","4","3","3","8","8","2","0","6","3","6","0","6","4","50","50","5","7","1","50","3 minutes","7","Female","","46","In a relationship","1","Other","On covid 19 lay off","4","Urban or suburban (in a city or near a city)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"363","2020-04-28 06:26:14","2020-04-28 06:45:05","IP Address","212.129.77.1","100","1130","True","2020-04-28 06:45:06","R_2uK72YOaEAmOtkM","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","0","10","10","10","10","5","10","5","10","10","10","9","10","10","100","0","0","9","7","2","7","2","10","5","2","0","0","3","2","10","10","10","0","0","9","2","2","2","5","9","9","2","3","2","5","2","8","9","9","5","7","9","0","0","8","0","3","1","9","8","7","5","2","5","5","3","1","0","6","100","90","5","13","8","25","3 minutes ","7 hours","Female","","30","Single","0","Employed full-time","","3","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"364","2020-04-28 06:34:40","2020-04-28 06:48:16","IP Address","89.19.67.155","100","816","True","2020-04-28 06:48:17","R_31vH0jaMdoYDcGQ","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","0","10","10","10","10","10","10","10","10","10","10","10","10","10","80","20","0","5","5","5","5","5","10","10","5","5","0","0","0","10","10","10","0","0","10","10","10","10","5","2","0","8","5","5","1","5","5","7","5","5","6","3","10","1","3","0","2","1","0","10","8","5","0","5","5","0","0","0","5","50","50","5","9","8","50","300 min","4 hours","Female","","50","Married","4","Employed part-time","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"365","2020-04-28 06:34:37","2020-04-28 06:52:09","IP Address","78.18.106.188","100","1052","True","2020-04-28 06:52:10","R_3Jks8weXfD3uL6R","","","","","52.665496826171875","-8.6269073486328125","anonymous","EN","I agree","10","1","10","10","10","8","8","10","8","10","10","10","10","10","2","90","10","0","5","3","1","7","5","10","10","3","0","0","0","2","10","10","8","0","0","5","5","5","5","5","5","5","8","8","2","8","5","10","8","9","4","5","6","0","0","3","1","3","0","0","9","7","3","0","6","0","1","4","4","6","50","10","1","9","8","25 cents","3 minutes","7","Female","","25","In a relationship","0","Student","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"366","2020-04-28 07:04:00","2020-04-28 07:24:20","IP Address","31.187.2.123","100","1220","True","2020-04-28 07:24:22","R_10ISHggBEH49a2E","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","0","10","10","0","10","10","10","10","10","10","10","5","10","10","50","40","10","1","1","0","8","5","10","10","3","2","0","0","0","10","10","10","0","0","3","6","1","6","4","6","10","2","1","10","4","4","10","6","6","7","8","9","0","0","0","0","1","0","0","10","10","10","0","10","10","0","10","10","10","90","80","4","16","3","50","30minutes","4","Female","","31","Single","0","Unemployed / Looking for work","","5: In the middle in Ireland","Urban or suburban (in a city or near a city)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"367","2020-04-28 07:07:28","2020-04-28 07:27:43","IP Address","31.200.172.165","100","1214","True","2020-04-28 07:27:43","R_1lmgah3phLy33nB","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","0","10","10","10","5","5","1","0","0","10","10","10","10","10","100","0","0","7","7","0","0","0","10","5","0","0","0","0","5","10","10","5","0","0","0","0","0","0","0","5","10","5","5","5","5","5","5","5","5","5","5","5","0","0","0","5","0","0","0","5","5","0","0","0","5","5","0","0","5","20","50","0","16","2","","One minute ","4","Male","","69","Married","2","Retired","","4","Urban or suburban (in a city or near a city)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"368","2020-04-28 07:11:31","2020-04-28 07:28:58","IP Address","89.19.67.17","100","1046","True","2020-04-28 07:28:58","R_2cuT43iRR167pPs","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","7","6","9","10","10","10","10","10","10","10","10","10","10","10","10","97","3","0","8","9","0","1","1","10","7","7","6","0","6","3","7","10","10","2","0","9","9","9","7","7","9","8","10","9","8","7","8","9","4","10","10","4","7","0","6","10","1","9","7","0","10","10","6","0","8","8","0","10","9","10","70","90","1","16","7","0","300 minutes ","4","Female","","21","In a relationship","0","Student","","9","Urban or suburban (in a city or near a city)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
